"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",2012,,,40,
"abw",2012,102393,35419,40,17.281
"afg",2012,29726803,1893,36.6375471365,99.5
"ago",2012,22685632,7230,43.5,172.2
"aia",2012,14133,,40,
"akr_a_dhe",2012,,,40,
"alb",2012,2880667,9811,43.6684287705,15.5
"and",2012,79316,41926,40,3.1
"ant",2012,204538,,40,
"arg",2012,42095224,17101,46.66,13.8
"arm",2012,2978339,7291,55.5066413879,16.3
"asm",2012,55227,,40,
"atg",2012,89069,20577,40,9.1
"aus",2012,22911375,42522,44.2197274074,4.2
"aut",2012,8455477,44216,34.7,4
"aze",2012,9361477,15888,43.5,35.7
"bdi",2012,10124572,737,33.27,91.2
"bel",2012,11079521,40687,31.81496753,4.4
"ben",2012,10049792,1685,43.5,107
"bfa",2012,16590813,1532,50.06613,101.4
"bgd",2012,155257387,2725,47.19861,44
"bgr",2012,7303741,15443,49.05499,12.1
"bhr",2012,1333577,40732,43.5,7.3
"bhs",2012,372388,22841,43.5,13.2
"bih",2012,3828419,9149,40,6.9
"blr",2012,9490962,16907,35.17899,5.2
"blz",2012,336707,8287,40,18
"bmu",2012,63179,52137,40,
"bol",2012,10238762,5650,43.5,43.1
"bra",2012,202401584,15234,61.2,15.1
"brb",2012,281580,15261,43.5,14.1
"brn",2012,405512,71664,40,9.8
"btn",2012,743711,7138,40,37.8
"bwa",2012,2132822,14905,58.72926,57.6
"caf",2012,4619500,932,56.3,142.3
"can",2012,34868151,41865,41.0614293446,5.3
"cck",2012,,,40,
"chanisl",2012,161336,,40,9.266
"cheslo",2012,,,40,
"chl",2012,17388437,21050,51.33759,8.6
"chn",2012,1355386952,11017,44.43417,13.4
"civ",2012,21102641,2928,51.30824,104.2
"cmr",2012,21659488,2661,51.25321,98.7
"cod",2012,70291160,685,44,108.5
"cog",2012,4286188,5631,43.5,52.6
"cok",2012,20518,,40,9.1
"col",2012,46881018,11636,57.4,17.4
"com",2012,733661,1435,63.79504,80.9
"cpv",2012,500870,6224,43.5,26.6
"cri",2012,4654148,13162,43.5,10.1
"cub",2012,11342631,19586,43.5,6.4
"cxr",2012,,,40,
"cym",2012,57522,49297,40,
"cyp",2012,1129303,31710,40,3.7
"cyp_nor",2012,,,40,
"cze",2012,10545161,28333,31.34014,3.8
"deu",2012,80477952,42959,50.5752983682,4
"deu_east",2012,,,40,
"dji",2012,853069,2807,43.5,71.7
"dma",2012,71685,10149,40,20.4
"dnk",2012,5600972,42869,39.2,3.8
"dom",2012,10155036,11391,43.5,32.9
"dza",2012,37439427,12779,42.48379,25.8
"ecu",2012,15419493,10233,43.5,23.7
"egy",2012,85660902,10683,35.2141911337,26.8
"eri",2012,4892233,1180,40,51.6
"eri_a_eth",2012,,,40,
"est",2012,1324040,24761,38.12853,3.7
"eth",2012,92191211,1240,47.06577,67.7
"fin",2012,5424644,39489,27.4,2.7
"fji",2012,874158,7303,43.5,23.5
"flk",2012,2863,,40,
"fra",2012,63561798,37227,37.2396329942,4.3
"fro",2012,48393,,40,
"fsm",2012,103516,3428,40,38.2
"gab",2012,1613489,17252,41.79365,57.9
"gbg",2012,,,40,
"gbm",2012,85779,,40,
"geo",2012,4138920,6702,48.91344,14.4
"gha",2012,25544565,3685,41.51118,69.2
"gib",2012,31402,,40,
"gin",2012,11628767,1216,38.56784,104
"glp",2012,460965,,40,6.527
"gmb",2012,1807108,1584,43.5,76.1
"gnb",2012,1714620,1391,38.74488,105.2
"gnq",2012,773729,35282,43.5,103.7
"grc",2012,11109662,24991,33.4,4.5
"grd",2012,105476,11046,40,12.7
"grl",2012,56344,26213,40,
"gtm",2012,15368759,6985,55.89,32.1
"guf",2012,247176,,40,11.051
"gum",2012,162807,,40,11.391
"guy",2012,758410,6054,43.24,41.2
"hkg",2012,7101858,50347,43.5,2.665
"hnd",2012,7736131,4131,58.76,22.6
"hos",2012,799,,40,
"hrv",2012,4287015,20183,39.32527,4.9
"hti",2012,10288828,1603,50.11135,75.2
"hun",2012,9958334,22306,29.2208,6.3
"idn",2012,248037853,9327,50,30.4
"ind",2012,1263589639,4967,47.3951125139,54.5
"irl",2012,4667868,44673,45.2131483249,4
"irn",2012,76156975,16068,43.44113,17.5
"irq",2012,32957622,14545,39.3621,34.8
"isl",2012,323407,39925,40,2.2
"isr",2012,7694507,30518,49.8,4.3
"ita",2012,59737717,34813,36.71773,3.7
"jam",2012,2762965,8521,43.24268,17.2
"jey",2012,,,40,
"jor",2012,6994451,11340,43.45407,19.6
"jpn",2012,127139821,34988,33.2731950357,3
"kaz",2012,16821455,21506,31.19789,17.9
"ken",2012,42542978,2631,51.14705,57.1
"kgz",2012,5648230,2870,37.2,25.7
"khm",2012,14832255,2790,43.5,35.8
"kir",2012,106620,1772,40,60.4
"kna",2012,,20098,40,11.7
"kor",2012,49608451,31901,37.2,3.9
"kos",2012,,8387,40,
"kwt",2012,3419581,81080,43.5,9.9
"lao",2012,6473050,4381,41.58851,74
"lbn",2012,4924257,16633,38.6341463415,9.3
"lbr",2012,4190155,782,43.5,80.3
"lby",2012,6283403,23032,43.5,15.1
"lca",2012,,10275,40,15.4
"lie",2012,36791,,40,
"lso",2012,2057331,2390,43.5,97.5
"ltu",2012,3016496,23711,41.6515,5.5
"lux",2012,532479,89153,43.5,2.1
"lva",2012,2037090,20597,42.16743,8.7
"mac",2012,557763,125515,40,5.594
"mar",2012,32984190,6777,46.03109,30.7
