"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"sur",1871,,2314,39.5,405.96
"svk",1871,,2002,53.8,363.32
"svn",1871,,1985,43.3,360.97
"swe",1871,,2321,57.5,183.53
"swz",1871,,628,50.9,413.61
"syc",1871,,1049,,238.271325798
"syr",1871,,1165,58,429.16
"tca",1871,,688,,
"tcd",1871,,536,48.1,431.79
"tgo",1871,,876,44.1,426.55
"tha",1871,,1017,36.3,438.46
"tjk",1871,,748,46.9,325.987290766
"tkm",1871,,1342,40.8,479.785634793
"tls",1871,,599,45,455.588589602
"ton",1871,,790,,255.170086317
"tto",1871,,1627,43.5,335.73
"tun",1871,,917,48,460.21
"tur",1871,,1608,57.1,379.99
"tuv",1871,,857,,
"twn",1871,,1010,,
"tza",1871,,646,37.6,414.89
"uga",1871,,595,41,510.9
"ukr",1871,,1086,47.5,360.97
"ury",1871,,5689,48.2,405.96
"usa",1871,,4154,55.2,317.136
"uzb",1871,,589,44,379.940695519
"vct",1871,,1185,,309.292155178
"ven",1871,,878,44.1,414.89
"vnm",1871,,841,40.4,417.44
"vut",1871,,698,,286.210434161
"wsm",1871,,1669,,342.848477293
"yem",1871,,1072,44.5,540.44
"zaf",1871,,1721,35.9,398.45
"zmb",1871,,787,45.2,409.79
"zwe",1871,,947,34.6,395.95
