"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1841,,962,,
"afg",1841,,649,30.5,474.24
"ago",1841,,739,42.9,485.68
"alb",1841,,702,41.2,375.2
"and",1841,,1591,,
"are",1841,,1163,44.3,434.46
"arg",1841,,2036,37.7,402.19
"arm",1841,,559,29.1,351.818372111
"atg",1841,,874,,339.502152869
"aus",1841,,1936,45,390.99
"aut",1841,,2637,41.3,407.72
"aze",1841,,874,38,353.088102668
"bdi",1841,,434,43.7,423.95
"bel",1841,,2907,55.7,275.42
"ben",1841,,662,46.4,430.46
"bfa",1841,,493,37.5,454.69
"bgd",1841,,877,41.8,507.88
"bgr",1841,,1211,47.8,349.37
"bhr",1841,,1473,43.6,439.79
"bhs",1841,,1670,,330.083899814
"bih",1841,,746,35.2,378.8
"blr",1841,,694,55.2,365.67
"blz",1841,,669,,348.445494532
"bmu",1841,,1418,,
"bol",1841,,1044,36.9,404.69
"bra",1841,,1163,39.1,417.44
"brb",1841,,1055,,542.651067405
"brn",1841,,1628,,454.69
"btn",1841,,658,47.4,447.794806622
"bwa",1841,,441,35.6,397.2
"caf",1841,,471,46.4,443.79
"can",1841,,1948,32.3,319.13
"che",1841,,3380,47.2,344.77
"chl",1841,,1119,58.7,417.44
"chn",1841,,1031,39.2,417.44
"civ",1841,,957,40.3,427.86
"cmr",1841,,695,49.2,460.21
"cod",1841,,574,42.1,422.65
"cog",1841,,645,48.4,408.51
"col",1841,,1019,58.9,417.44
"com",1841,,726,39.7,416.16
"cpv",1841,,580,49.4,394.71
"cri",1841,,983,47,441.12
"cub",1841,,1390,38.9,363.32
"cym",1841,,1200,,
"cyp",1841,,1097,35.3,339.12
"cze",1841,,2279,44.5,379.99
"deu",1841,,2110,46.5,487.2
"dji",1841,,856,43.6,445.15
"dma",1841,,766,,
"dnk",1841,,2391,54.3,254.61
"dom",1841,,750,42.9,445.15
"dza",1841,,923,61.5,460.21
"ecu",1841,,607,42.2,405.96
"egy",1841,,874,61.5,404.69
"eri",1841,,563,46.7,441.12
"esp",1841,,1601,33.5,450.6
"est",1841,,1100,48.9,362.15
"eth",1841,,528,47.5,447.88
"fin",1841,,1442,50.6,343.64
"fji",1841,,845,46.9,498.88
"fra",1841,,2119,55.7,262.52
"fsm",1841,,531,,343.687175798
"gab",1841,,393,45.9,435.79
"gbr",1841,,4022,48.2,251.1
"geo",1841,,602,29.7,364.167139075
"gha",1841,,719,47.6,471.38
"gin",1841,,471,32.7,445.15
"gmb",1841,,833,45.9,460.21
"gnb",1841,,793,49.8,417.44
"gnq",1841,,375,48.1,446.51
"grc",1841,,1686,49.9,360.97
"grd",1841,,1051,,349.413483524
"grl",1841,,493,,
"gtm",1841,,1020,35.3,503.36
"guy",1841,,1403,38.2,429.16
"hkg",1841,,1059,,
"hnd",1841,,885,53.5,393.46
"hrv",1841,,1603,,366.84
"hti",1841,,787,43,485.965120278
"hun",1841,,1476,37.4,368.01
"idn",1841,,1029,44.9,443.79
"ind",1841,,1053,37,509.39
"irl",1841,,1957,34.1,348.22
"irn",1841,,1020,61.5,506.38
"irq",1841,,1060,61.5,427.86
"isl",1841,,1167,,323.75
"isr",1841,,885,44.9,447.602045686
"ita",1841,,2575,53.5,451.96
"jam",1841,,986,39.1,389.77
"jor",1841,,1067,41.3,421.34
"jpn",1841,,1111,48,363.32
"kaz",1841,,1337,43.3,497.41
"ken",1841,,970,46.3,507.88
"kgz",1841,,613,46,379.743159244
"khm",1841,,935,42,379.99
"kir",1841,,571,,389.993202587
"kna",1841,,1345,,
"kor",1841,,552,32.1,503.36
"kwt",1841,,1279,44,500.35
"lao",1841,,912,38.4,418.74
"lbn",1841,,1269,61.5,447.88
"lbr",1841,,846,41.9,429.16
"lby",1841,,1362,43.5,404.69
"lca",1841,,940,,356.361010045
"lka",1841,,920,46.6,409.79
"lso",1841,,402,54,407.24
"ltu",1841,,1489,48.9,458.81
"lux",1841,,1867,32.5,357.45
"lva",1841,,881,48.9,404.69
"mac",1841,,1069,,
"mar",1841,,744,61.5,403.44
"mco",1841,,2554,,
"mda",1841,,698,47.8,367.695919927
"mdg",1841,,636,41,437.13
"mdv",1841,,843,,430.326234317
"mex",1841,,1320,34.2,487.15
"mhl",1841,,553,,
"mkd",1841,,822,32.5,390.617754247
"mli",1841,,609,47.2,494.48
"mlt",1841,,950,,263.745423859
