"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"kgz",1886,,909,39.3,376.502541075
"khm",1886,,999,45.8,379.99
"kir",1886,,594,,330.783731074
"kna",1886,,1822,,
"kor",1886,,528,32.1,503.36
"kwt",1886,,1797,43,500.35
"lao",1886,,1015,38.4,418.74
"lbn",1886,,1815,38.8,447.88
"lbr",1886,,954,46,429.16
"lby",1886,,2364,41.9,404.69
"lca",1886,,1089,,269.59002779
"lka",1886,,1340,43.6,409.79
"lso",1886,,413,51.8,407.24
"ltu",1886,,1903,38.1,371.61
"lux",1886,,3179,39.8,318.04
"lva",1886,,1125,38.1,305.11
"mac",1886,,1245,,
"mar",1886,,804,38.2,403.44
"mco",1886,,4307,,
"mda",1886,,851,37.4,338.203706423
"mdg",1886,,790,41,437.13
"mdv",1886,,839,,401.64254123
"mex",1886,,1716,47.8,487.15
"mhl",1886,,568,,
"mkd",1886,,1259,30.8,383.943181316
"mli",1886,,618,47.2,494.48
"mlt",1886,,1435,,143.397505245
"mmr",1886,,1007,35.6,433.13
"mne",1886,,1930,42,375.2
"mng",1886,,664,47.8,420.04
"moz",1886,,410,43.9,439.79
"mrt",1886,,727,47.9,417.44
"mus",1886,,1296,44.4,249.7
"mwi",1886,,354,42.4,439.79
"mys",1886,,1195,40.9,435.79
"nam",1886,,1451,42.2,412.34
"ner",1886,,615,43.3,433.13
"nga",1886,,1191,38,438.46
"nic",1886,,1967,43.2,509.39
"nld",1886,,6024,45.1,295.82
"nor",1886,,2908,43.8,158.66
"npl",1886,,742,41,407.24
"nru",1886,,763,,
"nzl",1886,,6005,38.2,145.6
"omn",1886,,1285,44.7,413.61
"pak",1886,,1057,38.1,501.85
"pan",1886,,1787,43.7,405.96
"per",1886,,1436,44,371.61
"phl",1886,,1081,40.7,431.79
"plw",1886,,1052,,
"png",1886,,685,37.9,423.95
"pol",1886,,2027,25.5,365.67
"pri",1886,,1973,,
"prk",1886,,530,49.7,500.35
"prt",1886,,2034,41.8,372.81
"pry",1886,,1912,43.3,374
"pse",1886,,1286,44.3,434.382875056
"qat",1886,,1797,43,433.13
"rou",1886,,2051,37.4,297.52
"rus",1886,,2143,50,402.88
"rwa",1886,,481,50.6,420.04
"sau",1886,,949,46.3,416.16
"sdn",1886,,715,33.8,425.25
"sen",1886,,686,42.5,512.4
"sgp",1886,,1782,42.6,392.21
"slb",1886,,459,50.5,504.87
"sle",1886,,1012,46.6,513.91
"slv",1886,,1700,43.7,461.6
"smr",1886,,2003,,
"som",1886,,753,39.8,451.96
"srb",1886,,2478,30.8,248.227720449
"ssd",1886,,700,33.78,490.08
"stp",1886,,997,,310.1910111
"sur",1886,,2560,41.1,405.96
"svk",1886,,2433,44.6,363.32
"svn",1886,,2571,41.4,360.97
"swe",1886,,2671,59.1,183.42
"swz",1886,,675,48.8,413.61
"syc",1886,,1113,,208.642804597
"syr",1886,,1338,38.4,429.16
"tca",1886,,761,,
"tcd",1886,,577,47,431.79
"tgo",1886,,941,45.9,426.55
"tha",1886,,1233,34.7,438.46
"tjk",1886,,777,40.6,315.345629866
"tkm",1886,,1413,31.6,476.039759617
"tls",1886,,617,48.1,457.762066965
"ton",1886,,831,,226.835783681
"tto",1886,,1764,43.2,335.73
"tun",1886,,985,38.2,460.21
"tur",1886,,1782,37.5,379.99
"tuv",1886,,901,,
"twn",1886,,1068,,
"tza",1886,,673,37.6,414.89
"uga",1886,,640,41,510.9
"ukr",1886,,1143,40.8,360.97
"ury",1886,,6828,50.3,405.96
"usa",1886,,5479,51.5,298.428
"uzb",1886,,590,37.7,379.624695875
"vct",1886,,1311,,283.975552809
"ven",1886,,1261,44.2,414.89
"vnm",1886,,957,40.4,417.44
"vut",1886,,734,,263.113281318
"wsm",1886,,1757,,320.594954664
"yem",1886,,1119,40.6,540.44
"zaf",1886,,2269,35.9,398.45
"zmb",1886,,816,46.8,409.79
"zwe",1886,,964,34.6,395.95
