"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"hun",1883,,2251,41.8,402.346222011
"idn",1883,,1077,39,443.79
"ind",1883,,1092,29.6,512.4
"irl",1883,,3378,35,145.6
"irn",1883,,1177,42.3,506.38
"irq",1883,,1321,42.2,427.86
"isl",1883,,1751,,405.41
"isr",1883,,956,44.9,447.194751704
"ita",1883,,3030,47.8,374.88
"jam",1883,,940,39.1,247.91
"jor",1883,,1330,43.9,421.34
"jpn",1883,,1346,46.9,353.98
"kaz",1883,,1754,43.3,503.36
"ken",1883,,1107,37.8,507.88
"kgz",1883,,885,40.6,376.717719302
"khm",1883,,995,45.5,379.99
"kir",1883,,593,,334.434958465
"kna",1883,,1785,,
"kor",1883,,529,32.1,503.36
"kwt",1883,,1721,43.1,500.35
"lao",1883,,1007,38.4,418.74
"lbn",1883,,1762,39.9,447.88
"lbr",1883,,946,45.7,429.16
"lby",1883,,2279,42,404.69
"lca",1883,,1079,,274.652093676
"lka",1883,,1557,43.8,409.79
"lso",1883,,412,51.9,407.24
"ltu",1883,,1954,40.1,387.32
"lux",1883,,3068,39.3,334.6
"lva",1883,,1155,40.1,315.87
"mac",1883,,1232,,
"mar",1883,,800,40.2,403.44
"mco",1883,,4159,,
"mda",1883,,877,39.3,340.094069868
"mdg",1883,,779,41,437.13
"mdv",1883,,840,,403.493844778
"mex",1883,,1614,48.4,487.15
"mhl",1883,,567,,
"mkd",1883,,1196,31.1,384.384582876
"mli",1883,,617,47.2,494.48
"mlt",1883,,1396,,149.342867176
"mmr",1883,,975,37.6,433.13
"mne",1883,,1833,41.6,375.2
"mng",1883,,660,47.3,420.04
"moz",1883,,410,44.8,439.79
"mrt",1883,,717,48,417.44
"mus",1883,,1278,44.2,335.02
"mwi",1883,,354,43,439.79
"mys",1883,,1178,40.9,435.79
"nam",1883,,1387,44.1,412.34
"ner",1883,,606,43.3,433.13
"nga",1883,,1175,38.8,438.46
"nic",1883,,1905,43.7,509.39
"nld",1883,,5931,47.2,283.34
"nor",1883,,2855,44.8,177.19
"npl",1883,,726,41,407.24
"nru",1883,,752,,
"nzl",1883,,5825,38.2,156.65
"omn",1883,,1255,44.7,413.61
"pak",1883,,1060,39.7,501.85
"pan",1883,,1728,44.2,405.96
"per",1883,,1425,45.8,371.61
"phl",1883,,1073,43,431.79
"plw",1883,,1042,,
"png",1883,,678,39.2,423.95
"pol",1883,,1936,25.7,369.21
"pri",1883,,1941,,
"prk",1883,,532,49.6,500.35
"prt",1883,,1863,43.7,372.81
"pry",1883,,1842,43.7,374
"pse",1883,,1276,43.9,434.411353572
"qat",1883,,1721,43.1,433.13
"rou",1883,,1962,39.3,284.37
"rus",1883,,2200,50,461.21
"rwa",1883,,479,52.2,420.04
"sau",1883,,942,46.3,416.16
"sdn",1883,,705,33.8,425.25
"sen",1883,,676,42.7,512.4
"sgp",1883,,1640,42.5,392.21
"slb",1883,,454,50.3,504.87
"sle",1883,,998,47.1,513.91
"slv",1883,,1658,44,461.6
"smr",1883,,1959,,
"som",1883,,751,41.9,451.96
"srb",1883,,2353,31.1,289.473142105
"ssd",1883,,690,33.78,490.08
"stp",1883,,992,,314.225608732
"sur",1883,,2509,40.7,405.96
"svk",1883,,2340,46.4,363.32
"svn",1883,,2441,41.8,360.97
"swe",1883,,2654,58.8,197.34
"swz",1883,,665,49.3,413.61
"syc",1883,,1100,,214.258019314
"syr",1883,,1301,42.4,429.16
"tca",1883,,746,,
"tcd",1883,,568,47.2,431.79
"tgo",1883,,928,45.5,426.55
"tha",1883,,1187,35,438.46
"tjk",1883,,800,41.9,317.445801245
"tkm",1883,,1451,33.4,476.786587673
"tls",1883,,614,47.5,457.32654355
"ton",1883,,823,,232.239027962
"tto",1883,,1736,43.3,335.73
"tun",1883,,971,40.2,460.21
"tur",1883,,1741,41.4,379.99
"tuv",1883,,892,,
"twn",1883,,1056,,
"tza",1883,,667,37.6,414.89
"uga",1883,,630,41,510.9
"ukr",1883,,1174,42.2,360.97
"ury",1883,,6271,49.9,405.96
"usa",1883,,5552,52.3,327.294
"uzb",1883,,611,38.9,379.687874771
"vct",1883,,1285,,288.867407566
"ven",1883,,1241,44.2,414.89
"vnm",1883,,933,40.4,417.44
"vut",1883,,727,,267.578558088
"wsm",1883,,1739,,324.9269932
"yem",1883,,1109,41.4,540.44
"zaf",1883,,2424,35.9,398.45
"zmb",1883,,811,46.5,409.79
"zwe",1883,,960,34.6,395.95
