"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",1990,,,40,
"abw",1990,62148,37014,40,22.364
"afg",1990,12067570,1028,36.3400033964,181
"ago",1990,11127870,4232,45.2699603226,226
"aia",1990,8334,,40,
"akr_a_dhe",1990,14127,,40,
"alb",1990,3281453,4350,25.3271703405,40.6
"and",1990,54511,28417,40,8.5
"ant",1990,190405,,40,
"arg",1990,32729740,8539,43.12,27.6
"arm",1990,3544695,3736,38.4487148052,49.7
"asm",1990,47044,,40,
"atg",1990,61906,17154,40,25.5
"aus",1990,17096869,28604,41.5715078656,9.2
"aut",1990,7706571,31053,31.45453,9.5
"aze",1990,7216503,8513,34.5,94.7
"bdi",1990,5613141,1051,41.15252,171.8
"bel",1990,9978241,30798,26.7424702081,10
"ben",1990,5001271,1362,48.24497375,179.5
"bfa",1990,8811033,821,47.50486,202.2
"bgd",1990,105983136,1274,39.86102,143.7
"bgr",1990,8821111,9333,23.8517932344,22.1
"bhr",1990,495944,35398,40,23
"bhs",1990,256338,24281,44.5024600396,23.5
"bih",1990,4526996,2974,40,18.3
"blr",1990,10231983,8084,23.3,16.6
"blz",1990,187552,5166,40,39.6
"bmu",1990,60931,40553,40,
"bol",1990,6856246,3740,42.84193,124.4
"bra",1990,150393143,10331,58.6,61.1
"brb",1990,260374,12992,46.6958853809,17.9
"brn",1990,256939,77076,40,12.2
"btn",1990,535505,2332,40,133.7
"bwa",1990,1379814,8075,61.0258311111,50.7
"caf",1990,2937832,944,59.062176087,176.3
"can",1990,27662440,31163,31.88074,8.3
"cck",1990,555,,40,
"chanisl",1990,140669,,40,17.146
"cheslo",1990,15572634,,40,
"chl",1990,13141202,9193,54.7,19.1
"chn",1990,1154605773,1516,33.8561951707,53.8
"civ",1990,12165909,3234,41.00187,150
"cmr",1990,12070359,2768,51.635255,136.2
"cod",1990,34962676,1270,44.0526830986,186.5
"cog",1990,2386467,5264,41.361663871,93.6
"cok",1990,17613,,40,24.4
"col",1990,34271563,7752,49.7576534753,35.1
"com",1990,415144,1595,50.90590875,125.1
"cpv",1990,341256,1609,40,62.8
"cri",1990,3095994,7333,46.149276766,16.9
"cub",1990,10582082,13670,40.9998845161,13.3
"cxr",1990,1886,,40,
"cym",1990,25009,58535,40,
"cyp",1990,766611,23802,40,11.1
"cyp_nor",1990,,,40,
"cze",1990,10323701,19839,25.12914,14.5
"deu",1990,78958237,31476,48.8988303696,8.5
"deu_east",1990,16058937,,40,
"dji",1990,588356,3050,40,119.4
"dma",1990,70928,6661,40,17.1
"dnk",1990,5140332,33256,31.9808611658,8.9
"dom",1990,7183646,5278,51,60.2
"dza",1990,25912364,10113,41.28925,46.9
"ecu",1990,10218085,7542,50,56.9
"egy",1990,56397273,6020,41.0483913502,85.9
"eri",1990,3139083,850,40,151.4
"eri_a_eth",1990,51388262,,40,
"est",1990,1565320,13260,21,20.2
"eth",1990,48057094,653,45.992832,204.6
"fin",1990,4986705,28599,29.4738039699,6.7
"fji",1990,728626,5694,42.8125,29.8
"flk",1990,1993,,40,
"fra",1990,56943299,29476,37.3952737371,9
"fro",1990,48031,,40,
"fsm",1990,96331,2763,40,55.6
"gab",1990,952269,19358,52.189922,92.2
"gbg",1990,61819,,40,
"gbm",1990,70312,,40,
"geo",1990,5460309,8018,29.1,47.7
"gha",1990,14628260,1920,41.2805,127.4
"gib",1990,26833,,40,
"gin",1990,6034082,1128,44.59752,238.2
"glp",1990,389907,,40,18.576
"gmb",1990,916811,1517,45.56276,170.2
"gnb",1990,1056208,1564,46.99166,229.3
"gnq",1990,377363,1050,40,189.5
"grc",1990,10131737,21085,34.44603,12.5
"grd",1990,96286,7488,40,23.3
"grl",1990,55603,17371,40,
"gtm",1990,9158547,5315,59.5627946689,80.9
"guf",1990,115782,,40,27.169
"gum",1990,130482,,40,26.69
"guy",1990,720282,3231,50.6618700742,60.4
"hkg",1990,5794034,26974,47.14,8.047
"hnd",1990,4903363,3205,54,58.2
"hos",1990,770,,40,
"hrv",1990,4776374,17890,36.0856928571,12.9
"hti",1990,7099733,2242,46.68428,145.8
"hun",1990,10385061,16930,26.9,18.9
"idn",1990,181436821,4548,39,84.7
"ind",1990,870601776,1777,40.00075,125.8
"irl",1990,3563106,22468,39.3142671976,9.2
"irn",1990,56169196,9511,48.3,57.5
"irq",1990,17478455,11212,39.3621,54.1
"isl",1990,254830,28666,40,6.4
"isr",1990,4499161,17152,47.6,11.6
"ita",1990,57007577,30746,32.73008,9.6
"jam",1990,2385806,7391,42.75909,30.6
"jey",1990,83567,,40,
"jor",1990,3358453,7057,40.65038,36.6
"jpn",1990,122249285,29550,35.9,6.3
"kaz",1990,16530027,12729,29.7,52.6
"ken",1990,23446229,2376,48.71024,97.7
"kgz",1990,4394502,3475,30.8,65
"khm",1990,9008856,996,40,117.3
"kir",1990,72411,1453,40,96
"kna",1990,,14258,40,28.4
"kor",1990,42972254,12087,34.5139942446,7.1
"korea_union",1990,62901191,,,
"kos",1990,1809215,15393,40,
"kwt",1990,2058832,37521,40,17.9
"lao",1990,4247839,1622,40.15675,162.4
"lbn",1990,2703019,7734,46.9615384615,32.5
"lbr",1990,2102877,503,40,255
"lby",1990,4398419,26928,40,41.6
"lca",1990,,7979,40,22.6
"lie",1990,28745,,40,
"lso",1990,1597534,1301,58.28613,83.7
"ltu",1990,3697393,17041,24.8,16.5
"lux",1990,381787,56922,39.51144,8.8
"lva",1990,2663985,13383,24,20.4
"mac",1990,359735,36984,40,15.81
"mar",1990,24950128,3901,42.51272,80.1
"mco",1990,29438,43173,40,7.8
"mda",1990,4364114,6440,26.7,33.1
"mdg",1990,11545782,1661,46.4185056208,160.7
"mdv",1990,223179,4363,40,94.1
"mex",1990,85609404,12479,48.4487695341,46.6
"mhl",1990,47300,2950,40,50.3
"mkd",1990,1996227,9563,40.9400289394,36.6
"mli",1990,8482075,1100,48.3358366667,254.4
"mlt",1990,355707,16596,40,11.4
"mmr",1990,42007309,1775,44.27483,109.9
"mne",1990,614999,16136,40,16.6
"mng",1990,2184145,5122,40,107.8
"mnp",1990,43972,,40,
"moz",1990,13371971,462,50.43102,237.9
"mrt",1990,2023665,2800,41.7183,118.1
"msr",1990,10734,,40,
"mtq",1990,358458,,40,18.716
"mus",1990,1055865,7568,41.75143,23.1
"mwi",1990,9408998,540,55.72654,235.9
"mys",1990,18211097,10159,48.5231264225,16.6
"myt",1990,94780,,40,19.749
"nam",1990,1415447,5717,71.1252330435,70.4
"ncl",1990,168537,,40,31.912
"ner",1990,7911884,924,41.94724,328.2
"nfk",1990,1925,,40,
"nga",1990,95617345,3030,44.1133,212.5
"ngokar",1990,,,40,
"nic",1990,4144564,3025,47.83429,66.9
"niu",1990,2332,,40,13.8
"nld",1990,14915139,32534,32.2,8.3
"nor",1990,4240375,43296,31.64663,8.7
"npl",1990,18741688,1240,45.2275875,140.7
"nru",1990,9157,30647,40,56.9
"nzl",1990,3397534,24021,40.1068677594,11.2
"omn",1990,1812159,35076,40,39.4
"pak",1990,107607639,2961,40.35529,138.6
"pan",1990,2471010,7463,56.25,30.9
"pcn",1990,65,,40,
"per",1990,21826658,5280,46.43,79.7
"phl",1990,61947340,4010,48.48896255,58.2
"plw",1990,15089,16913,40,36.1
"png",1990,4157903,1607,49.938,89.4
"pol",1990,38195258,10088,31,17.3
"pri",1990,3517984,25275,49.8008163304,14.711
"prk",1990,20194354,2076,40,43.4
"prt",1990,9890319,20282,38.08859,14.7
"pry",1990,4213740,5985,40,46.5
"pyf",1990,198370,,40,19.973
"qat",1990,476478,73402,40,20.8
"reu",1990,610582,,40,19.749
"rou",1990,23489361,11449,27.56092,37.7
"rus",1990,147568552,19349,25.9,26
"rwa",1990,7259740,856,43.9408733333,148.9
"sau",1990,,35681,40,44.3
"shn",1990,,,40,
"slv",1990,5252082,4454,53,59.4
"smr",1990,,34215,40,10.9
"spm",1990,,,40,
"stp",1990,,2254,40,110.7
"tcd",1990,5958022,1111,38.4416229043,214.6
"vct",1990,,5726,40,24.5
"vgb",1990,16459,,40,
"wsm",1990,,3649,40,31
