"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"sau",1938,,936,43.2,381.312837461
"sdn",1938,,1386,44.1,391.036754581
"sen",1938,,1345,40.9,449.795963542
"sgp",1938,,4544,41.3,258.46
"slb",1938,,769,47.3,462.279795061
"sle",1938,,1107,45.8,475.00713978
"slv",1938,,2294,41,353.452654454
"smr",1938,,4702,,
"som",1938,,917,44.9,414.31
"srb",1938,,4078,40.3,122.154360419
"ssd",1938,,1423,44.06,406.022219618
"stp",1938,,1144,,247.446029192
"sur",1938,,4562,35.1,254.88
"svk",1938,,4953,42.9,172.63
"svn",1938,,4483,39.2,176.58
"swe",1938,,8573,47.5,56.8175509642
"swz",1938,,1138,45.2,375.983380933
"syc",1938,,3108,,131.747712676
"syr",1938,,1532,44.1,359.628537934
"tca",1938,,1512,,
"tcd",1938,,1000,42.4,392.953253866
"tgo",1938,,1051,39.5,391.188855028
"tha",1938,,1227,43.5,292.063574822
"tjk",1938,,1906,45.8,256.565970438
"tkm",1938,,3748,42,253.487709238
"tls",1938,,677,48.4,421.547129255
"ton",1938,,1212,,151.042847745
"tto",1938,,3676,44.3,146.118223235
"tun",1938,,1533,38,375.591845926
"tur",1938,,3246,55.9,345.887051217
"tuv",1938,,1261,,
"twn",1938,,2343,,
"tza",1938,,857,42.1,380.613389714
"uga",1938,,789,44.6,446.511698237
"ukr",1938,,2994,40.9,204.37967052
"ury",1938,,7253,51.8,147.279816638
"usa",1938,,9911,47.9,67.0861990121
"uzb",1938,,1338,42.2,256.432235323
"vct",1938,,1955,,210.792748254
"ven",1938,,5715,43.6,223.070559701
"vnm",1938,,1022,43,329.089919202
"vut",1938,,1108,,197.177540368
"wsm",1938,,2589,,254.049769965
"yem",1938,,1306,44.3,506.823440765
"zaf",1938,,6278,68.1,322.259829249
"zmb",1938,,1849,41.4,379.412758226
"zwe",1938,,1172,44.6,363.095612542
