"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1948,,3709,,
"afg",1948,,1022,33.9,441.628760635
"ago",1948,,2940,48.9,411.814178448
"alb",1948,,1867,23.6,179.890402235
"and",1948,,6750,,
"are",1948,,1208,45,317.644959843
"arg",1948,,8041,40.6,95.1782824011
"arm",1948,,1583,42.7,117.903755571
"atg",1948,,3373,,134.564907329
"aus",1948,,11349,38.3,34.6544178832
"aut",1948,,5177,37.7,92.09
"aze",1948,,3071,40.3,150.273713865
"bdi",1948,,502,43.1,327.733802269
"bel",1948,,9793,39.1,67.76
"ben",1948,,1229,40.9,354.5
"bfa",1948,,525,38.6,393.2
"bgd",1948,,1066,37.5,349.000591954
"bgr",1948,,2323,24.8,200.12
"bhr",1948,,12956,35.3,305.968156726
"bhs",1948,,9603,,130.494050777
"bih",1948,,1308,44.9,194.274312198
"blr",1948,,2387,33.1,98.13
"blz",1948,,1812,,163.180238626
"bmu",1948,,10932,,
"bol",1948,,2891,35.7,312.678157232
"bra",1948,,2811,38.1,241.978875158
"brb",1948,,2907,,251.219653938
"brn",1948,,39986,,157.78853592
"btn",1948,,844,47.1,407.676827322
"bwa",1948,,822,42.6,281.173544322
"caf",1948,,1180,45.4,401.70193607
"can",1948,,11654,36.8,53.242238984
"che",1948,,20420,40.5,43.87
"chl",1948,,5263,52.2,237.2953633
"chn",1948,,542,54.8,320.130675536
"civ",1948,,2014,38.3,375.034428007
"cmr",1948,,1412,39.9,392.969244576
"cod",1948,,1504,44.3,306.701610275
"cog",1948,,1759,37.7,313.238611409
"col",1948,,2975,52.2,216.953209907
"com",1948,,806,36.7,319.861673077
"cpv",1948,,782,47.6,235.550660297
"cri",1948,,3141,48.9,163.1396
"cub",1948,,7645,36.6,49.67
"cym",1948,,9198,,
"cyp",1948,,3668,40.1,108.26
"cze",1948,,7152,40.4,92.511898907
"deu",1948,,5258,46.5,65.6771587821
"dji",1948,,2974,40.9,327.527803127
"dma",1948,,2088,,
"dnk",1948,,10643,39,40.57305
"dom",1948,,1990,40.3,180.121407941
"dza",1948,,3886,40.2,313.780875835
"ecu",1948,,3388,40.6,259.453656671
