"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1827,,876,,
"afg",1827,,619,30.5,472.81
"ago",1827,,695,46.9,485.68
"alb",1827,,680,41.2,375.2
"and",1827,,1349,,
"are",1827,,1103,44.5,434.46
"arg",1827,,1670,44,402.19
"arm",1827,,529,29.1,358.319968152
"atg",1827,,796,,380.371187144
"aus",1827,,1066,42.5,390.99
"aut",1827,,2242,49.3,294.24
"aze",1827,,809,35.9,363.353033755
"bdi",1827,,429,43.7,423.95
"bel",1827,,2467,60.2,317.810926099
"ben",1827,,619,47.4,430.46
"bfa",1827,,485,37.5,454.69
"bgd",1827,,875,41.8,507.88
"bgr",1827,,1131,47.8,356.28
"bhr",1827,,1387,44.1,439.79
"bhs",1827,,1519,,372.698559087
"bih",1827,,695,32.1,378.8
"blr",1827,,640,57,365.67
"blz",1827,,608,,385.146857756
"bmu",1827,,1290,,
"bol",1827,,915,36.9,404.69
"bra",1827,,1129,39.8,417.44
"brb",1827,,960,,516.570752175
"brn",1827,,1553,,454.69
"btn",1827,,640,47.2,453.050062458
"bwa",1827,,412,35.6,397.2
"caf",1827,,440,45.6,443.79
"can",1827,,1602,40.8,333.47
"che",1827,,2916,43.6,344.77
"chl",1827,,1003,51,417.44
"chn",1827,,985,42.5,417.44
"civ",1827,,905,38.8,427.86
"cmr",1827,,650,53.8,460.21
"cod",1827,,542,42.1,422.65
"cog",1827,,620,50.2,408.51
"col",1827,,983,58.9,417.44
"com",1827,,715,37.4,416.16
"cpv",1827,,547,49.8,394.71
"cri",1827,,841,48,441.12
"cub",1827,,1182,38,369.21
"cym",1827,,1092,,
"cyp",1827,,930,33.1,339.12
"cze",1827,,2034,38.1,379.99
"deu",1827,,1982,50.8,351.734100819
"dji",1827,,819,42.9,445.15
"dma",1827,,697,,
"dnk",1827,,2235,58.8,340.50523731
"dom",1827,,695,41.9,445.15
"dza",1827,,793,59,460.21
"ecu",1827,,555,40.8,405.96
"egy",1827,,819,59,404.69
"eri",1827,,543,46.1,441.12
"esp",1827,,1548,36.5,450.6
"est",1827,,1005,48.9,362.15
"eth",1827,,525,47.5,447.88
"fin",1827,,1339,50.6,349.37
"fji",1827,,806,47.2,498.88
"fra",1827,,1860,57.9,284.46
"fsm",1827,,527,,376.977797929
"gab",1827,,392,45.9,435.79
"gbr",1827,,3605,55.6,309.38
"geo",1827,,563,29.7,374.996665719
"gha",1827,,711,54.8,471.38
"gin",1827,,458,32.7,446.51
"gmb",1827,,826,45.6,460.21
"gnb",1827,,784,49.8,417.44
"gnq",1827,,369,47,446.51
"grc",1827,,1503,49.9,360.97
"grd",1827,,990,,387.289823796
"grl",1827,,425,,
"gtm",1827,,910,35.3,503.36
"guy",1827,,1276,38.2,429.16
"hkg",1827,,1026,,
"hnd",1827,,740,56.4,393.46
"hrv",1827,,1430,,366.84
"hti",1827,,682,42.5,486.11357206
"hun",1827,,1323,44.1,368.01
"idn",1827,,1008,49.4,443.79
"ind",1827,,1051,34.2,509.39
"irl",1827,,1603,41.1,348.22
"irn",1827,,993,59,506.38
"irq",1827,,1001,59,427.86
"isl",1827,,1002,,412.34
"isr",1827,,883,44.9,447.737892764
"ita",1827,,2541,58.2,453.33
"jam",1827,,1108,39.1,389.77
"jor",1827,,1008,40.4,421.34
"jpn",1827,,1090,51.4,363.32
"kaz",1827,,1221,43.3,497.41
"ken",1827,,929,46.3,507.88
"kgz",1827,,542,46,380.757029058
"khm",1827,,916,40.8,379.99
"kir",1827,,564,,410.492752761
"kna",1827,,1224,,
"kor",1827,,560,32.1,503.36
"kwt",1827,,1214,44.4,500.35
"lao",1827,,882,38.4,418.74
"lbn",1827,,1153,59,447.88
"lbr",1827,,814,40.6,429.16
"lby",1827,,1147,44,404.69
"lca",1827,,897,,388.680366527
"lka",1827,,907,47.5,409.79
"lso",1827,,399,54.7,407.24
"ltu",1827,,1361,48.9,458.81
"lux",1827,,1583,30.2,357.45
"lva",1827,,805,48.9,404.69
"mac",1827,,1019,,
"mar",1827,,726,59,403.44
"mco",1827,,2170,,
"mda",1827,,647,47.8,377.385660827
"mdg",1827,,594,41,437.13
"mdv",1827,,844,,439.661185053
"mex",1827,,1362,38.1,487.15
"mhl",1827,,548,,
"mkd",1827,,733,32.5,392.717859186
"mli",1827,,606,47.2,494.48
"mlt",1827,,836,,318.800075684
"mmr",1827,,843,30.5,433.13
"mne",1827,,1123,33.9,375.2
"mng",1827,,601,37.8,420.04
"moz",1827,,397,45.7,439.79
"mrt",1827,,547,49,417.44
"mus",1827,,975,39.9,427.86
"mwi",1827,,351,45.7,439.79
"mys",1827,,1015,25.3,435.79
"nam",1827,,601,52.6,412.34
"ner",1827,,463,43.3,433.13
"nga",1827,,911,53.1,438.46
"nic",1827,,1051,52.5,509.39
"nld",1827,,4163,54.5,323.5
"nor",1827,,1378,44.7,289.704893524
"npl",1827,,657,41,407.24
"nru",1827,,575,,
"nzl",1827,,661,38.2,390.99
"omn",1827,,945,44.9,413.61
"pak",1827,,1020,28.7,501.85
"pan",1827,,919,54.1,405.96
"per",1827,,1230,54.5,371.61
"phl",1827,,975,32.5,431.79
"plw",1827,,862,,
"png",1827,,561,25.8,423.95
"pol",1827,,1344,34.9,369.21
"pri",1827,,1433,,
"prk",1827,,563,46.5,500.35
"prt",1827,,1692,50,372.81
"pry",1827,,914,52,374
"pse",1827,,1225,37.2,434.943295373
"qat",1827,,1214,44.4,433.13
"rou",1827,,900,47.8,371.61
"rus",1827,,1532,57,418.74
"rwa",1827,,446,59,420.04
"sau",1827,,865,45.4,416.16
"sdn",1827,,538,33.8,425.25
"sen",1827,,516,45.5,512.4
