"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1965,57360,5642,,
"afg",1965,9935358,1182,32.3,334.1
"ago",1965,5765025,4840,51.5,297.553890086
"aia",1965,6114,,,
"akr_a_dhe",1965,11848,,,
"ala",1965,20823,,,
"alb",1965,1896125,3129,25.3,120.089589456
"and",1965,18551,22496,,
"ant",1965,146530,,,
"are",1965,150318,8534,45.1,151.3
"arg",1965,22283389,8818,35.3,57.4293997271
"arm",1965,2204650,2945,47.5,63.58
"asm",1965,23518,,,
"atg",1965,59653,5133,,69.9134172643
"aus",1965,11368011,16601,34.5,22.4
"aut",1965,7298794,14213,47.6,32.7
"aze",1965,4579759,6012,36.5,90.1982802045
"bdi",1965,3079034,610,38.6,243
"bel",1965,9440279,15360,39.8,27.9
"ben",1965,2632360,1191,49.4,286.9
"bfa",1965,5174869,731,41.7,328
"bgd",1965,55835020,1177,34.3,236
"bgr",1965,8206564,6432,22.3,45
"bhr",1965,187348,25662,35,126.3
"bhs",1965,140049,19156,,42.8359194442
"bih",1965,3524596,2164,38.5,109.397281794
"blr",1965,8607031,4547,25.5,29.77
"blz",1965,106121,2153,,111.476375174
"bmu",1965,49211,23943,,
"bol",1965,4070590,3046,44.6,260.1
"bra",1965,84130061,4671,41,150.6
"brb",1965,235373,6309,,61.3
"brn",1965,102525,68582,,79.4229310345
"btn",1965,252629,1008,47,305.125469879
"bwa",1965,595741,1055,44.9,148.7
"caf",1965,1648830,1332,48.8,254.7
"can",1965,19693538,17243,33.6,27.1
"cck",1965,397,,,
"chanisl",1965,114992,,,
"che",1965,5829958,31531,39.8,22.6
"cheslo",1965,14141137,,,
"chl",1965,8612074,6451,46.4,115.9
"chn",1965,706590947,772,29.2,115.43
"civ",1965,4219739,3091,51,274
"cmr",1965,5987671,1917,48.8,257.6
"cod",1965,17369859,2016,44.2,257.962895906
"cog",1965,1157905,2329,40.2,163.9
"cok",1965,18969,,,76.9
"col",1965,19144220,3777,56.6,114
"com",1965,205412,1308,49.5,266.096239304
"cpv",1965,231427,905,48.4,186.187763002
"cri",1965,1589625,4749,53.5,88.8
"cub",1965,7951928,9116,36.6,45
"cxr",1965,931,,,
"cym",1965,8371,19539,,
"cyp",1965,580971,6831,35.9,36.6387827309
"cze",1965,9800931,12857,26.9,29.0519178086
"deu",1965,75990737,17838,45,32.6689068407
"deu_east",1965,17396749,,,
"deu_west",1965,57510722,,,
"dji",1965,114963,3693,41,202.299751013
"dma",1965,65038,2541,,91.8
"dnk",1965,4760262,18917,31.5,21.1
"dom",1965,3878952,2586,46.5,136
"dza",1965,12626953,5916,40.2,248.2
"ecu",1965,5250120,5108,38.6,155.6
"egy",1965,30872982,2509,42.3,266.9
"eri",1965,1589187,974,47.5,251.590107444
"eri_a_eth",1965,28492883,,,
"esh",1965,50969,,,
"esp",1965,32192223,9106,35.3,40.8
"est",1965,1290437,8069,29,29.98
"eth",1965,25013551,727,46,248.89798267
"fin",1965,4564690,13006,25.7,20.2
"fji",1965,463884,3471,46,60
"flk",1965,2074,,,
"fra",1965,48952283,14514,47,22.3
"fro",1965,36363,,,
"fsm",1965,52238,1573,,109.884816754
"gab",1965,532512,2807,43.1,233.057757235
"gbg",1965,50063,,,
"gbm",1965,50713,,,
"gbr",1965,54278349,15292,27.7,23.4
"geo",1965,4477328,3877,37.4,83.6868690648
"gha",1965,7710547,2290,41.2,203.1
"gib",1965,23256,,,
"gin",1965,3877804,914,47.4,341.9
"glp",1965,300170,,,
"gmb",1965,400865,1412,45.7,332.4
"gnb",1965,652566,1511,45.8,273.104641648
"gnq",1965,269427,1169,50.5,268.367448496
"grc",1965,8534252,8931,38.6,47.7
"grd",1965,94579,2370,,98.7932877907
"grl",1965,37963,7583,,
"gtm",1965,4728203,3815,52.2,197.1
"guf",1965,38897,,,
"gum",1965,74827,,,
"guy",1965,650379,3427,43.4,78.5
"hkg",1965,3801814,7280,,
"hnd",1965,2352637,2703,56.9,177.8
"hos",1965,855,,,
"hrv",1965,4328920,9636,,60.34934229
"hti",1965,4271133,2003,51.2,268.5
"hun",1965,10170472,11173,26.1,49
"idn",1965,100308896,1682,41.5,193.9
"ind",1965,497920270,1053,39.4,229.6
"irl",1965,2857104,9350,37.8,28.6
"irn",1965,24955116,6768,42.3,269.847112131
"irq",1965,8375791,7178,55,147.7
"isl",1965,192251,14173,,19.1
"isr",1965,2522530,8630,40.4,34.374834506
"ita",1965,51693136,12599,40.8,41
"jam",1965,1763436,6304,43.4,69.2
"jey",1965,66290,,,
"jor",1965,1119798,5937,39.5,117.1
"jpn",1965,97341852,7048,37,24.6
"kaz",1965,11909001,9836,34.8,104.300738205
"ken",1965,9504702,1952,44.1,165.8
"kgz",1965,2573494,3065,34.8,131.561898161
"khm",1965,6467196,1579,42.7,234.006601942
"kir",1965,46455,2716,,167
"kna",1965,49211,4043,,
"kor",1965,28392722,1416,35.4,83.7
"korea_union",1965,40584499,,,
"kos",1965,1399698,,,
"kwt",1965,482173,32427,39.3,101.1
"lao",1965,2381063,1290,34.8,238.153808276
"lbn",1965,2092354,10545,55.7,67.6
"lbr",1965,1252968,1298,43.3,308.8
"lby",1965,1717255,37902,38.8,200.6
"lca",1965,96303,2630,,99.7772926376
"lie",1965,18647,,,
"lka",1965,11117685,1820,31.8,81.6
"lso",1965,933251,708,53.8,189.5
"ltu",1965,2966947,11208,30.2,32.28
"lux",1965,330164,25359,29.9,28.1
"lva",1965,2261259,6403,30.5,28.18
"mac",1965,206910,10580,,
"mar",1965,14248426,2064,48.4,214.1
"mco",1965,23283,21251,,
"mda",1965,3335625,4342,22,83.7901445365
"mdg",1965,5769219,2218,46.1,165.46645595
"mdv",1965,102723,1251,,306.6
"mex",1965,44623041,7283,59.9,124.6
