"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"tto",1895,,1853,43.3,335.7
"tun",1895,,1029,35.8,460.16
"tur",1895,,1910,35.7,379.95
"tuv",1895,,929,,
"twn",1895,,1104,,
"tza",1895,,689,37.8,414.84
"uga",1895,,668,41,510.84
"ukr",1895,,1426,40.2,360.93
"ury",1895,,6732,51.5,405.92
"usa",1895,,6070,50.7,249.28
"uzb",1895,,717,37,379.435222256
"vct",1895,,1393,,269.791450435
"ven",1895,,1483,44.2,414.84
"vnm",1895,,1034,40.4,417.39
"vut",1895,,757,,250.159589599
"wsm",1895,,1811,,307.942306594
"yem",1895,,1147,40.6,540.38
"zaf",1895,,3646,38,398.41
"zmb",1895,,834,46.6,409.75
"zwe",1895,,974,35.7,395.91
