"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1842,,969,,
"afg",1842,,651,30.5,474.24
"ago",1842,,743,42.7,485.68
"alb",1842,,704,41.2,375.2
"and",1842,,1610,,
"are",1842,,1167,44.2,434.46
"arg",1842,,2065,37.3,402.19
"arm",1842,,561,29.1,351.358512101
"atg",1842,,880,,336.756863174
"aus",1842,,1766,45.1,390.99
"aut",1842,,2666,40.7,398.04
"aze",1842,,879,38.2,352.366088242
"bdi",1842,,435,43.7,423.95
"bel",1842,,2948,55.3,293.2
"ben",1842,,665,46.3,430.46
"bfa",1842,,493,37.5,454.69
"bgd",1842,,877,41.8,507.88
"bgr",1842,,1217,47.8,349.37
"bhr",1842,,1480,43.5,439.79
"bhs",1842,,1681,,327.233435789
"bih",1842,,750,35.4,378.8
"blr",1842,,698,55,365.67
"blz",1842,,673,,345.961934817
"bmu",1842,,1428,,
"bol",1842,,1054,36.9,404.69
"bra",1842,,1165,39,417.44
"brb",1842,,1063,,544.563563289
"brn",1842,,1634,,454.69
"btn",1842,,659,47.4,447.421772262
"bwa",1842,,443,35.6,397.2
"caf",1842,,473,46.5,443.79
"can",1842,,1975,31.6,318.04
"che",1842,,3415,47.5,344.77
"chl",1842,,1132,59.2,417.44
"chn",1842,,1033,38.9,417.44
"civ",1842,,961,40.4,427.86
"cmr",1842,,698,48.9,460.21
"cod",1842,,576,42.1,422.65
"cog",1842,,647,48.2,408.51
"col",1842,,1022,58.9,417.44
"com",1842,,726,39.9,416.16
"cpv",1842,,583,49.4,394.71
"cri",1842,,994,46.9,441.12
"cub",1842,,1406,38.9,365.67
"cym",1842,,1209,,
"cyp",1842,,1110,35.4,339.12
"cze",1842,,2298,44.9,379.99
"deu",1842,,2118,46.2,516.43
"dji",1842,,859,43.6,445.15
"dma",1842,,771,,
"dnk",1842,,2384,54,254.2
"dom",1842,,754,43,445.15
"dza",1842,,933,61.7,460.21
"ecu",1842,,611,42.3,405.96
"egy",1842,,878,61.7,404.69
"eri",1842,,564,46.8,441.12
"esp",1842,,1605,33.3,450.6
"est",1842,,1107,48.9,362.15
"eth",1842,,528,47.5,447.88
"fin",1842,,1449,50.6,336.86
"fji",1842,,848,46.9,498.88
"fra",1842,,2074,55.6,270.09
"fsm",1842,,531,,341.424982252
"gab",1842,,393,45.9,435.79
"gbr",1842,,3934,47.7,261.57
"geo",1842,,604,29.7,363.405677261
"gha",1842,,720,47.1,471.38
"gin",1842,,472,32.7,445.15
"gmb",1842,,834,45.9,460.21
"gnb",1842,,793,49.8,417.44
"gnq",1842,,376,48.2,446.51
"grc",1842,,1700,49.9,360.97
"grd",1842,,1055,,346.854280227
"grl",1842,,499,,
"gtm",1842,,1028,35.3,503.36
"guy",1842,,1412,38.2,429.16
"hkg",1842,,1061,,
"hnd",1842,,896,53.3,393.46
"hrv",1842,,1616,,366.84
"hti",1842,,795,43.1,485.954518315
"hun",1842,,1487,36.9,368.01
"idn",1842,,1030,44.6,443.79
"ind",1842,,1053,37.1,509.39
"irl",1842,,1985,33.6,348.22
"irn",1842,,1022,61.7,506.38
"irq",1842,,1064,61.7,427.86
"isl",1842,,1180,,270.02
"isr",1842,,885,44.9,447.592343901
"ita",1842,,2597,53.2,451.96
"jam",1842,,978,39.1,389.77
"jor",1842,,1071,41.4,421.34
"jpn",1842,,1113,47.7,363.32
"kaz",1842,,1345,43.3,497.41
"ken",1842,,973,46.3,507.88
"kgz",1842,,618,46,379.670843362
"khm",1842,,936,42.1,379.99
"kir",1842,,572,,388.568742671
"kna",1842,,1355,,
"kor",1842,,552,32.1,503.36
"kwt",1842,,1284,44,500.35
"lao",1842,,914,38.4,418.74
"lbn",1842,,1278,61.7,447.88
"lbr",1842,,848,42,429.16
"lby",1842,,1379,43.5,404.69
"lca",1842,,943,,354.158077142
"lka",1842,,920,46.5,409.79
"lso",1842,,402,53.9,407.24
"ltu",1842,,1499,48.9,458.81
"lux",1842,,1890,32.6,357.45
"lva",1842,,886,48.9,404.69
"mac",1842,,1072,,
"mar",1842,,745,61.7,403.44
"mco",1842,,2584,,
"mda",1842,,702,47.8,367.013392345
"mdg",1842,,639,41,437.13
"mdv",1842,,843,,429.667086704
"mex",1842,,1317,33.9,487.15
"mhl",1842,,553,,
"mkd",1842,,828,32.5,390.468177206
"mli",1842,,609,47.2,494.48
"mlt",1842,,959,,260.198009584
"mmr",1842,,845,30.5,433.13
"mne",1842,,1269,35.9,375.2
"mng",1842,,616,40.3,420.04
"moz",1842,,400,46.8,439.79
"mrt",1842,,588,48.7,417.44
"mus",1842,,1048,41.1,427.86
"mwi",1842,,352,45.7,439.79
"mys",1842,,1046,25.3,435.79
"nam",1842,,752,52.6,412.34
"ner",1842,,497,43.3,433.13
"nga",1842,,975,49.2,438.46
"nic",1842,,1233,50.1,509.39
"nld",1842,,4451,50.6,321.99
"nor",1842,,1647,46.8,192.21
"npl",1842,,658,41,407.24
"nru",1842,,618,,
"nzl",1842,,818,38.2,390.99
"omn",1842,,1006,44.8,413.61
"pak",1842,,1022,28.7,501.85
"pan",1842,,1089,51.5,405.96
"per",1842,,1279,48.4,371.61
"phl",1842,,997,32.5,431.79
"plw",1842,,907,,
"png",1842,,590,25.8,423.95
"pol",1842,,1423,35.7,369.21
"pri",1842,,1554,,
"prk",1842,,555,47.3,500.35
"prt",1842,,1696,39.2,372.81
"pry",1842,,1103,49.8,374
"pse",1842,,1228,39,434.800747125
"qat",1842,,1284,44,433.13
"rou",1842,,1105,47.8,371.61
"rus",1842,,1688,55,418.74
"rwa",1842,,455,59,420.04
"sau",1842,,881,45.6,416.16
"sdn",1842,,578,33.8,425.25
"sen",1842,,554,44.8,512.4
"sgp",1842,,1076,41.5,392.21
"slb",1842,,393,47.7,504.87
"sle",1842,,819,53.5,513.91
"slv",1842,,1175,48.5,461.6
"smr",1842,,1512,,
"som",1842,,722,50.9,451.96
"srb",1842,,1630,32.5,374
"ssd",1842,,566,33.78,490.08
"stp",1842,,919,,374.924599772
"sur",1842,,1903,36.5,405.96
"svk",1842,,1712,44.9,363.32
"svn",1842,,1691,27.7,360.97
"swe",1842,,1537,60.5,242.37
"swz",1842,,546,54.9,413.61
"syc",1842,,935,,308.009393961
"syr",1842,,1114,61.7,429.16
"tca",1842,,566,,
"tcd",1842,,466,50.6,431.79
"tgo",1842,,761,40.5,426.55
"tha",1842,,964,43.4,438.46
"tjk",1842,,635,47.4,347.590140233
"tkm",1842,,1113,41.4,487.111444555
"tls",1842,,566,39,451.415752449
"ton",1842,,716,,320.374742057
"tto",1842,,1390,44.1,335.73
"tun",1842,,798,61.7,460.21
"tur",1842,,1376,42.8,379.99
"tuv",1842,,776,,
"twn",1842,,1002,,
"tza",1842,,598,37.6,414.89
"uga",1842,,517,41,510.9
"ukr",1842,,901,34.4,360.97
"ury",1842,,2954,48.1,405.96
"usa",1842,,2712,57.6,419.446
"uzb",1842,,539,44.4,380.552374215
"vct",1842,,975,,364.814655759
"ven",1842,,754,43.8,414.89
"vnm",1842,,851,40.4,417.44
"vut",1842,,633,,336.770984417
"wsm",1842,,1513,,390.346484092
"yem",1842,,988,61.7,540.44
"zaf",1842,,1401,35.9,398.45
"zmb",1842,,734,42.2,409.79
"zwe",1842,,914,34.6,395.95
