"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"grl",1939,,2377,,
"gtm",1939,,3711,44.2,406.27976962
"guy",1939,,3551,42.1,241.997362753
"hkg",1939,,2920,,
"hnd",1939,,2073,42.2,323.525508844
"hrv",1939,,4434,,191.43
"hti",1939,,2133,42.1,395.72835614
"hun",1939,,6273,28.3,186.84096653
"idn",1939,,1912,51.9,378.015034294
"ind",1939,,1069,34.2,253.831044883
"irl",1939,,5401,51.5,90.2802120141
"irn",1939,,2970,44.1,452.525285171
"irq",1939,,2532,56,390.97662596
"isl",1939,,5111,,49.3366160131
"isr",1939,,2045,44.9,71.9308848797
"ita",1939,,6875,43.6,140.43
"jam",1939,,1918,42.2,185.028380142
"jor",1939,,2579,41.5,343.902551518
"jpn",1939,,3818,44.2,163.128399701
"kaz",1939,,4677,39.3,251.519587678
"ken",1939,,1629,63.7,456.312759259
"kgz",1939,,1867,39.5,237.324068013
"khm",1939,,1084,45.7,347.562443366
"kir",1939,,1285,,272.228476604
"kna",1939,,2978,,
"kor",1939,,1173,31.3,286.690998924
"kwt",1939,,1524,40,461.322068299
"lao",1939,,1122,40.6,382.819718601
"lbn",1939,,5477,50.9,409.252719637
"lbr",1939,,1123,45.3,369.376530612
"lby",1939,,4542,39.3,368.579841535
"lca",1939,,1336,,194.134536079
"lka",1939,,1736,47.1,242.197113402
"lso",1939,,423,51.5,359.287304348
"ltu",1939,,5363,38.1,142
"lux",1939,,12165,35.7,123.461783276
"lva",1939,,3125,38.1,136.96
"mac",1939,,2772,,
"mar",1939,,1610,38.1,365.672529389
"mco",1939,,9195,,
"mda",1939,,2165,26.3,178.282979963
"mdg",1939,,1527,41.7,383.215363558
"mdv",1939,,867,,368.617506407
"mex",1939,,3172,53.7,239.601925037
"mhl",1939,,1057,,
"mkd",1939,,2299,42.9,234.231799767
"mli",1939,,640,44.6,443.455249502
"mlt",1939,,2334,,69.9601213349
"mmr",1939,,1422,33.5,397.026469456
"mne",1939,,3622,40.2,198.84
"mng",1939,,800,47.3,384.173403543
"moz",1939,,435,40.7,403.096926045
"mrt",1939,,1057,49,353.332214342
"mus",1939,,2110,42.3,256.621055535
"mwi",1939,,355,39.8,395.076735804
"mys",1939,,2943,41,285.688803909
"nam",1939,,3238,43.2,374.23299384
"ner",1939,,875,42.8,397.056838348
"nga",1939,,2211,46.8,409.849239728
"nic",1939,,2832,54.1,361.20178626
"nld",1939,,9039,45.6,44.8911722272
"nor",1939,,9164,41.5,47.8745893939
"npl",1939,,839,43.5,369.691780814
"nru",1939,,2727,,
"nzl",1939,,10937,37.3,51.1969045175
"omn",1939,,2481,41.6,401.875783516
"pak",1939,,1323,39.7,410.008879637
"pan",1939,,3261,41.1,279.670626383
"per",1939,,3969,58.9,337.775309
"phl",1939,,2595,49.2,277.453441318
"plw",1939,,4913,,
"png",1939,,892,47.1,387.440869863
"pol",1939,,4354,24.9,217.772625605
"pri",1939,,4033,,
"prk",1939,,1257,47.5,263.61
"prt",1939,,3234,45,186.57
"pry",1939,,3639,41.2,237.468690503
"pse",1939,,1426,44.9,315.581652993
"qat",1939,,1106,43.5,397.444392857
"rou",1939,,3356,26.3,285.861514342
"rus",1939,,5873,29.3,134.257878523
"rwa",1939,,516,46.1,350.661461909
"sau",1939,,937,43.1,380.313835913
"sdn",1939,,1417,43.8,390.081805349
"sen",1939,,1375,40.7,444.638954861
"sgp",1939,,5307,41.2,207.23
"slb",1939,,782,47.3,461.071766166
"sle",1939,,1103,45.8,473.773758377
"slv",1939,,2426,40.9,343.665517241
"smr",1939,,4796,,
"som",1939,,924,44.8,413.25
"srb",1939,,4232,39.9,119.571905397
"ssd",1939,,1458,43.83,404.050645524
"stp",1939,,1148,,246.344507385
"sur",1939,,4636,35,245.93
"svk",1939,,4984,42.4,167.52
"svn",1939,,4668,38.8,169.06
"swe",1939,,9199,46,52.1174588745
"swz",1939,,1156,45.2,374.908347194
"syc",1939,,3225,,130.589329065
"syr",1939,,1552,44,346.546113992
"tca",1939,,1543,,
"tcd",1939,,1017,42.2,391.473996982
"tgo",1939,,1050,39.4,390.19443831
"tha",1939,,1221,43.1,291.297494062
"tjk",1939,,1979,45.5,252.684836993
"tkm",1939,,3904,41.7,247.928977054
"tls",1939,,678,48.4,420.372877496
"ton",1939,,1225,,149.876017852
"tto",1939,,3765,44.4,157.229854784
"tun",1939,,1550,38.1,372.226514074
"tur",1939,,3420,55.6,353.524609533
"tuv",1939,,1273,,
"twn",1939,,2248,,
"tza",1939,,864,42,379.65348
"uga",1939,,792,44.5,441.264939235
"ukr",1939,,3117,40.8,202.061271676
"ury",1939,,7204,51.3,117.035679117
"usa",1939,,10605,47.2,60.5974998022
"uzb",1939,,1389,42,252.084499685
"vct",1939,,1971,,209.550245589
"ven",1939,,5966,43.6,209.949577114
"vnm",1939,,1017,42.8,313.915589354
"vut",1939,,1123,,196.09876944
"wsm",1939,,2619,,252.915688613
"yem",1939,,1310,44.3,506.06583722
"zaf",1939,,6515,67.9,316.392557312
"zmb",1939,,1903,41.3,378.587493857
"zwe",1939,,1196,44.8,362.170302326
