"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1933,,2558,,
"afg",1933,,931,37,455.714609944
"ago",1933,,1857,52.2,450.92
"alb",1933,,1728,25.7,309.61
"and",1933,,5228,,
"are",1933,,1469,44.6,403.616791381
"arg",1933,,6402,44.1,125.872825375
"arm",1933,,1025,40.4,203.894623478
"atg",1933,,2326,,160.858286933
"aus",1933,,7921,40.8,54.0002919708
"aut",1933,,5459,37.4,138.36
"aze",1933,,1890,41.7,216.925308281
"bdi",1933,,483,47,391.744020665
"bel",1933,,8670,49.4,112.02
"ben",1933,,1092,44.7,403.133829446
"bfa",1933,,533,41.2,423.276386311
"bgd",1933,,1186,38,411.393245814
"bgr",1933,,2425,27.4,207.84
"bhr",1933,,2927,37,407.890503425
"bhs",1933,,5574,,148.624618927
"bih",1933,,1122,45.1,277.37
"blr",1933,,1504,26.7,163.84
"blz",1933,,1457,,180.789535251
"bmu",1933,,5587,,
"bol",1933,,2510,36.7,371.145161918
"bra",1933,,2012,42,367.461564444
"brb",1933,,2318,,383.178756563
"brn",1933,,4044,,253.45
"btn",1933,,803,47.3,414.259701549
"bwa",1933,,730,40.5,363.712278633
"caf",1933,,929,46.4,422.832483948
"can",1933,,5582,40.9,92.2012422551
"che",1933,,13961,39.5,61.07
"chl",1933,,3227,68.9,419.250627666
"chn",1933,,1047,47.7,369.93
"civ",1933,,1655,40.1,396.11532398
"cmr",1933,,1205,43.4,428.866497371
"cod",1933,,1133,44.4,389.4048
"cog",1933,,1246,39,383.165232994
"col",1933,,2449,56.8,229.795883192
"com",1933,,796,39.5,386.495299072
"cpv",1933,,801,47.7,367.25437992
"cri",1933,,2458,47.5,263.1464
"cub",1933,,3631,38,209.1
"cym",1933,,4726,,
"cyp",1933,,3138,40.8,219.08
"cze",1933,,5885,40.9,151.63
"deu",1933,,6178,46,108.640087638
"dji",1933,,1923,42.3,413.29
"dma",1933,,1674,,
"dnk",1933,,9414,46.3,78.3422669118
"dom",1933,,1541,41.8,389.994492024
"dza",1933,,3110,40.3,400.489711832
"ecu",1933,,1857,42.3,378.475119233
"egy",1933,,1634,44.8,388.182835937
"eri",1933,,737,47.8,409.55
"esp",1933,,4209,36,182.712055074
"est",1933,,3098,40,160.76
"eth",1933,,561,50.1,416.091636873
"fin",1933,,4554,42.6,106.63
"fji",1933,,1781,42.7,390.3081875
"fra",1933,,6140,61,92.5074925884
"fsm",1933,,828,,187.199376248
"gab",1933,,523,48.5,404.6
"gbr",1933,,8388,39.9,87.4862022472
"geo",1933,,1226,39.6,217.010808122
"gha",1933,,1902,43.5,364.1
"gin",1933,,580,44.9,364.849904143
"gmb",1933,,937,46.4,426.757823782
"gnb",1933,,841,51.1,375.73
"gnq",1933,,458,50.9,414.56
"grc",1933,,4958,40.6,192.065601836
"grd",1933,,1557,,177.672531305
"grl",1933,,1973,,
"gtm",1933,,2057,43.3,463.63283038
"guy",1933,,3192,42.1,309.045929054
"hkg",1933,,2705,,
"hnd",1933,,2365,42.3,352.13559965
"hrv",1933,,3601,,235.98
"hti",1933,,2007,42.5,430.382995109
"hun",1933,,4991,29.3,215.184532104
"idn",1933,,1599,50.8,372.895274348
"ind",1933,,1168,32.5,278.258671454
"irl",1933,,4891,56.3,88.6958763251
"irn",1933,,2520,42.7,467.470994772
"irq",1933,,2306,53.6,397.042062054
"isl",1933,,4595,,54.852879902
"isr",1933,,3007,44.9,115.43
"ita",1933,,5741,48.2,149.87
"jam",1933,,1706,42.4,239.055737342
"jor",1933,,2343,41.8,389.970183026
"jpn",1933,,2932,48.8,191.182648084
"kaz",1933,,3110,39.4,289.237133886
"ken",1933,,1547,60.3,483.062476595
