"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"nam",1922,,2486,43.8,393.47
"ner",1922,,748,46.1,413.31
"nga",1922,,1590,43.4,418.39
"nic",1922,,2637,50.1,493.88662667
"nld",1922,,8064,43.7,105.513823414
"nor",1922,,5376,45.6,74.2424454545
"npl",1922,,886,41,387.447755814
"nru",1922,,1289,,
"nzl",1922,,8122,39.2,52.7626586242
"omn",1922,,1833,42.7,407.540405375
"pak",1922,,1362,43.9,565.02386476
"pan",1922,,2683,41.8,372.148377872
"per",1922,,3292,53.9,353.825137585
"phl",1922,,2286,47.8,409.303907344
"plw",1922,,1895,,
"png",1922,,795,45.2,404.489386772
"pol",1922,,3387,26.9,271.587817536
"pri",1922,,2780,,
"prk",1922,,778,48.3,436.48
"prt",1922,,2645,48.7,231.47
"pry",1922,,2994,41.7,357.129255866
"pse",1922,,1242,44.8,414.176943432
"qat",1922,,2557,43.3,413.31
"rou",1922,,2996,29.3,336.63
"rus",1922,,1584,34.2,254.823407721
"rwa",1922,,503,44.2,402.455828799
"sau",1922,,1044,44.3,397.12
"sdn",1922,,978,41.6,406.242217682
"sen",1922,,945,42.3,489.214666667
"sgp",1922,,3602,41.7,370.297710921
"slb",1922,,588,48.5,481.708674898
"sle",1922,,1160,45.9,490.311967449
"slv",1922,,2296,41.7,440.295411877
"smr",1922,,3417,,
"som",1922,,820,43.6,431.28
"srb",1922,,3325,41.1,171.943658444
"ssd",1922,,962,41.6,438.907923483
"stp",1922,,1071,,265.632246072
"sur",1922,,3521,37.2,387.39
"svk",1922,,3431,46,259.53
"svn",1922,,3471,41.2,323.6
"swe",1922,,5195,53,82.0348016529
"swz",1922,,881,46.3,393.272829963
"syc",1922,,1723,,151.743239783
"syr",1922,,1678,45.3,411.416937857
"tca",1922,,1093,,
"tcd",1922,,762,44.5,412.04
"tgo",1922,,1072,41.8,407.105329426
"tha",1922,,1298,45.2,418.091859857
"tjk",1922,,556,46.9,291.201476397
"tkm",1922,,1045,42.4,339.231694849
"tls",1922,,662,48.6,438.543544604
"ton",1922,,1015,,171.012517317
"tto",1922,,2498,43.9,222.484709567
"tun",1922,,1257,37.2,439.15
"tur",1922,,1377,54.1,360.044883621
"tuv",1922,,1076,,
"twn",1922,,1786,,
"tza",1922,,750,41.2,396.024425714
"uga",1922,,744,43.8,486.450235559
"ukr",1922,,845,42.3,306.61
"ury",1922,,7353,55.2,138.313018676
"usa",1922,,9135,53.1,143.563766198
"uzb",1922,,559,42.9,312.775849638
"vct",1922,,1711,,231.350195544
"ven",1922,,1801,43.8,360.913674019
"vnm",1922,,1132,43.2,398.33
"vut",1922,,899,,215.267152931
"wsm",1922,,2148,,272.902417996
"yem",1922,,1240,44,518.536302472
"zaf",1922,,4854,60.2,380.22
"zmb",1922,,1159,43.3,392.546505623
"zwe",1922,,1007,41.3,377.877071844
