"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mco",1901,,5126,,
"mda",1901,,1238,32.9,325.186242799
"mdg",1901,,849,41,435.8
"mdv",1901,,838,,392.512658505
"mex",1901,,2327,49.5,488.6
"mhl",1901,,573,,
"mkd",1901,,1469,34.4,378.574240302
"mli",1901,,621,47.2,492.98
"mlt",1901,,1646,,117.038069593
"mmr",1901,,1183,33.1,431.82
"mne",1901,,2251,42,374.07
"mng",1901,,681,48.2,418.77
"moz",1901,,414,39.1,438.46
"mrt",1901,,782,48.1,415.377451405
"mus",1901,,1394,44.1,362.47
"mwi",1901,,355,39.2,438.46
"mys",1901,,1284,41,434.47
"nam",1901,,1814,41,411.09
"ner",1901,,661,43.3,431.82
"nga",1901,,1275,39.2,437.13
"nic",1901,,2306,45.2,507.85
"nld",1901,,6260,44.9,229.32
"nor",1901,,3700,44,131.63
"npl",1901,,828,41,406.01
"nru",1901,,821,,
"nzl",1901,,7058,38.2,98.52
"omn",1901,,1450,44,412.499324601
"pak",1901,,1176,42.1,500.34
"pan",1901,,2116,42.6,404.74
"per",1901,,1925,40.3,370.48
"phl",1901,,1122,42,430.49
"plw",1901,,1107,,
"png",1901,,721,39.2,422.67
"pol",1901,,2608,26.7,313.83
"pri",1901,,2140,,
"prk",1901,,525,49.4,498.83
"prt",1901,,2352,43,351.80014275
"pry",1901,,2307,42.3,372.87
"pse",1901,,1338,44.8,433.31683122
"qat",1901,,2233,43,431.82
"rou",1901,,2514,32.9,328.51
"rus",1901,,3165,50,441.72
"rwa",1901,,490,42.8,418.77
"sau",1901,,985,45.7,414.9
"sdn",1901,,768,33.8,423.96
"sen",1901,,737,41.8,510.85
"sgp",1901,,2890,42.4,391.02
"slb",1901,,484,50,503.34
"sle",1901,,1088,45.9,512.36
"slv",1901,,1929,42.8,460.21
"smr",1901,,2266,,
"som",1901,,764,38.7,450.6
"srb",1901,,2891,33.6,233.32
"ssd",1901,,752,33.78,486.609733459
"stp",1901,,1025,,290.781899553
"sur",1901,,2832,40,404.74
"svk",1901,,2991,42.7,341.47
"svn",1901,,2999,39.6,359.88
"swe",1901,,3580,58.1,157.14
"swz",1901,,726,47.6,412.36
"syc",1901,,1181,,182.698525576
"syr",1901,,1536,40.4,427.86
"tca",1901,,842,,
"tcd",1901,,620,46,430.49
"tgo",1901,,1012,44.8,425.26
"tha",1901,,1345,38.5,437.13
"tjk",1901,,1134,41.8,305.051359646
"tkm",1901,,2086,34.9,465.502555561
"tls",1901,,636,48.8,458.811814121
"ton",1901,,875,,201.647746022
"tto",1901,,1914,43.4,334.72
"tun",1901,,1059,36.1,458.81
"tur",1901,,2000,39.8,378.84
"tuv",1901,,948,,
"twn",1901,,1128,,
"tza",1901,,700,38.1,413.63
"uga",1901,,688,41,509.35
"ukr",1901,,1688,41.5,359.88
"ury",1901,,5859,52.4,404.74
"usa",1901,,7442,50.9,227.8
"uzb",1901,,834,38.2,376.018167313
"vct",1901,,1450,,260.731199428
"ven",1901,,1200,44.1,413.63
"vnm",1901,,1089,40.4,416.17
"vut",1901,,773,,241.880066354
"wsm",1901,,1848,,299.785858078
"yem",1901,,1167,41.8,538.8
"zaf",1901,,3051,40.6,397.24
"zmb",1901,,847,45.9,408.55
"zwe",1901,,981,36.9,394.76
