"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1869,,1162,,
"afg",1869,,714,48.6,478.53
"ago",1869,,836,35,485.68
"alb",1869,,748,41.2,375.2
"and",1869,,2215,,
"are",1869,,1291,43.7,434.46
"arg",1869,,3028,25.7,402.19
"arm",1869,,622,58,339.166947376
"atg",1869,,1056,,270.46581044
"aus",1869,,5132,43.4,184.452333973
"aut",1869,,3415,36.4,393.18
"aze",1869,,1021,42.3,333.420018633
"bdi",1869,,446,43.7,423.95
"bel",1869,,4935,52.8,264.52
"ben",1869,,758,44.4,430.46
"bfa",1869,,508,37.5,454.69
"bgd",1869,,881,49.8,507.88
"bgr",1869,,1391,47.8,335.73
"bhr",1869,,1900,42.6,439.79
"bhs",1869,,2016,,258.915230137
"bih",1869,,790,41.3,378.8
"blr",1869,,817,50.2,365.67
"blz",1869,,807,,285.201524182
"bmu",1869,,1712,,
"bol",1869,,1362,36.9,404.69
"bra",1869,,1605,41.8,417.44
"brb",1869,,1274,,598.828358087
"brn",1869,,1790,,454.69
"btn",1869,,695,47.7,437.466466393
"bwa",1869,,505,35.6,397.2
"caf",1869,,539,48,443.79
"can",1869,,2771,42.9,296.65
"che",1869,,5536,50.7,322.531156106
"chl",1869,,1908,67.5,417.44
"chn",1869,,1101,36.7,421.34
"civ",1869,,1071,43.2,427.86
"cmr",1869,,795,40,460.21
"cod",1869,,644,42.1,422.65
"cog",1869,,699,44.8,408.51
"col",1869,,1096,58.9,417.44
"com",1869,,747,44.3,416.16
"cpv",1869,,654,48.6,394.71
"cri",1869,,1344,45,441.12
"cub",1869,,1924,40.5,449.24
"cym",1869,,1450,,
"cyp",1869,,1527,39.6,339.12
"cze",1869,,2643,54.1,379.99
"deu",1869,,2851,44.9,475.83
"dji",1869,,935,45.1,445.15
"dma",1869,,925,,
"dnk",1869,,3420,54.8,208.08
"dom",1869,,873,44.8,445.15
"dza",1869,,1250,45.7,460.21
"ecu",1869,,726,45,405.96
"egy",1869,,994,48.4,404.69
"eri",1869,,605,47.9,441.12
"esp",1869,,1798,33.5,318.75
"est",1869,,1318,48.9,343.64
"eth",1869,,533,47.5,447.88
"fin",1869,,1833,50.6,225.92
"fji",1869,,930,46.5,498.88
"fra",1869,,3417,57.8,273.62
"fsm",1869,,540,,285.665922335
"gab",1869,,394,45.9,435.79
"gbr",1869,,5843,48.7,262.86
"geo",1869,,687,29.7,343.437291523
"gha",1869,,735,55.4,471.38
"gin",1869,,499,32.7,441.12
"gmb",1869,,848,46.5,460.21
"gnb",1869,,811,49.8,417.44
"gnq",1869,,390,50.2,446.51
"grc",1869,,1956,49.9,360.97
"grd",1869,,1183,,284.411274288
"grl",1869,,665,,
"gtm",1869,,1281,35.3,503.36
"guy",1869,,1694,38.2,429.16
"hkg",1869,,1127,,
"hnd",1869,,1265,47.8,393.46
"hrv",1869,,1858,,366.84
"hti",1869,,1046,44,485.668352707
"hun",1869,,1835,44.5,372.272119573
"idn",1869,,1073,39.1,443.79
"ind",1869,,1058,31.9,509.39
"irl",1869,,2916,38.1,136.56
