"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"slv",1889,,1744,43.4,461.6
"smr",1889,,2048,,
"som",1889,,755,37.8,451.96
"srb",1889,,2610,30.5,251.47
"ssd",1889,,710,33.78,490.08
"stp",1889,,1003,,306.20821694
"sur",1889,,2612,41.4,405.96
"svk",1889,,2530,42.7,363.32
"svn",1889,,2707,41,360.97
"swe",1889,,2674,59.4,162.46
"swz",1889,,685,48.4,413.61
"syc",1889,,1126,,203.17475187
"syr",1889,,1375,34.5,429.16
"tca",1889,,777,,
"tcd",1889,,585,46.8,431.79
"tgo",1889,,955,46.3,426.55
"tha",1889,,1282,34.3,438.46
"tjk",1889,,811,39.3,313.259352889
"tkm",1889,,1478,29.8,475.294101377
"tls",1889,,621,48.7,458.19800514
"ton",1889,,840,,221.558250608
"tto",1889,,1793,43.2,335.73
"tun",1889,,999,36.2,460.21
"tur",1889,,1823,33.6,379.99
"tuv",1889,,911,,
"twn",1889,,1079,,
"tza",1889,,678,37.6,414.89
"uga",1889,,649,41,510.9
"ukr",1889,,1196,39.5,360.97
"ury",1889,,6325,50.7,405.96
"usa",1889,,5680,50.8,274
"uzb",1889,,612,36.4,379.561527491
"vct",1889,,1338,,279.166539669
"ven",1889,,1365,44.3,414.89
"vnm",1889,,982,40.4,417.44
"vut",1889,,742,,258.722519849
"wsm",1889,,1775,,316.320672358
"yem",1889,,1128,39.8,540.44
"zaf",1889,,2995,35.9,398.45
"zmb",1889,,822,47.1,409.79
"zwe",1889,,967,34.6,395.95
