"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"pak",1825,,1020,28.7,501.85
"pan",1825,,899,54.5,405.96
"per",1825,,1223,55.3,371.61
"phl",1825,,972,32.5,431.79
"plw",1825,,856,,
"png",1825,,557,25.8,423.95
"pol",1825,,1334,34.8,369.21
"pri",1825,,1417,,
"prk",1825,,564,46.4,500.35
"prt",1825,,1691,51.5,372.81
"pry",1825,,892,52.3,374
"pse",1825,,1225,37,434.962305337
"qat",1825,,1205,44.4,433.13
"rou",1825,,876,47.8,371.61
"rus",1825,,1513,57.2,418.74
"rwa",1825,,445,59,420.04
"sau",1825,,863,45.4,416.16
"sdn",1825,,533,33.8,425.25
"sen",1825,,511,45.6,512.4
"sgp",1825,,1036,41.1,392.21
"slb",1825,,371,46.6,504.87
"sle",1825,,754,56.2,513.91
"slv",1825,,1019,50.3,461.6
"smr",1825,,1466,,
"som",1825,,710,50.9,451.96
"srb",1825,,1419,32.5,374
"ssd",1825,,521,33.78,490.08
"stp",1825,,891,,403.410645231
"sur",1825,,1697,34.7,405.96
"svk",1825,,1490,37.2,363.32
"svn",1825,,1472,27.7,360.97
"swe",1825,,1587,65.9,227.94
"swz",1825,,503,57.2,413.61
"syc",1825,,874,,358.031672749
"syr",1825,,1091,58.6,429.16
"tca",1825,,505,,
"tcd",1825,,430,50.6,431.79
"tgo",1825,,701,38.4,426.55
"tha",1825,,941,46.5,438.46
"tjk",1825,,577,47.4,360.91351681
"tkm",1825,,997,41.4,491.457780785
"tls",1825,,547,35.5,448.987398372
"ton",1825,,676,,366.093672841
"tto",1825,,1268,44.4,405.96
"tun",1825,,735,58.6,460.21
"tur",1825,,1258,54.3,379.99
"tuv",1825,,733,,
"twn",1825,,1000,,
"tza",1825,,571,37.6,414.89
"uga",1825,,477,41,510.9
"ukr",1825,,807,43,360.97
"ury",1825,,1983,48.1,405.96
"usa",1825,,2432,64.5,450.755
"uzb",1825,,512,44.4,380.911402222
"vct",1825,,869,,401.888230905
"ven",1825,,699,43.6,414.89
"vnm",1825,,861,40.4,417.44
"vut",1825,,597,,370.467160799
"wsm",1825,,1428,,421.193718544
"yem",1825,,941,58.6,540.44
"zaf",1825,,1677,35.9,398.45
"zmb",1825,,705,40.4,409.79
"zwe",1825,,895,34.6,395.95
