"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"eri",1878,,619,48.3,441.12
"esp",1878,,2465,32.7,318.75
"est",1878,,1397,42.2,325.72
"eth",1878,,535,47.5,447.88
"fin",1878,,1954,44.7,311.11
"fji",1878,,958,46.3,498.88
"fra",1878,,3389,54,249.49
"fsm",1878,,544,,269.182082683
"gab",1878,,395,45.9,435.79
"gbr",1878,,6364,44.3,251.58
"geo",1878,,717,29.7,337.028037404
"gha",1878,,749,48.9,471.38
"gin",1878,,508,32.7,439.79
"gmb",1878,,852,46.7,460.21
"gnb",1878,,817,49.8,417.44
"gnq",1878,,394,50.9,446.51
"grc",1878,,2209,43.4,359.8
"grd",1878,,1229,,266.203273402
"grl",1878,,732,,
"gtm",1878,,1378,35.3,503.36
"guy",1878,,1800,38.2,429.16
"hkg",1878,,1271,,
"hnd",1878,,1418,46,393.46
"hrv",1878,,2141,,366.84
"hti",1878,,1146,44.4,485.573001623
"hun",1878,,2087,43.1,391.336301664
"idn",1878,,1079,39,443.79
"ind",1878,,1079,30.4,509.39
"irl",1878,,3210,36.3,143.79
"irn",1878,,1138,45,506.38
"irq",1878,,1270,45.4,427.86
"isl",1878,,1814,,277.42
"isr",1878,,929,44.9,447.243219642
"ita",1878,,2783,49,370.92
"jam",1878,,926,39.1,275.611293079
"jor",1878,,1279,43.6,421.34
"jpn",1878,,1287,46.5,357.45
"kaz",1878,,1698,43.3,518.51
"ken",1878,,1090,41.1,507.88
"kgz",1878,,847,42.6,377.076623001
"khm",1878,,987,45.1,379.99
"kir",1878,,590,,340.610118383
"kna",1878,,1726,,
"kor",1878,,532,32.1,503.36
"kwt",1878,,1601,43.2,500.35
"lao",1878,,995,38.4,418.74
"lbn",1878,,1676,41.8,447.88
"lbr",1878,,934,45.3,429.16
"lby",1878,,2143,42.2,404.69
"lca",1878,,1061,,283.300972183
"lka",1878,,1186,44.1,409.79
"lso",1878,,411,52.2,407.24
"ltu",1878,,1892,43.5,413.61
"lux",1878,,2892,38.5,357.45
"lva",1878,,1118,43.5,333.47
"mac",1878,,1212,,
"mar",1878,,793,43.4,403.44
"mco",1878,,3925,,
"mda",1878,,853,42.6,343.268184851
"mdg",1878,,760,41,437.13
"mdv",1878,,840,,406.598332933
"mex",1878,,1457,49.4,487.15
"mhl",1878,,565,,
"mkd",1878,,1097,31.7,385.121380116
"mli",1878,,616,47.2,494.48
"mlt",1878,,1333,,159.804608755
"mmr",1878,,925,40.8,433.13
"mne",1878,,1681,40.9,375.2
"mng",1878,,655,46.4,420.04
"moz",1878,,409,46.4,439.79
"mrt",1878,,700,48.1,417.44
"mus",1878,,1247,43.8,249.7
"mwi",1878,,354,44,439.79
"mys",1878,,1151,40.9,435.79
"nam",1878,,1287,47.4,412.34
"ner",1878,,592,43.3,433.13
"nga",1878,,1149,40,438.46
"nic",1878,,1807,44.5,509.39
"nld",1878,,5485,50.8,298.75
"nor",1878,,2765,46.4,167.89
"npl",1878,,700,41,407.24
"nru",1878,,735,,
"nzl",1878,,7113,38.2,120.64
"omn",1878,,1205,44.7,413.61
"pak",1878,,1047,42.3,501.85
"pan",1878,,1633,45.1,405.96
"per",1878,,1407,48.7,371.61
"phl",1878,,1060,46.7,431.79
"plw",1878,,1024,,
"png",1878,,667,41.6,423.95
"pol",1878,,1792,26.2,369.21
"pri",1878,,1889,,
"prk",1878,,535,49.3,500.35
"prt",1878,,1780,46.7,372.81
"pry",1878,,1730,44.4,374
"pse",1878,,1260,43.3,434.458821913
"qat",1878,,1601,43.2,433.13
"rou",1878,,1823,42.6,364.1
"rus",1878,,2130,50,487.2
"rwa",1878,,476,54.8,420.04
"sau",1878,,930,46.2,416.16
"sdn",1878,,688,33.8,425.25
"sen",1878,,660,42.9,512.4
"sgp",1878,,1428,42.4,392.21
"slb",1878,,447,50,504.87
"sle",1878,,974,47.9,513.91
"slv",1878,,1590,44.6,461.6
"smr",1878,,1888,,
"som",1878,,747,45.3,451.96
"srb",1878,,2159,31.7,374
"ssd",1878,,673,33.78,490.08
"stp",1878,,983,,321.066890984
"sur",1878,,2426,40.2,405.96
"svk",1878,,2193,49.5,363.32
"svn",1878,,2240,42.4,360.97
"swe",1878,,2400,58.2,226.88
"swz",1878,,650,49.9,413.61
"syc",1878,,1078,,223.954542443
"syr",1878,,1242,48.9,429.16
"tca",1878,,721,,
"tcd",1878,,555,47.6,431.79
"tgo",1878,,906,44.9,426.55
"tha",1878,,1113,35.6,438.46
"tjk",1878,,778,44,320.977214937
"tkm",1878,,1404,36.5,478.033905673
"tls",1878,,608,46.4,456.601591809
"ton",1878,,809,,241.531958648
"tto",1878,,1690,43.4,335.73
"tun",1878,,948,43.4,460.21
"tur",1878,,1534,47.9,379.99
"tuv",1878,,877,,
"twn",1878,,1037,,
"tza",1878,,659,37.6,414.89
"uga",1878,,615,41,510.9
"ukr",1878,,1136,44.4,360.97
"ury",1878,,5876,49.2,405.96
"usa",1878,,4396,53.5,347.488
"uzb",1878,,602,41,379.793196298
"vct",1878,,1242,,297.208478379
"ven",1878,,1074,44.1,414.89
"vnm",1878,,894,40.4,417.44
"vut",1878,,715,,275.189719998
"wsm",1878,,1710,,332.27752906
"yem",1878,,1093,42.7,540.44
"zaf",1878,,2593,35.9,398.45
"zmb",1878,,801,46,409.79
"zwe",1878,,955,34.6,395.95
