"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"gnq",1872,,391,50.5,446.51
"grc",1872,,2022,48.3,360.97
"grd",1872,,1199,,278.207608244
"grl",1872,,687,,
"gtm",1872,,1312,35.3,503.36
"guy",1872,,1728,38.2,429.16
"hkg",1872,,1163,,
"hnd",1872,,1314,47.2,393.46
"hrv",1872,,1930,,366.84
"hti",1872,,1078,44.1,485.636566932
"hun",1872,,1906,44.6,378.521355623
"idn",1872,,1047,39,443.79
"ind",1872,,1063,31.2,509.39
"irl",1872,,3019,38,143.79
"irn",1872,,1092,48.3,506.38
"irq",1872,,1212,49.3,427.86
"isl",1872,,1622,,490.54
"isr",1872,,899,44.9,447.301388102
"ita",1872,,2587,50.6,445.02
"jam",1872,,909,39.1,347.246552157
"jor",1872,,1220,43.3,421.34
"jpn",1872,,1223,46.1,359.8
"kaz",1872,,1633,43.3,534.07
"ken",1872,,1069,45,507.88
"kgz",1872,,804,45.1,377.507758818
"khm",1872,,979,44.6,379.99
"kir",1872,,587,,348.171002562
"kna",1872,,1658,,
"kor",1872,,535,32.1,503.36
"kwt",1872,,1467,43.3,500.35
"lao",1872,,981,38.4,418.74
"lbn",1872,,1579,44,447.88
"lbr",1872,,919,44.7,429.16
"lby",1872,,1991,42.4,404.69
"lca",1872,,1040,,294.039886126
"lka",1872,,1295,44.5,409.79
"lso",1872,,409,52.5,407.24
"ltu",1872,,1820,47.5,446.51
"lux",1872,,2694,37.5,357.45
"lva",1872,,1076,47.5,356.28
"mac",1872,,1187,,
"mar",1872,,785,47.3,403.44
"mco",1872,,3661,,
"mda",1872,,826,46.5,347.116251026
"mdg",1872,,738,41,437.13
"mdv",1872,,841,,410.355264362
"mex",1872,,1289,50.5,487.15
"mhl",1872,,563,,
"mkd",1872,,989,32.3,386.007401292
"mli",1872,,615,47.2,494.48
"mlt",1872,,1262,,173.330535394
"mmr",1872,,867,44.8,433.13
"mne",1872,,1516,40.1,375.2
"mng",1872,,648,45.4,420.04
"moz",1872,,407,48.2,439.79
"mrt",1872,,680,48.2,417.44
"mus",1872,,1212,43.3,227.77
"mwi",1872,,354,45.3,439.79
"mys",1872,,1118,40.9,435.79
"nam",1872,,1177,51.3,412.34
"ner",1872,,575,43.3,433.13
"nga",1872,,1118,41.6,438.46
"nic",1872,,1695,45.4,509.39
"nld",1872,,5270,55.1,344.52
"nor",1872,,2671,48.4,176.67
"npl",1872,,670,41,407.24
"nru",1872,,714,,
"nzl",1872,,5862,38.2,149.27
"omn",1872,,1148,44.7,413.61
"pak",1872,,1032,45.6,501.85
"pan",1872,,1526,46.2,405.96
"per",1872,,1385,52.2,371.61
"phl",1872,,1044,51.2,431.79
"plw",1872,,1004,,
"png",1872,,654,44.3,423.95
"pol",1872,,1634,26.7,369.21
"pri",1872,,1828,,
"prk",1872,,538,49,500.35
"prt",1872,,1761,50.4,372.81
"pry",1872,,1605,45.3,374
"pse",1872,,1240,42.6,434.51579077
"qat",1872,,1467,43.3,433.13
"rou",1872,,1669,46.5,321.99
"rus",1872,,2049,50,479.08
"rwa",1872,,472,58,420.04
"sau",1872,,916,46.1,416.16
"sdn",1872,,668,33.8,425.25
"sen",1872,,641,43.2,512.4
"sgp",1872,,1210,42.3,392.21
"slb",1872,,437,49.6,504.87
"sle",1872,,946,48.8,513.91
"slv",1872,,1512,45.2,461.6
"smr",1872,,1805,,
"som",1872,,743,49.5,451.96
"srb",1872,,1947,32.3,374
"ssd",1872,,654,33.78,490.08
"stp",1872,,972,,329.473324626
"sur",1872,,2329,39.6,405.96
"svk",1872,,2029,53.2,363.32
"svn",1872,,2020,43.1,360.97
"swe",1872,,2363,57.6,186.85
"swz",1872,,631,50.8,413.61
"syc",1872,,1053,,236.171356129
"syr",1872,,1176,56.7,429.16
"tca",1872,,693,,
"tcd",1872,,539,48,431.79
"tgo",1872,,880,44.2,426.55
"tha",1872,,1030,36.2,438.46
"tjk",1872,,752,46.5,325.266806042
"tkm",1872,,1351,40.2,479.534995316
"tls",1872,,601,45.2,455.73316649
"ton",1872,,793,,253.175619253
"tto",1872,,1636,43.5,335.73
"tun",1872,,921,47.3,460.21
"tur",1872,,1619,55.8,379.99
"tuv",1872,,860,,
"twn",1872,,1014,,
"tza",1872,,648,37.6,414.89
"uga",1872,,598,41,510.9
"ukr",1872,,1093,47.1,360.97
"ury",1872,,6876,48.4,405.96
"usa",1872,,4218,54.9,321.472
"uzb",1872,,591,43.6,379.919620695
"vct",1872,,1193,,307.536292701
"ven",1872,,904,44.1,414.89
"vnm",1872,,849,40.4,417.44
"vut",1872,,700,,284.609428359
"wsm",1872,,1675,,341.3179974
"yem",1872,,1075,44.2,540.44
"zaf",1872,,2566,35.9,398.45
"zmb",1872,,789,45.4,409.79
"zwe",1872,,948,34.6,395.95
