"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"fji",1864,,914,46.6,498.88
"fra",1864,,3396,56.9,264.87
"fsm",1864,,539,,295.255906875
"gab",1864,,394,45.9,435.79
"gbr",1864,,5446,47.3,271.8
"geo",1864,,671,29.7,347.050507086
"gha",1864,,732,52.1,471.38
"gin",1864,,494,32.7,441.12
"gmb",1864,,845,46.4,460.21
"gnb",1864,,808,49.8,417.44
"gnq",1864,,387,49.9,446.51
"grc",1864,,1918,49.9,360.97
"grd",1864,,1159,,295.059646268
"grl",1864,,630,,
"gtm",1864,,1229,35.3,503.36
"guy",1864,,1638,38.2,429.16
"hkg",1864,,1115,,
"hnd",1864,,1186,48.9,393.46
"hrv",1864,,1822,,366.84
"hti",1864,,994,43.8,485.721333621
"hun",1864,,1765,41.5,415.74
"idn",1864,,1065,39.9,443.79
"ind",1864,,1057,33.7,509.39
"irl",1864,,2716,35.9,145.6
"irn",1864,,1065,53.5,506.38
"irq",1864,,1164,54.3,427.86
"isl",1864,,1498,,326.72
"isr",1864,,888,44.9,447.378957817
"ita",1864,,2469,50.9,448.392810714
"jam",1864,,907,39.1,389.77
"jor",1864,,1172,42.8,421.34
"jpn",1864,,1186,45.9,363.32
"kaz",1864,,1551,43.3,504.87
"ken",1864,,1043,46.3,507.88
"kgz",1864,,750,46,378.083373475
"khm",1864,,967,43.9,379.99
"kir",1864,,583,,358.51390277
"kna",1864,,1571,,
"kor",1864,,540,32.1,503.36
"kwt",1864,,1394,43.5,500.35
"lao",1864,,963,38.4,418.74
"lbn",1864,,1485,50.3,447.88
"lbr",1864,,899,44,429.16
"lby",1864,,1805,42.7,404.69
"lca",1864,,1013,,308.994313635
"lka",1864,,1241,45.1,409.79
"lso",1864,,407,52.9,407.24
"ltu",1864,,1728,48.9,458.81
"lux",1864,,2451,36.2,357.45
"lva",1864,,1022,48.9,388.54
"mac",1864,,1155,,
"mar",1864,,774,53,403.44
"mco",1864,,3336,,
"mda",1864,,791,47.8,352.314191593
"mdg",1864,,710,41,437.13
"mdv",1864,,841,,415.418560715
"mex",1864,,1254,45.1,487.15
"mhl",1864,,561,,
"mkd",1864,,934,32.5,387.191934522
"mli",1864,,613,47.2,494.48
"mlt",1864,,1173,,193.162484567
"mmr",1864,,848,41.4,433.13
"mne",1864,,1431,39,375.2
"mng",1864,,640,44.1,420.04
"moz",1864,,405,48.4,439.79
"mrt",1864,,654,48.3,417.44
"mus",1864,,1166,42.7,342.347924649
"mwi",1864,,353,45.7,439.79
"mys",1864,,1094,36.2,435.79
"nam",1864,,1045,52.6,412.34
"ner",1864,,553,43.3,433.13
"nga",1864,,1078,43.6,438.46
"nic",1864,,1557,46.7,509.39
"nld",1864,,4938,54.1,315.25
"nor",1864,,2240,48.7,187.23
"npl",1864,,660,41,407.24
"nru",1864,,687,,
"nzl",1864,,4208,38.2,186.57
"omn",1864,,1102,44.8,413.61
"pak",1864,,1026,41.2,501.85
"pan",1864,,1395,47.6,405.96
"per",1864,,1356,50.9,371.61
"phl",1864,,1029,46.6,431.79
"plw",1864,,977,,
"png",1864,,636,39.4,423.95
"pol",1864,,1548,29.6,369.21
"pri",1864,,1751,,
"prk",1864,,542,48.5,500.35
"prt",1864,,1639,46.2,372.81
"pry",1864,,1452,46.5,374
"pse",1864,,1232,41.6,434.591760866
"qat",1864,,1394,43.5,433.13
"rou",1864,,1493,47.8,398.04
"rus",1864,,1946,51.2,401.834605948
"rwa",1864,,467,59,420.04
"sau",1864,,905,46,416.16
"sdn",1864,,643,33.8,425.25
"sen",1864,,617,43.7,512.4
"sgp",1864,,1130,42.1,392.21
"slb",1864,,425,49.1,504.87
"sle",1864,,910,50.1,513.91
"slv",1864,,1414,46.1,461.6
"smr",1864,,1701,,
"som",1864,,737,50.9,451.96
"srb",1864,,1838,32.5,374
"ssd",1864,,629,33.78,490.08
"stp",1864,,957,,341.025278666
"sur",1864,,2207,38.8,405.96
"svk",1864,,1930,52.7,363.32
"svn",1864,,1906,38.7,360.97
"swe",1864,,2007,57.6,235.43
"swz",1864,,607,51.9,413.61
"syc",1864,,1020,,253.503340803
"syr",1864,,1146,60.5,429.16
"tca",1864,,656,,
"tcd",1864,,519,48.9,431.79
"tgo",1864,,846,43.2,426.55
"tha",1864,,995,38.1,438.46
"tjk",1864,,719,47.4,331.07556797
"tkm",1864,,1283,41.4,481.543783028
"tls",1864,,591,43.6,454.577834811
"ton",1864,,771,,269.578292312
"tto",1864,,1566,43.7,335.73
"tun",1864,,886,53,460.21
"tur",1864,,1547,52.1,379.99
"tuv",1864,,837,,
"twn",1864,,1006,,
"tza",1864,,634,37.6,414.89
"uga",1864,,575,41,510.9
"ukr",1864,,1038,42.6,360.97
"ury",1864,,4948,48.1,405.96
"usa",1864,,4127,55.1,323.888
"uzb",1864,,577,44.4,380.088252023
"vct",1864,,1130,,321.86712094
"ven",1864,,831,44,414.89
"vnm",1864,,838,40.4,417.44
"vut",1864,,682,,297.67250253
"wsm",1864,,1630,,353.755725566
"yem",1864,,1051,50.3,540.44
"zaf",1864,,1682,35.9,398.45
"zmb",1864,,774,44.5,409.79
"zwe",1864,,939,34.6,395.95
