"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"mdv",1809,,844,,451.961428792
"mex",1809,,1381,40.1,487.15
"mhl",1809,,542,,
"mkd",1809,,691,32.5,395.434593359
"mli",1809,,603,47.2,494.48
"mlt",1809,,783,,406.79513533
"mmr",1809,,841,30.5,433.13
"mne",1809,,1059,31.4,375.2
"mng",1809,,593,34.7,420.04
"moz",1809,,392,45.2,439.79
"mrt",1809,,528,49.4,417.44
"mus",1809,,941,38.6,427.86
"mwi",1809,,350,45.7,439.79
"mys",1809,,999,25.3,435.79
"nam",1809,,541,52.6,412.34
"ner",1809,,447,43.3,433.13
"nga",1809,,865,54.9,438.46
"nic",1809,,974,55.3,509.39
"nld",1809,,3430,56.3,323.5
"nor",1809,,1297,43.7,335.73
"npl",1809,,655,41,407.24
"nru",1809,,555,,
"nzl",1809,,659,38.2,390.99
"omn",1809,,917,45,413.61
"pak",1809,,1020,28.7,501.85
"pan",1809,,848,57.3,405.96
"per",1809,,1205,57.4,371.61
"phl",1809,,963,32.5,431.79
"plw",1809,,840,,
"png",1809,,547,25.8,423.95
"pol",1809,,1255,34.5,369.21
"pri",1809,,1377,,
"prk",1809,,573,45.5,500.35
"prt",1809,,1687,55.1,372.81
"pry",1809,,836,54.7,374
"pse",1809,,1222,35,435.114414961
"qat",1809,,1135,44.8,433.13
"rou",1809,,817,47.8,371.61
"rus",1809,,1445,57.9,418.74
"rwa",1809,,436,59,420.04
"sau",1809,,851,45.1,416.16
"sdn",1809,,519,33.8,425.25
"sen",1809,,498,45.9,512.4
"sgp",1809,,1023,41,456.05
"slb",1809,,363,45.6,504.87
"sle",1809,,735,58.7,513.91
"slv",1809,,976,52,461.6
"smr",1809,,1424,,
"som",1809,,700,50.9,451.96
"srb",1809,,1360,32.5,374
"ssd",1809,,508,33.78,490.08
"stp",1809,,865,,432.195243165
"sur",1809,,1639,33.1,405.96
"svk",1809,,1429,34.9,363.32
"svn",1809,,1410,27.7,360.97
"swe",1809,,1266,67.5,365.9
"swz",1809,,490,59.4,413.61
"syc",1809,,820,,412.509899169
"syr",1809,,1082,57.7,429.16
"tca",1809,,487,,
"tcd",1809,,419,50.6,431.79
"tgo",1809,,683,37.8,426.55
"tha",1809,,933,47.4,438.46
"tjk",1809,,558,47.4,373.919334981
"tkm",1809,,953,41.4,495.58387018
"tls",1809,,530,32.3,446.713823017
"ton",1809,,663,,415.067086917
"tto",1809,,1232,44.7,405.96
"tun",1809,,717,57.7,460.21
"tur",1809,,1223,57.7,379.99
"tuv",1809,,719,,
"twn",1809,,997,,
"tza",1809,,563,37.6,414.89
"uga",1809,,464,41,510.9
"ukr",1809,,771,45.6,360.97
"ury",1809,,1760,48.1,405.96
"usa",1809,,2218,66.6,461.153
"uzb",1809,,503,44.4,381.249620349
"vct",1809,,839,,440.215945482
"ven",1809,,683,43.4,414.89
"vnm",1809,,862,40.4,417.44
"vut",1809,,586,,405.255192503
"wsm",1809,,1402,,452.449865439
"yem",1809,,899,57.7,540.44
"zaf",1809,,1482,35.9,398.45
"zmb",1809,,678,39.9,409.79
"zwe",1809,,878,34.6,395.95
