"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"egy",1967,32456565,2377,38.8,254.8
"eri",1967,1670821,1039,47.5,236.922486357
"eri_a_eth",1967,29690046,,,
"esh",1967,63123,,,
"esp",1967,32873962,10252,34.5,36.7
"est",1967,1319284,8647,28.2,27.82
"eth",1967,26280771,777,45.8,241.5
"fin",1967,4584264,13477,23.6,18.4
"fji",1967,487911,3744,46.6,57.3
"flk",1967,2041,,,
"fra",1967,49791771,15759,37.7,20.6
"fro",1967,37258,,,
"fsm",1967,56324,1637,,102.343771379
"gab",1967,553829,3219,53.9,212.70244172
"gbg",1967,51450,,,
"gbm",1967,52995,,,
"gbr",1967,54904680,15777,27.3,22.2
"geo",1967,4577953,4347,36.8,80.4249491245
"gha",1967,8057442,2208,42.4,202.7
"gib",1967,23901,,,
"gin",1967,4021880,929,47.6,336.2
"glp",1967,308734,,,
"gmb",1967,416342,1602,45.6,320.5
"gnb",1967,673893,1639,46.9,270.6993302
"gnq",1967,282445,1268,50.5,256.159425706
"grc",1967,8630672,9822,38.2,44.6
"grd",1967,94962,2481,,92.4965426357
"grl",1967,41360,8457,,
"gtm",1967,4993104,4044,50.1,188.3
"guf",1967,42441,,,
"gum",1967,78409,,,
"guy",1967,671986,3618,44.1,75.9
"hkg",1967,3901653,7278,,
"hnd",1967,2486288,2805,58.9,165.6
"hos",1967,767,,,
"hrv",1967,4370856,10141,,50.966463796
"hti",1967,4445531,1869,51.2,259.2
"hun",1967,10238930,12475,26.5,46.2
"idn",1967,105907403,1602,38.1,182.5
"ind",1967,519162069,1096,29.2,223.1
"irl",1967,2882095,9933,35.7,25.5
"irn",1967,26318116,7862,37.3,258.590028517
"irq",1967,8947399,6898,51.2,133.2
"isl",1967,197356,14734,,17.8
"isr",1967,2652697,8535,39.2,32.3046370014
"ita",1967,52444751,13997,41,37.8
"jam",1967,1807640,6522,44.1,64.5
"jey",1967,67520,,,
"jor",1967,1320414,5711,39.3,105.1
"jpn",1967,99711082,8454,36.2,21
"kaz",1967,12455366,10546,34.3,97.2322851515
"ken",1967,10154489,2133,45.1,158.3
"kgz",1967,2735838,3186,34.5,127.93882911
"khm",1967,6695460,1647,42.3,230.62219747
"kir",1967,48440,2877,,154.8
"kna",1967,47383,4139,,
"kor",1967,29606633,1621,34.8,71.6
"korea_union",1967,42759343,,,
"kos",1967,1424899,,,
"kwt",1967,585831,39772,39.3,87
"lao",1967,2495093,1312,34.4,233.296729454
"lbn",1967,2174850,10320,55.5,65.2
"lbr",1967,1315119,1386,43,301.4
"lby",1967,1861661,47050,38.8,173.2
"lca",1967,99526,2858,,89.2478600232
"lie",1967,19691,,,
"lka",1967,11661660,1870,33.5,76.4
"lso",1967,970972,767,54.1,187.1
"ltu",1967,3038216,12024,29.7,29.9
"lux",1967,334231,25163,29.2,25.9
"lva",1967,2305718,6859,29.9,27.4
"mac",1967,227258,12148,,
"mar",1967,14978905,2198,48.2,203.4
"mco",1967,23297,23170,,
"mda",1967,3444850,4646,21.8,76.8711887588
"mdg",1967,6072270,2293,44.4,153.951238558
"mdv",1967,107488,1310,,289
"mex",1967,47429553,7795,57.1,119.1
"mhl",1967,18388,2026,,97.3
"mkd",1967,1644944,5347,35.9,138.715815946
"mli",1967,5706198,821,42.6,415.4
"mlt",1967,304805,3541,,31.8
"mmr",1967,25218375,1306,41.4,196.848185413
"mne",1967,530234,8756,36.7,62.4737518657
"mng",1967,1173186,1532,40.8,209.027159175
"mnp",1967,11882,,,
"moz",1967,8668529,573,50,277.1
"mrt",1967,1052285,2592,47.4,208.8
"msr",1967,11758,,,
"mtq",1967,318502,,,
"mus",1967,784777,3247,39.8,96.1
"mwi",1967,4262013,496,43.8,350.1
"mys",1967,10111920,3552,49.6,64.3
"myt",1967,33012,,,
"nam",1967,718622,6165,50.4,95
"ncl",1967,96068,,,
"ner",1967,4144238,1448,43.8,315.1
"nfk",1967,1775,,,
"nga",1967,52468593,2666,46.8,307
"nic",1967,2189880,6097,41.6,182
"niu",1967,5206,,,
"nld",1967,12525253,16824,31.3,17.4
"nor",1967,3784579,20686,33.8,18.2
"npl",1967,11307139,1020,50.4,286.3
"nru",1967,6102,38908,,
"nzl",1967,2704205,18309,29.9,22
"omn",1967,660117,8890,40.9,267.5
"pak",1967,53594445,1513,34.5,203.8
"pan",1967,1393800,5634,56.2,75.2
"pcn",1967,98,,,
"per",1967,12282081,6733,56.8,179.5
"phl",1967,32826602,2992,50.7,88.5
"plw",1967,11081,23517,,
"png",1967,2258877,1512,48.7,159.7
"pol",1967,32085011,8044,24.6,40.2
"pri",1967,2634348,12616,,
"prk",1967,13221826,1646,46.9,88.6653849578
"prt",1967,8774391,8324,43.4,77.7
"pry",1967,2289579,3315,47.7,80.1
"pse",1967,1165200,1210,41.4,147.644934283
"pyf",1967,100031,,,
"qat",1967,86161,79381,43.7,71.1381689014
"reu",1967,420996,,,
"rou",1967,19810623,9190,21.8,75
"rus",1967,128165823,13256,24.5,36.8546868009
"rwa",1967,3418313,572,47.4,209
"sau",1967,5196349,25752,42.4,198.437912745
"scg",1967,8473173,,,
"scg_ex_kos",1967,6735521,,,
"sdn",1967,9299545,2022,37.3,159.6
"sen",1967,3862783,2054,42.1,299
"sgp",1967,1960547,7331,41,32
"shn",1967,4696,,,
"sjm",1967,2116,,,
"slb",1967,145354,1251,46.5,132.8
"sle",1967,2399667,1419,57.9,353.4
"slv",1967,3383674,4906,52.4,163.5
"smr",1967,18228,19862,,
"som",1967,3227245,1196,42.2,246.313160799
"spm",1967,5218,,,
"srb",1967,7942638,8867,36.3,57.880660088
"ssd",1967,3407754,2218,37.28,339.2
"stbar",1967,2347,,,
"stmar",1967,20288,,,
"stp",1967,67874,1949,,91.1
"sur",1967,350755,8199,38.7,78.7890359577
"svk",1967,4442799,10134,28.1,30.9899463926
"svn",1967,1643697,10773,27,30.9854722378
"swe",1967,7870642,19709,26,14.9
"swz",1967,411478,3324,50.7,186.6
"sxm",1967,5362,,,
"syc",1967,48911,6051,,84
"syr",1967,5767478,2580,42,124.4
"tca",1967,5589,2716,,
"tcd",1967,3436227,1315,46.1,266.861437311
"tgo",1967,1855445,1788,49.7,239.9
"tha",1967,33778500,2044,43.5,113.9
"tjk",1967,2659452,4200,37.2,164.900787697
"tkl",1967,1813,,,
"tkm",1967,2008148,8916,35.5,120.435677874
"tls",1967,567330,703,43,291.460077263
"ton",1967,79048,1663,,62.2
"tto",1967,925918,10152,49.6,55.2
"tun",1967,4737633,2615,37.6,211.2
"tur",1967,32448404,6020,52.3,203.4
"tuv",1967,7037,1675,,
"twn",1967,13644000,4146,,
"tza",1967,12406040,1326,44,224.1
"uga",1967,8580632,1015,48.2,192.1
"ukr",1967,46060456,6982,36.7,39.8977121969
"ury",1967,2750093,7315,37.7,57.1
"usa",1967,203713082,22803,35.9,25.7
"ussr",1967,235584107,,,
"uzb",1967,10894306,2952,35.1,155.742872632
"vct",1967,87736,2611,,88.3827078195
"ven",1967,10528054,14225,46,67.5
"vgb",1967,9214,,,
"vir",1967,55278,,,
"vnm",1967,40074695,1047,37.2,90.3
"vut",1967,78518,1614,,123
"wlf",1967,9132,,,
"wsm",1967,134194,3621,,145.286854328
"yem",1967,5827223,1530,43.7,362.9
"yem_north",1967,4782613,,,
"yem_south",1967,1480779,,,
"yug",1967,19387937,,,
"zaf",1967,20843785,9720,47.8,159.854157771
"zmb",1967,3792864,4390,48.4,187.1
"zwe",1967,4718612,1926,47.3,117.9
