"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1812,,834,,
"afg",1812,,604,30.5,469.98
"ago",1812,,651,48.9,485.68
"alb",1812,,669,41.2,375.2
"and",1812,,1224,,
"are",1812,,1043,44.8,434.46
"arg",1812,,1510,47.1,402.19
"arm",1812,,515,29.1,365.41935133
"atg",1812,,758,,429.634124292
"aus",1812,,837,41.3,390.99
"aut",1812,,1939,53.4,295.89
"aze",1812,,777,33.6,374.682557557
"bdi",1812,,423,43.7,423.95
"bel",1812,,2417,62.4,321.31
"ben",1812,,598,48,430.46
"bfa",1812,,480,37.5,454.69
"bgd",1812,,875,41.8,507.88
"bgr",1812,,1091,47.8,364.49
"bhr",1812,,1300,44.6,439.79
"bhs",1812,,1448,,424.480510712
"bih",1812,,670,28.8,378.8
"blr",1812,,612,57.9,365.67
"blz",1812,,580,,428.770009388
"bmu",1812,,1229,,
"bol",1812,,855,36.9,404.69
"bra",1812,,1111,40.1,417.44
"brb",1812,,915,,490.016886901
"brn",1812,,1515,,454.69
"btn",1812,,631,47,458.749153076
"bwa",1812,,398,35.6,397.2
"caf",1812,,425,45.2,443.79
"can",1812,,1417,45.1,333.47
"che",1812,,2706,41.7,344.77
"chl",1812,,1028,47.1,417.44
"chn",1812,,985,44.2,417.44
"civ",1812,,852,38.1,427.86
"cmr",1812,,627,56.2,460.21
"cod",1812,,509,42.1,422.65
"cog",1812,,595,51.1,408.51
"col",1812,,964,58.9,417.44
"com",1812,,705,36.3,416.16
"cpv",1812,,530,50.2,394.71
"cri",1812,,776,49.1,441.12
"cub",1812,,993,37.2,393.46
"cym",1812,,1041,,
"cyp",1812,,855,30.8,339.12
"cze",1812,,1919,34.9,379.99
"deu",1812,,1784,53,340.25
"dji",1812,,781,42.1,445.15
"dma",1812,,664,,
"dnk",1812,,2058,61,366.84
"dom",1812,,668,40.9,445.15
"dza",1812,,727,57.7,460.21
"ecu",1812,,530,39.2,405.96
"egy",1812,,792,57.7,404.69
"eri",1812,,533,45.5,441.12
"esp",1812,,1521,38,450.6
"est",1812,,951,48.9,362.15
"eth",1812,,524,47.5,447.88
"fin",1812,,1271,50.6,384.88
"fji",1812,,786,47.4,498.88
"fra",1812,,1846,59,311.750258198
"fsm",1812,,522,,416.232752489
"gab",1812,,391,45.9,435.79
"gbr",1812,,3298,59.3,310.45
"geo",1812,,544,29.7,386.957353997
"gha",1812,,703,58.4,471.38
"gin",1812,,451,32.7,449.24
"gmb",1812,,819,45.2,460.21
"gnb",1812,,779,49.8,417.44
"gnq",1812,,361,45.9,446.51
"grc",1812,,1400,49.9,360.97
"grd",1812,,960,,432.439258117
"grl",1812,,394,,
"gtm",1812,,859,35.3,503.36
"guy",1812,,1216,38.2,429.16
"hkg",1812,,1009,,
"hnd",1812,,676,59.4,393.46
"hrv",1812,,,,366.84
"hti",1812,,634,42,486.272677863
"hun",1812,,1251,47.4,368.01
"idn",1812,,996,51.7,443.79
"ind",1812,,1051,32.8,509.39
"irl",1812,,1450,44.6,348.22
"irn",1812,,979,57.7,506.38
"irq",1812,,971,57.7,427.86
"isl",1812,,928,,412.34
"isr",1812,,881,44.9,447.883488958
"ita",1812,,2343,60.5,456.05
"jam",1812,,1172,39.1,389.77
"jor",1812,,978,39.5,421.34
"jpn",1812,,1067,53.2,363.32
"kaz",1812,,1156,43.3,497.41
"ken",1812,,886,46.3,507.88
"kgz",1812,,509,46,381.846322181
"khm",1812,,905,39.5,379.99
"kir",1812,,557,,433.653769757
"kna",1812,,1167,,
"kor",1812,,569,32.1,503.36
"kwt",1812,,1148,44.7,500.35
"lao",1812,,866,38.4,418.74
"lbn",1812,,1092,57.7,447.88
"lbr",1812,,798,39.3,429.16
"lby",1812,,1052,44.6,404.69
"lca",1812,,876,,426.567787307
"lka",1812,,900,48,409.79
"lso",1812,,396,55.4,407.24
"ltu",1812,,1288,48.9,458.81
"lux",1812,,1455,27.7,357.45
"lva",1812,,762,48.9,404.69
"mac",1812,,994,,
"mar",1812,,716,57.7,403.44
"mco",1812,,1979,,
"mda",1812,,622,47.8,388.0510629
"mdg",1812,,574,41,437.13
"mdv",1812,,844,,449.887747105
"mex",1812,,1381,40.1,487.15
"mhl",1812,,543,,
"mkd",1812,,691,32.5,394.980502706
"mli",1812,,604,47.2,494.48
"mlt",1812,,783,,390.600560008
"mmr",1812,,842,30.5,433.13
"mne",1812,,1059,31.8,375.2
"mng",1812,,593,35.2,420.04
"moz",1812,,393,45.2,439.79
"mrt",1812,,528,49.3,417.44
"mus",1812,,942,38.8,427.86
"mwi",1812,,351,45.7,439.79
"mys",1812,,999,25.3,435.79
"nam",1812,,541,52.6,412.34
"ner",1812,,447,43.3,433.13
"nga",1812,,870,54.9,438.46
"nic",1812,,975,54.8,509.39
"nld",1812,,3447,56.3,323.5
"nor",1812,,1303,43.7,335.73
"npl",1812,,655,41,407.24
"nru",1812,,555,,
"nzl",1812,,660,38.2,390.99
"omn",1812,,917,45,413.61
"pak",1812,,1020,28.7,501.85
"pan",1812,,849,56.8,405.96
"per",1812,,1206,57.4,371.61
"phl",1812,,964,32.5,431.79
"plw",1812,,840,,
"png",1812,,547,25.8,423.95
"pol",1812,,1269,34.5,369.21
"pri",1812,,1378,,
"prk",1812,,572,45.7,500.35
"prt",1812,,1688,55.1,372.81
"pry",1812,,837,54.2,374
"pse",1812,,1223,35.4,435.085890355
"qat",1812,,1148,44.7,433.13
"rou",1812,,817,47.8,371.61
"rus",1812,,1451,57.9,418.74
"rwa",1812,,438,59,420.04
"sau",1812,,853,45.2,416.16
"sdn",1812,,519,33.8,425.25
"sen",1812,,498,45.9,512.4
"sgp",1812,,1023,41,456.05
"slb",1812,,364,45.8,504.87
"sle",1812,,735,58.2,513.91
"slv",1812,,976,51.7,461.6
"smr",1812,,1432,,
"som",1812,,702,50.9,451.96
"srb",1812,,1360,32.5,374
"ssd",1812,,508,33.78,490.08
"stp",1812,,869,,426.645937645
"sur",1812,,1639,33.4,405.96
"svk",1812,,1429,34.9,363.32
"svn",1812,,1411,27.7,360.97
"swe",1812,,1376,67.5,312.19
"swz",1812,,490,59,413.61
"syc",1812,,830,,401.698954197
"syr",1812,,1083,57.7,429.16
"tca",1812,,487,,
"tcd",1812,,419,50.6,431.79
"tgo",1812,,684,37.8,426.55
"tha",1812,,933,47.4,438.46
"tjk",1812,,559,47.4,371.445543605
"tkm",1812,,956,41.4,494.807598474
"tls",1812,,533,32.9,447.139239674
"ton",1812,,664,,405.410187802
"tto",1812,,1232,44.6,405.96
"tun",1812,,717,57.7,460.21
"tur",1812,,1223,57.7,379.99
"tuv",1812,,720,,
"twn",1812,,998,,
"tza",1812,,563,37.6,414.89
"uga",1812,,465,41,510.9
"ukr",1812,,774,45.6,360.97
"ury",1812,,1761,48.1,405.96
"usa",1812,,2289,66.6,459.882
"uzb",1812,,503,44.4,381.186181583
"vct",1812,,839,,432.761063379
"ven",1812,,683,43.4,414.89
"vnm",1812,,863,40.4,417.44
"vut",1812,,586,,398.492406239
"wsm",1812,,1403,,446.417648068
"yem",1812,,907,57.7,540.44
"zaf",1812,,1482,35.9,398.45
"zmb",1812,,683,39.9,409.79
"zwe",1812,,881,34.6,395.95
