"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1859,,1086,,
"afg",1859,,690,39.1,477.1
"ago",1859,,800,37.8,485.68
"alb",1859,,731,41.2,375.2
"and",1859,,1968,,
"are",1859,,1244,43.9,434.46
"arg",1859,,2628,29.9,402.19
"arm",1859,,599,42.8,343.632219303
"atg",1859,,987,,293.34125439
"aus",1859,,4912,45.1,390.99
"aut",1859,,3175,36.2,412.55
"aze",1859,,966,40.8,340.315289844
"bdi",1859,,441,43.7,423.95
"bel",1859,,4062,52.8,292.26
"ben",1859,,722,45.1,430.46
"bfa",1859,,503,37.5,454.69
"bgd",1859,,879,45.6,507.88
"bgr",1859,,1324,47.8,340.25
"bhr",1859,,1696,42.9,439.79
"bhs",1859,,1885,,282.373730832
"bih",1859,,785,39.1,378.8
"blr",1859,,771,52.2,365.67
"blz",1859,,755,,306.34951937
"bmu",1859,,1601,,
"bol",1859,,1239,36.9,404.69
"bra",1859,,1323,40.1,417.44
"brb",1859,,1191,,578.126904942
"brn",1859,,1731,,454.69
"btn",1859,,682,47.6,441.127523129
"bwa",1859,,481,35.6,397.2
"caf",1859,,513,47.4,443.79
"can",1859,,2385,34.4,306.18
"che",1859,,5040,50.1,344.77
"chl",1859,,1594,65.5,417.44
"chn",1859,,1007,36.9,472.81
"civ",1859,,1029,42.1,427.86
"cmr",1859,,758,43.3,460.21
"cod",1859,,618,42.1,422.65
"cog",1859,,679,46.1,408.51
"col",1859,,1068,58.9,417.44
"com",1859,,739,42.6,416.16
"cpv",1859,,627,48.9,394.71
"cri",1859,,1202,45.7,441.12
"cub",1859,,1713,39.9,360.97
"cym",1859,,1355,,
"cyp",1859,,1357,38,339.12
"cze",1859,,2541,51.2,379.99
"deu",1859,,2396,44.3,526.17
"dji",1859,,906,44.5,445.15
"dma",1859,,865,,
"dnk",1859,,3089,53.1,225.69
"dom",1859,,826,44.1,445.15
"dza",1859,,1122,54.8,460.21
"ecu",1859,,681,44,405.96
"egy",1859,,950,56.1,404.69
"eri",1859,,589,47.5,441.12
"esp",1859,,1823,32.5,310.63
"est",1859,,1235,48.9,362.15
"eth",1859,,531,47.5,447.88
"fin",1859,,1586,50.6,373.812189558
"fji",1859,,899,46.6,498.88
"fra",1859,,2902,56,347.28
"fsm",1859,,537,,305.167833224
"gab",1859,,394,45.9,435.79
"gbr",1859,,5210,46,273.92
"geo",1859,,655,29.7,350.701736363
"gha",1859,,729,48.8,471.38
"gin",1859,,489,32.7,442.46
"gmb",1859,,843,46.3,460.21
"gnb",1859,,804,49.8,417.44
"gnq",1859,,385,49.5,446.51
"grc",1859,,1881,49.9,360.97
"grd",1859,,1134,,306.106693815
"grl",1859,,598,,
"gtm",1859,,1180,35.3,503.36
"guy",1859,,1583,38.2,429.16
"hkg",1859,,1102,,
"hnd",1859,,1113,49.9,393.46
"hrv",1859,,1787,,366.84
"hti",1859,,945,43.7,485.774320315
"hun",1859,,1698,38.5,404.5
"idn",1859,,1057,40.6,443.79
"ind",1859,,1056,35.5,509.39
"irl",1859,,2529,33.6,225.168452497
"irn",1859,,1055,56.9,506.38
"irq",1859,,1140,57.4,427.86
"isl",1859,,1419,,388.44
"isr",1859,,887,44.9,447.427445719
"ita",1859,,2417,50.8,449.24
"jam",1859,,910,39.1,389.77
"jor",1859,,1148,42.4,421.34
"jpn",1859,,1164,45.9,363.32
"kaz",1859,,1502,43.3,497.41
"ken",1859,,1027,46.3,507.88
"kgz",1859,,717,46,378.443578249
"khm",1859,,960,43.5,379.99
"kir",1859,,580,,365.13366732
"kna",1859,,1519,,
"kor",1859,,542,32.1,503.36
"kwt",1859,,1368,43.6,500.35
"lao",1859,,951,38.4,418.74
"lbn",1859,,1435,54.8,447.88
"lbr",1859,,887,43.5,429.16
"lby",1859,,1698,42.8,404.69
"lca",1859,,997,,318.724639161
"lka",1859,,1118,45.4,409.79
"lso",1859,,406,53.1,407.24
"ltu",1859,,1673,48.9,458.81
"lux",1859,,2310,35.4,357.45
"lva",1859,,989,48.9,404.69
"mac",1859,,1136,,
"mar",1859,,767,56.6,403.44
"mco",1859,,3148,,
"mda",1859,,770,47.8,355.602357584
"mdg",1859,,693,41,437.13
"mdv",1859,,842,,418.614797827
"mex",1859,,1268,40.3,487.15
"mhl",1859,,559,,
"mkd",1859,,916,32.5,387.934112959
"mli",1859,,612,47.2,494.48
"mlt",1859,,1120,,206.693870661
"mmr",1859,,847,37.5,433.13
"mne",1859,,1403,38.3,375.2
"mng",1859,,634,43.2,420.04
"moz",1859,,404,48.1,439.79
"mrt",1859,,639,48.4,417.44
"mus",1859,,1138,42.3,427.86
"mwi",1859,,353,45.7,439.79
"mys",1859,,1083,32.3,435.79
"nam",1859,,970,52.6,412.34
"ner",1859,,540,43.3,433.13
"nga",1859,,1053,44.9,438.46
"nic",1859,,1477,47.4,509.39
"nld",1859,,4436,52.1,389.56
"nor",1859,,1963,48.4,173.3
"npl",1859,,660,41,407.24
"nru",1859,,670,,
"nzl",1859,,3439,38.2,166.445777414
"omn",1859,,1080,44.8,413.61
"pak",1859,,1025,36.8,501.85
"pan",1859,,1319,48.5,405.96
"per",1859,,1338,48.8,371.61
"phl",1859,,1022,41.6,431.79
"plw",1859,,960,,
"png",1859,,625,34.5,423.95
"pol",1859,,1519,32,369.21
"pri",1859,,1704,,
"prk",1859,,545,48.2,500.35
"prt",1859,,1647,41.6,372.81
"pry",1859,,1364,47.3,374
"pse",1859,,1231,41,434.639248921
"qat",1859,,1368,43.6,433.13
"rou",1859,,1394,47.8,384.598029636
"rus",1859,,1884,52.2,413.838591962
"rwa",1859,,465,59,420.04
"sau",1859,,900,45.9,416.16
"sdn",1859,,627,33.8,425.25
"sen",1859,,602,43.9,512.4
"sgp",1859,,1117,42,392.21
"slb",1859,,418,48.8,504.87
"sle",1859,,889,50.8,513.91
"slv",1859,,1356,46.6,461.6
"smr",1859,,1639,,
"som",1859,,734,50.9,451.96
"srb",1859,,1802,32.5,374
"ssd",1859,,614,33.78,490.08
"stp",1859,,949,,348.450040116
"sur",1859,,2134,38.3,405.96
"svk",1859,,1893,51.2,363.32
"svn",1859,,1870,34.8,360.97
"swe",1859,,1992,57.7,232.07
"swz",1859,,593,52.5,413.61
"syc",1859,,1000,,264.975961596
"syr",1859,,1138,61.4,429.16
"tca",1859,,635,,
"tcd",1859,,506,49.5,431.79
"tgo",1859,,826,42.6,426.55
"tha",1859,,988,39.5,438.46
"tjk",1859,,699,47.4,334.758605482
"tkm",1859,,1242,41.4,482.803546293
"tls",1859,,585,42.5,453.857240309
"ton",1859,,758,,280.36533533
