"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"pri",1954,2233406,6129,,
"prk",1954,9972437,1080,46.9,255.287306616
"prt",1954,8597225,4433,43.2,130.5
"pry",1954,1631186,2832,42.5,91.4867932961
"pse",1954,968681,1340,44.1,222.053388966
"pyf",1954,67249,,,
"qat",1954,34016,3945,43.7,157.313241927
"reu",1954,284084,,,
"rou",1954,17243807,4773,23.7,129.285011734
"rus",1954,109537868,8234,31.6,76.1231689499
"rwa",1954,2448814,580,47.4,256.564493512
"sau",1954,3464554,3827,42.4,262.07758597
"scg",1954,7472623,,,
"scg_ex_kos",1954,5954081,,,
"sdn",1954,6368211,1963,40.3,199.4
"sen",1954,2713038,1880,46.6,324
"sgp",1954,1240283,4553,44.4,78.1
"shn",1954,4980,,,
"sjm",1954,1581,,,
"slb",1954,99221,1006,46.5,223.919449318
"sle",1954,2028070,1183,48.7,422.76011272
"slv",1954,2374972,3616,43.7,215.581245529
"smr",1954,13515,10121,,
"som",1954,2443576,1111,43.4,337.252531792
"spm",1954,4693,,,
"srb",1954,7153366,4901,36.3,82.0300900588
"ssd",1954,2684597,2094,40.32,375.6
"stbar",1954,2212,,,
"stmar",1954,18041,,,
"stp",1954,58238,1254,,217.34795087
"sur",1954,243087,6071,33,132.244796537
"svk",1954,3738674,6222,31.2,67.1126991808
"svn",1954,1514789,5687,32.6,67.0870048789
"swe",1954,7217176,12896,38.9,22.3
"swz",1954,299502,1508,45.9,228.7
"sxm",1954,2013,,,
"syc",1954,38453,5503,,113
"syr",1954,3805985,2569,42.9,252.7
"tca",1954,5094,2090,,
"tcd",1954,2685842,1339,37.9,309.710937759
"tgo",1954,1461521,1095,42.4,304.1
"tha",1954,23060429,1266,40.4,182.5
"tjk",1954,1724204,2677,41.1,201.039360465
"tkl",1954,1560,,,
"tkm",1954,1317126,5509,38.4,179.71571222
"tls",1954,454860,692,47,398.052583561
"ton",1954,54154,1444,,124.265879955
"tto",1954,717161,5271,44.7,85.2
"tun",1954,3894386,1974,40.5,293.980903544
"tur",1954,23619469,3892,52.3,281.5
"tuv",1954,5468,1475,,
"twn",1954,9165333,2120,,
"tza",1954,8503218,1044,46.4,255.9
"uga",1954,5748208,783,46.5,257.9
"ukr",1954,39471682,4352,39.1,76.4992543353
"ury",1954,2342044,9091,44,58.8
"usa",1954,167800046,16558,38.3,33.8
"ussr",1954,192248152,,,
"uzb",1954,7596333,1866,38.3,194.763853536
"vct",1954,72022,2454,,177.685389651
"ven",1954,6500642,12151,43.4,105
"vgb",1954,7645,,,
"vir",1954,29088,,,
"vnm",1954,27370699,1061,39.8,144.245542303
"vut",1954,53325,1364,,175.9
"wlf",1954,7611,,,
"wsm",1954,91695,3117,,218.153266476
"yem",1954,4692620,1397,44.3,477.926928638
"yem_north",1954,4382902,,,
"yem_south",1954,1357022,,,
"yug",1954,17150576,,,
"zaf",1954,15019626,7623,54.2,230.16756917
"zmb",1954,2572608,3016,43.9,234.9
"zwe",1954,3105346,1645,50.1,176.3
