"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",1980,,,40,
"abw",1980,60096,14273,40,26.344
"afg",1980,13211412,1158,32.1172902273,249.1
"ago",1980,8211950,4443,46.0744877419,234.1
"aia",1980,6698,,40,
"akr_a_dhe",1980,13167,,40,
"alb",1980,2681245,4218,27.2189442105,78.6
"and",1980,36063,32055,40,
"ant",1980,173309,,40,
"arg",1980,28105889,10982,41.6,43.1
"arm",1980,3096298,3815,38.2487917045,74.8
"asm",1980,32456,,40,
"atg",1980,70301,8169,40,37.5255413552
"aus",1980,14708323,23872,39.3364247838,13
"aut",1980,7597269,25259,38.4936433333,16.3
"aze",1980,6163990,8228,40,120.858711255
"bdi",1980,4126544,887,42.286472459,221.8
"bel",1980,9855747,25847,31.2765,14.5
"ben",1980,3718024,1338,50.40178,217.4
"bfa",1980,6822840,759,47.82038,241.2
"bgd",1980,81364176,1079,38.1849681952,198.9
"bgr",1980,8865235,10088,23.3344211419,28.7
"bhr",1980,359902,44996,40,32.3
"bhs",1980,210660,22747,42.1436917562,29.9
"bih",1980,4144726,3582,40,34.4266526745
"blr",1980,9654455,6776,23.8,23.3
"blz",1980,144151,4148,40,66.4
"bmu",1980,56990,40660,40,
"bol",1980,5589572,4363,43.13236,171.6
"bra",1980,122199721,10922,57.1502475386,95.6
"brb",1980,252197,12885,48.148560554,27.2
"brn",1980,193057,121356,40,28.0891041239
"btn",1980,412561,1131,40,199.8
"bwa",1980,996331,4292,54.3484014815,75.5
"caf",1980,2274095,1103,57.5453630435,183.3
"can",1980,24515788,26678,33.515235987,12.5
"cck",1980,485,,40,
"chanisl",1980,128213,,40,23.129
"cheslo",1980,15249503,,40,
"chl",1980,11234340,8088,54.71,33.2
"chn",1980,977837433,1073,29.5137110669,62.4
"civ",1980,8265549,4068,45.0719258274,166.1
"cmr",1980,8932121,2671,38.36068,181.9
"cod",1980,26357407,1567,44.1053661972,212
"cog",1980,1801688,4238,40.3896929032,111.9
"cok",1980,17623,,40,32.1
"col",1980,27737905,6373,54.5241273538,57.4
"com",1980,308518,1636,50.599774375,175.3
"cpv",1980,285599,1189,40,85.2
"cri",1980,2389309,7537,45,23.8
"cub",1980,9835177,12284,39.8634683871,20.1
"cxr",1980,1422,,40,
"cym",1980,16164,34998,40,
"cyp",1980,685406,14582,40,20.8
"cyp_nor",1980,,,40,
"cze",1980,10337827,18586,25.893822,18.5539447416
"deu",1980,78159527,27765,37.88951,15
"deu_east",1980,16564817,,40,
"dji",1980,358960,3500,40,155.8
"dma",1980,75313,3739,40,19.8
"dnk",1980,5123435,26921,41.272,10
"dom",1980,5809271,4988,43.29,87.5
"dza",1980,19337723,10166,41.1298631148,148
"ecu",1980,7976449,8145,44,93.9
"egy",1980,43369552,4580,49.8511577768,167.6
"eri",1980,2383858,942,40,191
"eri_a_eth",1980,38825099,,40,
"est",1980,1474487,11676,26.2034857143,27.1
"eth",1980,35239974,715,49.109556,241.6
"fin",1980,4779454,21965,35.75205,8.7
"fji",1980,635256,5843,42.5,44
"flk",1980,1856,,40,
"fra",1980,54053224,23962,34.502839039,12.4
"fro",1980,43010,,40,
"fsm",1980,72967,2417,40,61.5913200574
"gab",1980,729165,27736,59.12077,116.8
"gbg",1980,53399,,40,
"gbm",1980,65108,,40,
"geo",1980,5073241,8825,31.643118,58.3
"gha",1980,10802025,2090,49.83647,166.2
"gib",1980,26568,,40,
"gin",1980,4506559,1166,44.71184,286.9
"glp",1980,330729,,40,30.932
"gmb",1980,604371,1772,40,238.5
"gnb",1980,849886,1500,44.6712725,241.908283459
"gnq",1980,220605,1349,40,234.782369749
"grc",1980,9620274,18373,36.06993,23.4
"grd",1980,89004,4949,40,40.1902690367
"grl",1980,50176,17449,40,
"gtm",1980,7118628,6475,48.39963851,124.8
"guf",1980,66975,,40,46.985
"gum",1980,104131,,40,38.027
"guy",1980,786614,4270,47.701436988,70.4
"hkg",1980,5053684,16005,44.66,14.81
"hnd",1980,3635862,3616,57.94,95.7
"hos",1980,726,,40,
"hrv",1980,4598126,18996,39.4947385714,22.7845906245
"hti",1980,5688832,2848,48.59277,191.9
"hun",1980,10759022,16369,25.55691,26.1
"idn",1980,147490366,3314,40,121.1
"ind",1980,697229745,1270,31.2431591138,167.6
"irl",1980,3431078,16078,42.7698677317,14.3
"irn",1980,38668222,10366,39.49837,109.9
"irq",1980,13653358,16614,41.1814875,73.3
"isl",1980,228127,24580,40,9.8
"isr",1980,3744667,14768,46.8071428571,18
"ita",1980,56336446,22861,39.04081,16.1
"jam",1980,2142438,6243,33.09146,40.7
"jey",1980,75543,,40,
"jor",1980,2280670,8357,36.89252,55.9
"jpn",1980,115912104,19741,37.2372408122,9.9
"kaz",1980,14918991,12914,30.5333357143,70.2
"ken",1980,16267906,2249,57.3,107.3
"kgz",1980,3627499,3536,32.1100185714,99.5
"khm",1980,6718241,839,40,181.4
"kir",1980,59340,1774,40,122.3
"kna",1980,,7994,40,50.9
"kor",1980,37451085,4899,39.8522988634,14.3
"korea_union",1980,55239641,,,
"kos",1980,1593454,,40,
"kwt",1980,1384342,108146,40,36.1
"lao",1980,3252701,1553,40.5873844262,200.3
"lbn",1980,2605294,9098,51.1923076923,51.2
"lbr",1980,1892529,1268,40,241.1
"lby",1980,3191304,59420,40,70.8
"lca",1980,,4728,40,33.5
"lie",1980,25869,,40,
"lso",1980,1307403,1100,40,122.6
"ltu",1980,3431933,15747,25.8606285714,22.5
"lux",1980,364044,35908,30.7028,13.3
"lva",1980,2513397,10844,26.3749142857,24.9
"mac",1980,246236,27185,40,25.412
