"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"mco",1880,12069,4017,,
"mda",1880,1233524,862,41.3,341.994999354
"mdg",1880,2529772,767,41,437.13
"mdv",1880,58228,840,,405.353681598
"mex",1880,10470582,1518,49,487.15
"mhl",1880,8430,566,,
"mkd",1880,668778,1136,31.5,384.826491894
"mli",1880,2454682,617,47.2,494.48
"mlt",1880,198192,1358,,155.534728016
"mmr",1880,5734636,945,39.5,433.13
"mne",1880,214216,1740,41.2,375.2
"mng",1880,679296,657,46.8,420.04
"mnp",1880,4711,,,
"moz",1880,3487663,409,45.7,439.79
"mrt",1880,491013,707,48,417.44
"msr",1880,9884,,,
"mtq",1880,131598,,,
"mus",1880,353740,1259,43.9,216.59
"mwi",1880,751025,354,43.6,439.79
"mys",1880,1139039,1162,40.9,435.79
"myt",1880,10843,,,
"nam",1880,230797,1326,46.1,412.34
"ncl",1880,42483,,,
"ner",1880,1729822,598,43.3,433.13
"nga",1880,15683139,1159,39.5,438.46
"nic",1880,449633,1845,44.1,509.39
"niu",1880,4548,,,
"nld",1880,4024595,5500,49.4,314.23
"nor",1880,1883716,2827,45.8,152.11
"npl",1880,5003138,711,41,407.24
"nru",1880,2274,742,,
"nzl",1880,505065,6241,38.2,136.56
"omn",1880,382837,1225,44.7,413.61
"pak",1880,16977586,1052,41.3,501.85
"pan",1880,201637,1670,44.8,405.96
"per",1880,2971643,1414,47.5,371.61
"phl",1880,5011484,1065,45.2,431.79
"plw",1880,5236,1031,,
"png",1880,1099972,671,40.6,423.95
"pol",1880,19669587,1848,26,369.21
"pri",1880,748198,1909,,
"prk",1880,4798574,534,49.4,500.35
"prt",1880,4638209,1750,45.5,372.81
"pry",1880,404774,1774,44.1,374
"pse",1880,224771,1266,43.6,434.439833954
"pyf",1880,40041,,,
"qat",1880,14709,1648,43.1,433.13
"reu",1880,145352,,,
"rou",1880,9735775,1877,41.3,373.78
"rus",1880,53996807,2158,50,464.46
"rwa",1880,1374345,477,53.8,420.04
"sau",1880,2405921,935,46.2,416.16
"sdn",1880,4826197,694,33.8,425.25
"sen",1880,1525351,666,42.8,512.4
"sgp",1880,116144,1509,42.5,392.21
"shn",1880,5164,,,
"slb",1880,69346,450,50.1,504.87
"sle",1880,1199729,983,47.5,513.91
"slv",1880,572093,1617,44.4,461.6
"smr",1880,8109,1916,,
"som",1880,1455432,749,44,451.96
"spm",1880,2755,,,
"srb",1880,3637989,2235,31.5,337.571887009
"ssd",1880,1604755,680,33.78,490.08
"stp",1880,35718,986,,318.312683637
"sur",1880,126424,2458,40.4,405.96
"svk",1880,2658530,2251,48.3,363.32
"svn",1880,796806,2318,42.2,360.97
"swe",1880,4503095,2472,58.4,203.94
"swz",1880,86887,656,49.7,413.61
"syc",1880,15406,1087,,220.024356599
"syr",1880,1667572,1266,46.3,429.16
"tca",1880,4690,731,,
"tcd",1880,1455614,560,47.4,431.79
"tgo",1880,754234,914,45.2,426.55
"tha",1880,6273430,1142,35.3,438.46
"tjk",1880,805919,786,43.1,319.559959562
"tkl",1880,541,,,
"tkm",1880,637089,1423,35.3,477.534587378
"tls",1880,265856,610,46.9,456.891434501
"ton",1880,19343,814,,237.770977901
"tto",1880,163020,1708,43.4,335.73
"tun",1880,1324052,957,42.1,460.21
"tur",1880,12474351,1535,45.3,379.99
"tuv",1880,3493,883,,
"twn",1880,,1044,,
"tza",1880,3715610,662,37.6,414.89
"uga",1880,2561608,621,41,510.9
"ukr",1880,19532717,1151,43.5,360.97
"ury",1880,480723,5445,49.5,405.96
"usa",1880,51256498,5292,53,356.16
"uzb",1880,3470567,606,40.2,379.751064182
"vct",1880,39665,1259,,293.843530995
"ven",1880,2015985,1138,44.2,414.89
"vgb",1880,5556,,,
"vir",1880,34553,,,
"vnm",1880,11472739,909,40.4,417.44
"vut",1880,35552,720,,272.119614752
"wlf",1880,4978,,,
"wsm",1880,38071,1721,,329.317568396
"yem",1880,2960773,1100,42.1,540.44
"zaf",1880,3142066,3400,35.9,398.45
"zmb",1880,744157,805,46.2,409.79
"zwe",1880,1661683,957,34.6,395.95
