"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1879,,1243,,
"afg",1879,,739,43.7,479.96
"ago",1879,,874,32.1,485.68
"alb",1879,,857,35.4,375.2
"and",1879,,2493,,
"are",1879,,1476,43.6,434.46
"arg",1879,,3260,32.6,403.44
"arm",1879,,647,47.5,334.759698685
"atg",1879,,1129,,249.374247645
"aus",1879,,6986,40.3,177.18
"aut",1879,,3898,36.5,389.96
"aze",1879,,1078,43.9,326.664455413
"bdi",1879,,450,43.7,423.95
"bel",1879,,5471,51.1,246.28
"ben",1879,,796,43.6,430.46
"bfa",1879,,514,37.5,454.69
"bgd",1879,,901,45.3,518.51
"bgr",1879,,1600,42,330.15
"bhr",1879,,2128,42.2,439.79
"bhs",1879,,2156,,237.405569559
"bih",1879,,894,43.5,378.8
"blr",1879,,866,50,365.67
"blz",1879,,864,,265.513422586
"bmu",1879,,1832,,
"bol",1879,,1497,36.9,404.69
"bra",1879,,1525,34.2,417.44
"brb",1879,,1363,,620.271084747
"brn",1879,,1852,,454.69
"btn",1879,,709,47.8,433.835793925
"bwa",1879,,530,35.6,397.2
"caf",1879,,565,48.6,443.79
"can",1879,,2936,42.6,277.03
"che",1879,,5792,43.6,257.08
"chl",1879,,2353,68,417.44
"chn",1879,,1031,31.2,417.44
"civ",1879,,1114,44.2,427.86
"cmr",1879,,835,36.7,460.21
"cod",1879,,672,42.1,422.65
"cog",1879,,719,43.5,408.51
"col",1879,,1124,51.5,417.44
"com",1879,,754,45.9,416.16
"cpv",1879,,682,48.4,394.71
"cri",1879,,1503,44.2,441.12
"cub",1879,,2160,41.1,370.41
"cym",1879,,1551,,
"cyp",1879,,1719,41.1,339.12
"cze",1879,,2983,48.9,379.99
"deu",1879,,3114,42.9,354.43
"dji",1879,,965,45.6,445.15
"dma",1879,,989,,
"dnk",1879,,3844,50.5,207.31
"dom",1879,,921,45.5,445.15
"dza",1879,,1393,39.6,460.21
"ecu",1879,,774,46.1,405.96
"egy",1879,,953,41.1,404.69
"eri",1879,,620,48.3,441.12
"esp",1879,,2317,32.6,310.63
"est",1879,,1406,41.4,324.61
"eth",1879,,535,47.5,447.88
"fin",1879,,1946,44,240.93
"fji",1879,,962,46.3,498.88
"fra",1879,,3354,53.5,235.4
"fsm",1879,,544,,267.410291318
"gab",1879,,395,45.9,435.79
"gbr",1879,,6176,43.7,228.19
"geo",1879,,720,29.7,336.323322581
"gha",1879,,751,48,471.38
"gin",1879,,509,32.7,439.79
"gmb",1879,,853,46.7,460.21
"gnb",1879,,818,49.8,417.44
"gnq",1879,,395,51,446.51
"grc",1879,,2242,42.6,358.63
"grd",1879,,1235,,264.253525247
"grl",1879,,740,,
"gtm",1879,,1389,35.3,503.36
"guy",1879,,1812,38.2,429.16
"hkg",1879,,1290,,
"hnd",1879,,1437,45.8,393.46
"hrv",1879,,2178,,366.84
"hti",1879,,1158,44.4,485.562408214
"hun",1879,,2119,42.8,393.513915579
"idn",1879,,1092,39,443.79
"ind",1879,,1081,30.2,509.39
"irl",1879,,3243,36.1,151.1
"irn",1879,,1146,44.4,506.38
"irq",1879,,1280,44.7,427.86
"isl",1879,,1920,,230.35
"isr",1879,,934,44.9,447.233525634
"ita",1879,,2776,48.8,373.24
"jam",1879,,929,39.1,265.2
"jor",1879,,1289,43.7,421.34
"jpn",1879,,1352,46.6,356.28
"kaz",1879,,1709,43.3,515.42
"ken",1879,,1093,40.4,507.88
"kgz",1879,,855,42.2,377.004814917
"khm",1879,,989,45.2,379.99
"kir",1879,,591,,339.366031416
"kna",1879,,1738,,
"kor",1879,,531,32.1,503.36
"kwt",1879,,1624,43.2,500.35
"lao",1879,,998,38.4,418.74
"lbn",1879,,1693,41.4,447.88
"lbr",1879,,936,45.3,429.16
"lby",1879,,2170,42.1,404.69
"lca",1879,,1065,,281.549677805
"lka",1879,,1272,44.1,409.79
"lso",1879,,411,52.1,407.24
"ltu",1879,,1904,42.8,408.51
"lux",1879,,2926,38.7,357.45
"lva",1879,,1126,42.8,330.15
"mac",1879,,1216,,
"mar",1879,,795,42.8,403.44
"mco",1879,,3971,,
"mda",1879,,858,42,342.631000723
"mdg",1879,,764,41,437.13
"mdv",1879,,840,,405.97553028
"mex",1879,,1487,49.2,487.15
"mhl",1879,,566,,
"mkd",1879,,1116,31.6,384.97390777
"mli",1879,,616,47.2,494.48
