"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"cok",1968,20584,,,60.4
"col",1968,20905061,4021,48,104.6
"com",1968,218794,1494,50,235.476248362
"cpv",1968,257478,930,48.6,180.846311953
"cri",1968,1746870,5324,48.2,80.4
"cub",1968,8413329,9626,36.6,45.3
"cxr",1968,1013,,,
"cym",1968,8632,22315,,
"cyp",1968,598491,7702,35.1,36.2360355676
"cze",1968,9800665,14467,25.6,26.2814777808
"deu",1968,77611000,19254,34.3,27.2
"deu_east",1968,17204990,,,
"deu_west",1968,59146845,,,
"dji",1968,140461,3676,41.1,191.369439859
"dma",1968,69042,2628,,74.7
"dnk",1968,4865343,20482,29.6,18.1
"dom",1968,4250026,2784,45.6,127.5
"dza",1968,13744383,6319,40.2,248
"ecu",1968,5730908,5364,38.2,144.9
"egy",1968,33252275,2460,37,250.2
"eri",1968,1713846,1068,47.5,229.912420608
"eri_a_eth",1968,30319445,,,
"esh",1968,69478,,,
"esp",1968,33211168,10767,34.5,34.4
"est",1968,1333213,9066,27.9,28
"eth",1968,26945459,800,45.7,241
"fin",1968,4589226,13726,22.5,17.6
"fji",1968,498887,3953,47,56.4
"flk",1968,2024,,,
"fra",1968,50126895,16321,33,19.9
"fro",1968,37718,,,
"fsm",1968,58404,1670,,98.7834947644
"gab",1968,565878,3423,59.3,203.932126206
"gbg",1968,52088,,,
"gbm",1968,54289,,,
"gbr",1968,55171084,16357,26.7,21.8
"geo",1968,4622441,4505,36.5,78.8419778407
"gha",1968,8221021,2177,43,202.8
"gib",1968,24185,,,
"gin",1968,4094528,940,47.8,333.3
"glp",1968,312730,,,
"gmb",1968,425509,1575,45.6,314.6
"gnb",1968,686155,1659,47.4,269.067243231
"gnq",1968,288701,1296,50.5,250.407905196
"grc",1968,8682351,10458,39.4,42.7
"grd",1968,94875,2539,,89.2544651163
"grl",1968,43100,8932,,
"gtm",1968,5131461,4320,49,183.8
"guf",1968,44310,,,
"gum",1968,80219,,,
"guy",1968,680068,3593,44.4,74.9
"hkg",1968,3915095,7363,,
"hnd",1968,2552200,2864,59.9,159.6
"hos",1968,715,,,
"hrv",1968,4389321,10267,,46.8366544641
"hti",1968,4534233,1902,51.2,254.6
"hun",1968,10273730,12612,26.7,45
"idn",1968,108821565,1741,36.3,176.8
"ind",1968,530274729,1095,32.7,219.8
"irl",1968,2897541,10722,36.6,24.1
"irn",1968,27032944,8816,34.7,238.256884506
"irq",1968,9260685,7852,49.2,126.7
"isl",1968,199634,13752,,17.1
"isr",1968,2711303,9634,38.6,31.3167716248
"ita",1968,52802703,14929,39,36.4
"jam",1968,1827989,6734,44.5,62.3
"jey",1968,68054,,,
"jor",1968,1438986,4994,39.2,99.7
"jpn",1968,100988866,9439,35.7,19.6
"kaz",1968,12682452,11059,34,93.8797765641
"ken",1968,10502250,2064,45.6,154.7
"kgz",1968,2814423,3249,34.3,126.164825007
"khm",1968,6795514,1678,42.2,228.948393047
"kir",1968,49389,2961,,149.5
"kna",1968,46399,4188,,
"kor",1968,30204127,1774,34.5,65.3
"korea_union",1968,43869646,,,
"kos",1968,1436752,,,
"kwt",1968,639170,44047,39.3,81.1
"lao",1968,2554843,1323,34.2,230.905458292
"lbn",1968,2210965,11391,55.3,64.2
"lbr",1968,1348448,1399,42.9,296.8
"lby",1968,1941056,60948,38.8,160.5
"lca",1968,101181,2979,,84.4074652519
"lie",1968,20235,,,
"lka",1968,11940634,1961,34.8,74.3
"lso",1968,990869,748,54.3,184.5
"ltu",1968,3071465,12613,29.4,28.9
"lux",1968,335831,26273,28.9,24.7
"lva",1968,2326128,7190,29.7,28.63
"mac",1968,237129,13016,,
"mar",1968,15335173,2267,48.1,198.1
"mco",1968,23296,24194,,
"mda",1968,3495134,4868,21.6,73.6289906521
"mdg",1968,6232704,2398,43.6,148.6
"mdv",1968,109901,1341,,279.8
"mex",1968,48893607,8183,55.7,115.8
"mhl",1968,18965,2074,,93.7
"mkd",1968,1672401,5417,35.7,132.981151903
"mli",1968,5780834,834,42.3,409.8
"mlt",1968,304514,3885,,30.5
"mmr",1968,25853248,1369,42.3,187.5
"mne",1968,524844,8882,36.6,58.931641791
"mng",1968,1207108,1584,40.5,206.195041401
"mnp",1968,12318,,,
"moz",1968,8860823,623,50,276.2
"mrt",1968,1083586,2791,47.5,202.6
"msr",1968,11698,,,
"mtq",1968,321181,,,
"mus",1968,799139,2973,39.7,92.7
"mwi",1968,4370664,477,43.6,348.3
"mys",1968,10375877,3774,50.2,61.3
"myt",1968,34250,,,
"nam",1968,737802,6060,50.2,95.6
"ncl",1968,98572,,,
"ner",1968,4258415,1432,43.5,318.8
"nfk",1968,1780,,,
"nga",1968,53640547,2610,44,300
"nic",1968,2256779,5981,42.1,178.8
"niu",1968,5238,,,
"nld",1968,12675176,17827,32.9,16.9
"nor",1968,3815399,21022,32.9,17.5
"npl",1968,11524132,1007,50.6,279.8
"nru",1968,6241,44213,,
"nzl",1968,2738283,18082,29.9,21.6
"omn",1968,679593,15768,40.9,253.9
"pak",1968,55045897,1577,34,198.3
"pan",1968,1434660,5873,57.1,72.9
"pcn",1968,95,,,
"per",1968,12629333,6459,56.2,173.9
"phl",1968,33797041,3051,50.4,86.7
"plw",1968,11206,24868,,
"png",1968,2313017,1545,48.8,154.4
"pol",1968,32330582,8473,25.2,38.8
"pri",1968,2656275,13095,,
"prk",1968,13608611,1673,46.9,83.5952463274
"prt",1968,8709805,9056,42.6,75.1
"pry",1968,2350900,3339,48.1,79.4
"pse",1968,1141217,1202,41.2,142.230700175
"pyf",1968,103385,,,
"qat",1968,93043,99995,43.7,64.58725
"reu",1968,436688,,,
"rou",1968,20055983,9193,21.6,72.7
"rus",1968,128837792,13902,24,37.1212975391
"rwa",1968,3527260,596,47.4,211.6
"sau",1968,5389848,29819,42.4,192.896055129
"scg",1968,8543975,,,
"scg_ex_kos",1968,6791549,,,
"sdn",1968,9598196,2093,37,157.7
"sen",1968,3975614,2127,41.6,297
"sgp",1968,1998637,8209,41,30.3
"shn",1968,4754,,,
"sjm",1968,2164,,,
"slb",1968,149926,1270,46.5,124.1
"sle",1968,2435197,1526,58.7,346.6
"slv",1968,3477702,4882,52.1,160.7
"smr",1968,18587,20919,,
"som",1968,3311111,1190,42.2,239.877288492
"spm",1968,5291,,,
"srb",1968,7998000,8948,36.1,56.3366804775
"ssd",1968,3484335,2301,37.05,335.9
"stbar",1968,2371,,,
"stmar",1968,20472,,,
"stp",1968,70040,2031,,88.9
"sur",1968,359735,8390,39.6,75.4163547799
"svk",1968,4470632,10570,27.5,29.2747982285
"svn",1968,1651094,10911,26.6,29.5603097185
"swe",1968,7936726,20401,21.4,14.4
"swz",1968,422266,3092,51.1,182.9
"sxm",1968,5852,,,
"syc",1968,49985,6410,,80.1
"syr",1968,5963248,2598,42,117.7
"tca",1968,5563,2771,,
"tcd",1968,3500778,1281,46.5,265.166602714
"tgo",1968,1945781,1827,49.7,234.9
"tha",1968,34790945,2145,43.8,109.2
"tjk",1968,2743461,4398,36.9,162.40629365
"tkl",1968,1739,,,
"tkm",1968,2066889,9355,35.3,122.157070099
"tls",1968,577824,704,42.6,282.218288997
"ton",1968,81096,1681,,57.8
"tto",1968,931466,10669,50.3,53.9
"tun",1968,4842166,2831,42.2,200.6
"tur",1968,33196289,6295,53.6,197.8
"tuv",1968,7128,1691,,
"twn",1968,13964333,4461,,
"tza",1968,12787494,1360,40.6,220.6
"uga",1968,8872866,1012,48.4,189
"ukr",1968,46409007,7320,36.6,38.2772208065
"ury",1968,2774771,7324,37.2,56.3
"usa",1968,205687611,23647,36,24.9
"ussr",1968,237955310,,,
"uzb",1968,11240523,3096,34.8,153.087209567
"vct",1968,88615,2749,,83.8237771278
"ven",1968,10881995,14764,46.4,66
"vgb",1968,9422,,,
"vir",1968,57831,,,
"vnm",1968,41195833,1002,37,88.8
"vut",1968,80669,1635,,118.1
"wlf",1968,9025,,,
"wsm",1968,137503,3663,,142.672466236
"yem",1968,5937125,1544,43.6,350.8
"yem_north",1968,4814829,,,
"yem_south",1968,1490754,,,
"yug",1968,19549164,,,
"zaf",1968,21374931,9849,47,155.236619419
"zmb",1968,3916928,4423,49.7,186
"zwe",1968,4874113,1639,47.5,114.7
