"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1945,,3443,,
"afg",1945,,1004,34.5,444.731007711
"ago",1945,,2682,49.6,423.588734375
"alb",1945,,1842,24.1,203.003112849
"and",1945,,6414,,
"are",1945,,1182,44.9,391.608856513
"arg",1945,,6898,40.3,117.096065484
"arm",1945,,1296,42.2,131.553760147
"atg",1945,,3131,,140.898718179
"aus",1945,,11270,38.8,38.6775255474
"aut",1945,,3245,37.6,263.54
"aze",1945,,2489,40.6,161.681215941
"bdi",1945,,498,43.8,377.448123582
"bel",1945,,5328,41.1,118.2
"ben",1945,,1200,41.7,365.3
"bfa",1945,,527,39.1,397.8
"bgd",1945,,1143,37.6,342.649371531
"bgr",1945,,1794,25.3,211.01642475
"bhr",1945,,9434,35.6,315.019657534
"bhs",1945,,8614,,133.933963456
"bih",1945,,1166,44.9,210.0532685
"blr",1945,,1943,31.9,110.4
"blz",1945,,1734,,166.559540642
"bmu",1945,,9560,,
"bol",1945,,2824,35.9,319.414404961
"bra",1945,,2457,38.9,263.64242963
"brb",1945,,2779,,241.985349045
"brn",1945,,25288,,175.060551724
"btn",1945,,835,47.1,408.985385072
"bwa",1945,,803,42.2,331.892842571
"caf",1945,,1125,45.6,418.983130443
"can",1945,,11773,37.6,60.5986294016
"che",1945,,17496,40.3,51.32
"chl",1945,,4935,55.6,299.49558205
"chn",1945,,585,53.4,324.685008277
"civ",1945,,1936,38.7,383.388516156
"cmr",1945,,1368,40.6,411.445853105
"cod",1945,,1422,44.3,331.654965138
"cog",1945,,1642,37.9,374.551190279
"col",1945,,2780,53.1,244.677312645
"com",1945,,804,37.3,375.219008621
"cpv",1945,,786,47.6,262.738583001
"cri",1945,,2414,48.6,186.4288
"cub",1945,,7174,36.9,95.24
"cym",1945,,8052,,
"cyp",1945,,3556,40.2,145.56
"cze",1945,,7013,40.5,104.332038344
"deu",1945,,8284,46.4,73.070014467
"dji",1945,,2726,41.2,401.595400116
"dma",1945,,1998,,
"dnk",1945,,8822,40,58.3397536765
"dom",1945,,1891,40.6,224.540144725
"dza",1945,,3740,40.3,349.306602248
"ecu",1945,,2525,40.9,285.351295532
"egy",1945,,1645,41.2,379.103735795
"eri",1945,,774,47.6,399.646618339
"esp",1945,,3760,35.5,127.032515178
"est",1945,,3375,36.2,113.03
"eth",1945,,574,44.6,403.924941
"fin",1945,,5832,37,98.66
"fji",1945,,2407,41.7,205.426053077
"fra",1945,,4423,58.8,120.293186431
"fsm",1945,,1054,,172.906856569
"gab",1945,,617,43.5,392.881911174
"gbr",1945,,10881,34,54.8797151816
"geo",1945,,1609,41.3,146.597395868
"gha",1945,,1652,41.8,286.5
"gin",1945,,605,42.5,361.6
"gmb",1945,,975,46.3,413.462789167
"gnb",1945,,837,41.6,310.762092427
"gnq",1945,,479,50.6,402.30979216
"grc",1945,,1881,36,83.7766769614
"grd",1945,,1642,,162.938564782
"grl",1945,,2864,,
"gtm",1945,,2608,45.1,327.775809705
"guy",1945,,3949,42,204.967660473
"hkg",1945,,3160,,
"hnd",1945,,2249,42,296.632134718
"hrv",1945,,4205,,149.548041296
"hti",1945,,2267,41.8,363.851211264
"hun",1945,,4459,27.4,271.801526639
"idn",1945,,940,53,356.725234182
"ind",1945,,1007,35.3,245.011788151
"irl",1945,,5407,46.8,98.3633427562
"irn",1945,,3485,45.4,355.418464354
"irq",1945,,2779,58.5,486.5
"isl",1945,,8487,,44.6874183007
"isr",1945,,3031,44.9,45.5329888316
"ita",1945,,3957,42.4,141.51
"jam",1945,,2937,42,149.555816851
"jor",1945,,2832,41.1,357.4
"jpn",1945,,1802,39.7,137.234119569
"kaz",1945,,4092,39.2,201.613572867
"ken",1945,,1715,67.1,387.31763586
"kgz",1945,,2087,38.5,206.333027257
"khm",1945,,1095,45.7,342.376779935
"kir",1945,,1528,,266.22835211
"kna",1945,,3196,,
"kor",1945,,605,30.7,331.743201032
"kwt",1945,,1610,39.6,295.422252577
"lao",1945,,1129,39.2,329.956394222
"lbn",1945,,6696,52.4,246.477
"lbr",1945,,1173,45.2,358.250338776
"lby",1945,,4893,39,366.545743592
"lca",1945,,1375,,187.081560984
"lka",1945,,1596,47.6,184.177082492
"lso",1945,,424,51.4,302.629691058
"ltu",1945,,4636,36.2,118.34
"lux",1945,,15423,35.1,204.502912116
"lva",1945,,2689,36.2,129.95
"mac",1945,,3269,,
"mar",1945,,1853,38.4,304.911414338
"mco",1945,,10193,,
"mda",1945,,1872,25.3,154.295747158
"mdg",1945,,1727,39.4,368.461598684
"mdv",1945,,876,,364.65371929
"mex",1945,,3744,52.9,246.5014003
"mhl",1945,,1215,,
"mkd",1945,,2188,41.4,198.793791774
"mli",1945,,645,43.1,454.38048672
"mlt",1945,,2466,,64.500751659
"mmr",1945,,794,33.6,426.020200888
"mne",1945,,3477,39.9,158.884819963
"mng",1945,,831,47.1,378.931609252
"moz",1945,,440,40.7,397.231377635
"mrt",1945,,1125,49.2,336
"mus",1945,,2296,42,305.546428229
"mwi",1945,,355,38.7,385.524324579
"mys",1945,,2377,41,218.263969072
"nam",1945,,3554,42.3,324.501486653
"ner",1945,,924,39.9,391.446533131
"nga",1945,,2483,48,407.066110644
"nic",1945,,3118,55.5,314.025281489
"nld",1945,,4281,39.5,103.793730388
"nor",1945,,8308,38.9,49.3886969697
"npl",1945,,822,44.9,355.352260404
"nru",1945,,3552,,
"nzl",1945,,11765,35.7,41.3995446612
"omn",1945,,2757,41.2,399.89305691
"pak",1945,,1309,38.3,405.164740693
"pan",1945,,3493,40.9,182.799609435
"per",1945,,3898,56.8,315.14961287
"phl",1945,,1289,49.2,211.774106267
"plw",1945,,6874,,
"png",1945,,929,47.1,381.424920805
"pol",1945,,1875,24.1,184.288176034
"pri",1945,,4598,,
"prk",1945,,650,47.2,301.217950196
"prt",1945,,3337,41.8,179.9
"pry",1945,,3230,41,152.156816978
"pse",1945,,1828,44.9,266.736382423
"qat",1945,,1073,43.6,270.486857143
"rou",1945,,2769,25.3,305.480817145
"rus",1945,,5140,31.9,106.996984274
"rwa",1945,,521,45,318.85174445
"sau",1945,,1145,42.7,374.283020124
"sdn",1945,,1614,42.4,310.363204987
"sen",1945,,1568,39.4,376.1
"sgp",1945,,5160,41.1,351.19
"slb",1945,,865,46.8,413.650774567
"sle",1945,,1082,45.8,462.258577669
"slv",1945,,2526,40.6,293.701569684
"smr",1945,,6343,,
"som",1945,,963,44.2,406.954144509
"srb",1945,,3942,37.5,104.13684627
"ssd",1945,,1686,42.42,392.420583621
"stp",1945,,1176,,239.837470043
"sur",1945,,5107,34.2,193.932476691
"svk",1945,,5172,39.2,152.255869689
"svn",1945,,4436,36.3,123.251859072
"swe",1945,,9088,40.8,40.3913257576
"swz",1945,,1271,44.8,299.154920182
"syc",1945,,4023,,121.3
"syr",1945,,1679,43.6,323.620323236
"tca",1945,,1742,,
"tcd",1945,,1126,41.1,382.629974349
"tgo",1945,,1041,38.5,355.325875427
"tha",1945,,1188,40.7,251.23367865
"tjk",1945,,1708,43.8,230.600343456
"tkm",1945,,3426,40.4,217.044859758
"tls",1945,,684,48.3,416.871292329
"ton",1945,,1308,,143.061887595
"tto",1945,,4349,44.5,121.189612756
"tun",1945,,1653,38.4,340.497198148
"tur",1945,,2154,53.6,344.67250751
"tuv",1945,,1351,,
"twn",1945,,823,,
"tza",1945,,906,41.6,326.704067769
"uga",1945,,810,43.9,395.5049193
"ukr",1945,,2723,40.2,336.117780347
"ury",1945,,6893,48.4,87.1508401092
"usa",1945,,18828,43,46.1175454346
"uzb",1945,,1195,40.5,227.368942731
"vct",1945,,2071,,202.247324964
