"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"nru",1894,,793,,
"nzl",1894,,5975,38.2,115.43
"omn",1894,,1371,44.4,413.6
"pak",1894,,1145,38.2,501.84
"pan",1894,,1956,42.8,405.95
"per",1894,,1467,41.2,371.6
"phl",1894,,1103,39.3,431.78
"plw",1894,,1081,,
"png",1894,,704,37.2,423.94
"pol",1894,,2318,25.7,337.98
"pri",1894,,2060,,
"prk",1894,,526,49.7,500.33
"prt",1894,,1997,40.7,372.8
"pry",1894,,2113,42.5,373.99
"pse",1894,,1314,44.8,434.306941475
"qat",1894,,2018,43,433.12
"rou",1894,,2290,34.1,368.92
"rus",1894,,2887,50,430.36
"rwa",1894,,486,46.4,420.03
"sau",1894,,968,46.1,416.15
"sdn",1894,,743,33.8,425.24
"sen",1894,,713,42.1,512.39
"sgp",1894,,2223,42.6,392.2
"slb",1894,,472,50.5,504.86
"sle",1894,,1052,46,513.9
"slv",1894,,1818,43.1,461.59
"smr",1894,,2125,,
"som",1894,,759,37.6,451.95
"srb",1894,,2730,31.6,265.2
"ssd",1894,,727,33.78,490.07
"stp",1894,,1012,,299.683542803
"sur",1894,,2701,40.9,405.95
"svk",1894,,2711,42.4,363.31
"svn",1894,,2832,40.4,360.96
"swe",1894,,2931,59,161.49
"swz",1894,,702,48,413.6
"syc",1894,,1149,,194.377927929
"syr",1894,,1440,35.8,429.15
"tca",1894,,803,,
"tcd",1894,,599,46.5,431.78
"tgo",1894,,978,45.8,426.54
"tha",1894,,1315,35.8,438.45
"tjk",1894,,1040,40,309.812851654
"tkm",1894,,1904,31.2,474.053932257
"tls",1894,,627,48.9,458.925491525
"ton",1894,,854,,213.033807394
"tto",1894,,1843,43.3,335.72
"tun",1894,,1024,35.8,460.19
"tur",1894,,1895,35,379.98
"tuv",1894,,926,,
"twn",1894,,1099,,
"tza",1894,,687,37.8,414.88
"uga",1894,,665,41,510.88
"ukr",1894,,1540,39.9,360.96
"ury",1894,,6964,51.4,405.95
"usa",1894,,5519,50.7,253.19
"uzb",1894,,777,36.8,379.456270209
"vct",1894,,1383,,271.331810698
"ven",1894,,1295,44.2,414.88
"vnm",1894,,1026,40.4,417.42
"vut",1894,,755,,251.566805644
"wsm",1894,,1805,,309.323128912
"yem",1894,,1144,40.4,540.42
"zaf",1894,,3129,37.6,398.44
"zmb",1894,,832,46.7,409.78
"zwe",1894,,973,35.4,395.94
