"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1835,,924,,
"afg",1835,,636,30.5,472.81
"ago",1835,,720,44.7,485.68
"alb",1835,,693,41.2,375.2
"and",1835,,1482,,
"are",1835,,1137,44.4,434.46
"arg",1835,,1870,40.4,402.19
"arm",1835,,546,29.1,354.590198992
"atg",1835,,840,,356.450308727
"aus",1835,,1890,43.9,390.99
"aut",1835,,2477,44.7,402.88
"aze",1835,,846,37.1,357.451363801
"bdi",1835,,432,43.7,423.95
"bel",1835,,2670,57.6,271.62
"ben",1835,,643,46.9,430.46
"bfa",1835,,489,37.5,454.69
"bgd",1835,,876,41.8,507.88
"bgr",1835,,1176,47.8,352.82
"bhr",1835,,1436,43.8,439.79
"bhs",1835,,1603,,347.715746394
"bih",1835,,724,33.9,378.8
"blr",1835,,670,55.9,365.67
"blz",1835,,642,,363.725768432
"bmu",1835,,1362,,
"bol",1835,,987,36.9,404.69
"bra",1835,,1148,39.4,417.44
"brb",1835,,1014,,531.316318951
"brn",1835,,1596,,454.69
"btn",1835,,650,47.3,450.039553168
"bwa",1835,,428,35.6,397.2
"caf",1835,,457,46.1,443.79
"can",1835,,1781,35.9,326.83
"che",1835,,3173,45.6,344.77
"chl",1835,,1039,55.4,417.44
"chn",1835,,986,40.6,417.44
"civ",1835,,934,39.6,427.86
"cmr",1835,,675,51.2,460.21
"cod",1835,,560,42.1,422.65
"cog",1835,,635,49.1,408.51
"col",1835,,1004,58.9,417.44
"com",1835,,721,38.7,416.16
"cpv",1835,,566,49.6,394.71
"cri",1835,,919,47.4,441.12
"cub",1835,,1297,38.5,363.32
"cym",1835,,1153,,
"cyp",1835,,1022,34.4,339.12
"cze",1835,,2171,41.7,379.99
"deu",1835,,2063,48.4,458.717393692
"dji",1835,,840,43.3,445.15
"dma",1835,,736,,
"dnk",1835,,2308,56.2,299.28
"dom",1835,,726,42.5,445.15
"dza",1835,,865,60.4,460.21
"ecu",1835,,584,41.6,405.96
"egy",1835,,850,60.4,404.69
"eri",1835,,554,46.5,441.12
"esp",1835,,1578,34.8,450.6
"est",1835,,1058,48.9,362.15
"eth",1835,,527,47.5,447.88
"fin",1835,,1397,50.6,384.88
"fji",1835,,828,47,498.88
"fra",1835,,1974,56.7,277.27
"fsm",1835,,529,,357.578598974
"gab",1835,,392,45.9,435.79
"gbr",1835,,3984,51.4,285.189599691
"geo",1835,,585,29.7,368.769533315
"gha",1835,,716,50.7,471.38
"gin",1835,,466,32.7,445.15
"gmb",1835,,830,45.8,460.21
"gnb",1835,,789,49.8,417.44
"gnq",1835,,372,47.7,446.51
"grc",1835,,1605,49.9,360.97
"grd",1835,,1025,,365.170150979
"grl",1835,,463,,
"gtm",1835,,971,35.3,503.36
"guy",1835,,1347,38.2,429.16
"hkg",1835,,1044,,
"hnd",1835,,819,54.8,393.46
"hrv",1835,,1526,,366.84
"hti",1835,,740,42.8,486.028736918
"hun",1835,,1408,40.3,368.01
"idn",1835,,1020,46.8,443.79
"ind",1835,,1052,35.8,509.39
"irl",1835,,1797,37.1,348.22
"irn",1835,,1008,60.4,506.38
"irq",1835,,1034,60.4,427.86
"isl",1835,,1093,,391.733178635
"isr",1835,,884,44.9,447.660260815
"ita",1835,,2687,55.5,453.33
"jam",1835,,1036,39.1,389.77
"jor",1835,,1041,40.9,421.34
"jpn",1835,,1102,49.5,363.32
"kaz",1835,,1286,43.3,497.41
"ken",1835,,952,46.3,507.88
"kgz",1835,,581,46,380.177343883
"khm",1835,,926,41.5,379.99
"kir",1835,,568,,398.65029548
"kna",1835,,1292,,
"kor",1835,,556,32.1,503.36
"kwt",1835,,1251,44.2,500.35
"lao",1835,,899,38.4,418.74
"lbn",1835,,1218,60.4,447.88
"lbr",1835,,832,41.3,429.16
"lby",1835,,1265,43.7,404.69
"lca",1835,,921,,369.869365453
"lka",1835,,914,47,409.79
"lso",1835,,401,54.3,407.24
"ltu",1835,,1433,48.9,458.81
"lux",1835,,1740,31.5,357.45
"lva",1835,,847,48.9,404.69
"mac",1835,,1047,,
"mar",1835,,736,60.4,403.44
"mco",1835,,2382,,
"mda",1835,,676,47.8,371.817823134
"mdg",1835,,618,41,437.13
"mdv",1835,,844,,434.302409386
"mex",1835,,1338,35.9,487.15
"mhl",1835,,551,,
"mkd",1835,,782,32.5,391.516420537
"mli",1835,,607,47.2,494.48
"mlt",1835,,899,,286.068943076
"mmr",1835,,844,30.5,433.13
"mne",1835,,1199,35,375.2
"mng",1835,,609,39.1,420.04
"moz",1835,,398,46.3,439.79
"mrt",1835,,569,48.9,417.44
"mus",1835,,1014,40.5,427.86
"mwi",1835,,352,45.7,439.79
"mys",1835,,1031,25.3,435.79
"nam",1835,,678,52.6,412.34
"ner",1835,,481,43.3,433.13
"nga",1835,,945,51,438.46
"nic",1835,,1144,51.2,509.39
"nld",1835,,4241,52.4,293.801812452
"nor",1835,,1498,45.8,220.267007656
"npl",1835,,658,41,407.24
"nru",1835,,597,,
"nzl",1835,,662,38.2,390.99
"omn",1835,,977,44.9,413.61
"pak",1835,,1021,28.7,501.85
"pan",1835,,1006,52.7,405.96
"per",1835,,1256,51.2,371.61
"phl",1835,,986,32.5,431.79
"plw",1835,,885,,
"png",1835,,576,25.8,423.95
"pol",1835,,1386,35.4,369.21
"pri",1835,,1496,,
"prk",1835,,559,46.9,500.35
"prt",1835,,1694,44.3,372.81
"pry",1835,,1010,50.8,374
"pse",1835,,1227,38.2,434.867263826
"qat",1835,,1251,44.2,433.13
"rou",1835,,1004,47.8,371.61
"rus",1835,,1613,55.9,418.74
"rwa",1835,,451,59,420.04
"sau",1835,,874,45.5,416.16
"sdn",1835,,559,33.8,425.25
"sen",1835,,536,45.1,512.4
"sgp",1835,,1059,41.4,392.21
"slb",1835,,384,47.2,504.87
"sle",1835,,791,54.6,513.91
"slv",1835,,1108,49.2,461.6
"smr",1835,,1493,,
"som",1835,,717,50.9,451.96
"srb",1835,,1539,32.5,374
"ssd",1835,,547,33.78,490.08
"stp",1835,,907,,386.402085262
"sur",1835,,1816,35.8,405.96
"svk",1835,,1617,41.7,363.32
"svn",1835,,1597,27.7,360.97
"swe",1835,,1579,62.7,200.02
"swz",1835,,528,55.8,413.61
"syc",1835,,909,,327.699567317
"syr",1835,,1105,60.4,429.16
"tca",1835,,540,,
"tcd",1835,,451,50.6,431.79
"tgo",1835,,736,39.7,426.55
"tha",1835,,955,44.7,438.46
"tjk",1835,,610,47.4,353.015612443
"tkm",1835,,1064,41.4,488.89643782
"tls",1835,,558,37.6,450.414255385
