"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abkh",2010,,,40,
"abw",2010,101597,33288,40,17.844
"afg",2010,27962207,1637,36.6375471365,105
"ago",2010,21219954,7047,43.6609054839,182.5
"aia",2010,13768,,40,
"akr_a_dhe",2010,,,40,
"alb",2010,2901883,9374,43.6684287705,16.6
"and",2010,84419,38982,40,3.3
"ant",2010,200689,,40,
"arg",2010,41222875,15765,46.66,14.6
"arm",2010,2963496,6508,55.5066413879,18
"asm",2010,55636,,40,
"atg",2010,87233,20567,40,9.9
"aus",2010,22162863,41330,44.2197274074,4.8
"aut",2010,8391986,42861,34.7,4.4
"aze",2010,9099893,15950,42.6448070588,39
"bdi",2010,9461117,725,33.27,98.8
"bel",2010,10929978,40764,31.81496753,4.5
"ben",2010,9509798,1637,43.93136125,111.6
"bfa",2010,15632066,1431,50.06613,113.5
"bgd",2010,151616777,2459,47.19861,49.6
"bgr",2010,7407297,14886,49.05499,13
"bhr",2010,1261319,40553,40,8.3
"bhs",2010,360830,22915,43.497756335,13.9
"bih",2010,3835258,9145,40,7.5
"blr",2010,9492122,15703,35.17899,6.1
"blz",2010,321609,8209,40,19
"bmu",2010,63954,56395,40,
"bol",2010,9918245,5279,43.4401754545,47
"bra",2010,198614208,14660,61.2,16.7
"brb",2010,279566,15297,43.7905350346,14.7
"brn",2010,393302,70636,40,9.3
"btn",2010,720246,6516,40,42.3
"bwa",2010,2047831,13642,58.72926,60.3
"caf",2010,4444973,901,56.3,150.9
"can",2010,34126173,40773,41.0614293446,5.6
"cck",2010,596,,40,
"chanisl",2010,159583,,40,9.565
"cheslo",2010,,,40,
"chl",2010,17015048,19204,51.33759,8.8
"chn",2010,1340968737,9430,44.43417,15.7
"civ",2010,20131707,2892,51.30824,110.1
"cmr",2010,20590666,2571,51.25321,106
"cod",2010,65938712,632,44,116.1
"cog",2010,4066078,5533,43.3056058065,60.6
"cok",2010,20284,,40,9.9
"col",2010,45918101,10777,57.4,18.5
"com",2010,698695,1426,63.79504,86
"cpv",2010,490379,6005,40,27.9
"cri",2010,4545273,12322,43.7588235294,10.2
"cub",2010,11308133,18477,43.2727167742,6.6
"cxr",2010,1400,,40,
"cym",2010,55509,49795,40,
"cyp",2010,1103685,33747,40,3.9
"cyp_nor",2010,,,40,
"cze",2010,10506617,28111,31.34014,4.1
"deu",2010,80435307,40632,50.5752983682,4.2
"deu_east",2010,,,40,
"dji",2010,830802,2665,43.5645694118,76.1
"dma",2010,71167,10375,40,18.8
"dnk",2010,5550959,42997,39.2,4
"dom",2010,9897983,11075,44.1470588235,33.9
"dza",2010,36036159,12494,42.48379,27.4
"ecu",2010,14934692,9311,43.8256788235,25.2
"egy",2010,82040994,10615,35.2141911337,29
"eri",2010,4689664,1083,40,55.6
"eri_a_eth",2010,,,40,
"est",2010,1332089,21710,38.12853,4.5
"eth",2010,87561814,1081,47.06577,75.7
"fin",2010,5367693,39425,27.4,3
"fji",2010,859952,7098,43.4375,23.9
"flk",2010,2856,,40,
"fra",2010,62961136,36745,37.2396329942,4.3
"fro",2010,48567,,40,
"fsm",2010,103619,3337,40,40.7
"gab",2010,1541936,15982,41.79365,63
"gbg",2010,,,40,
"gbm",2010,84327,,40,
"geo",2010,4250132,5938,48.91344,16.6
"gha",2010,24317734,3091,41.51118,74.7
"gib",2010,30732,,40,
"gin",2010,11012406,1185,38.56784,111.9
"glp",2010,456822,,40,7.07
"gmb",2010,1693002,1667,43.6875236364,81.4
"gnb",2010,1634196,1368,38.74488,115.9
"gnq",2010,728710,34431,40,110.9
"grc",2010,11177509,29190,33.4,4.7
"grd",2010,104677,11178,40,13.2
"grl",2010,56546,24966,40,
"gtm",2010,14732261,6849,55.89,34.5
"guf",2010,233795,,40,11.414
"gum",2010,159440,,40,12.147
"guy",2010,753362,5542,43.24,41.5
"hkg",2010,6993570,48108,53.62,2.85
"hnd",2010,7503875,4270,58.76,24.4
"hos",2010,799,,40,
"hrv",2010,4316425,19989,39.32527,5.4
"hti",2010,9999617,1518,50.11135,208.8
"hun",2010,10014633,22062,29.2208,6.6
"idn",2010,241613126,8498,50,33.1
"ind",2010,1230984504,4547,47.3951125139,59.9
"irl",2010,4617334,43860,45.2131483249,4.2
"irn",2010,74253373,16980,43.44113,19.2
"irq",2010,30868156,12330,39.3621,36.6
"isl",2010,318042,38809,40,2.4
"isr",2010,7420368,29509,49.8,4.6
"ita",2010,59588007,35753,36.71773,4
"jam",2010,2741253,8370,43.24268,18.1
"jey",2010,,,40,
"jor",2010,6517912,11256,43.45407,20.8
"jpn",2010,127319802,34404,33.2731950357,3.2
"kaz",2010,16310624,19601,31.19789,21.6
"ken",2010,40328313,2503,51.14705,63.6
"kgz",2010,5464567,2790,37.2,30
"khm",2010,14363586,2513,43.7314258824,43.1
"kir",2010,102648,1729,40,62.9
"kna",2010,,20479,40,12.5
"kor",2010,49090041,30440,37.2,4.1
"kos",2010,,7949,40,
"kwt",2010,3059473,75365,40,10.8
"lao",2010,6260544,3901,41.58851,79.7
"lbn",2010,4337156,16263,38.6341463415,10.1
"lbr",2010,3957990,689,40,89.3
"lby",2010,6265697,30261,40,16.6
"lca",2010,,10515,40,16.1
"lie",2010,36276,,40,
"lso",2010,2010586,2235,46.5,101.5
"ltu",2010,3122835,20758,41.6515,6.8
"lux",2010,507889,91147,43.1374036364,2.4
"lva",2010,2090519,18148,42.16743,9.4
"mac",2010,534626,98722,40,6.139
"mar",2010,32107739,6466,46.03109,33.1
"mco",2010,36845,54146,40,4
"mda",2010,4084483,3925,35.4,17.1
"mdg",2010,21079532,1390,44.11,60.3
"mdv",2010,332575,11674,40,13
"mex",2010,118617542,15460,46.76,16.8
"mhl",2010,52428,3514,40,39.1
"mkd",2010,2062443,11179,45.84,9.9
"mli",2010,15167286,1664,33.02,136.6
"mlt",2010,412064,27906,40,6.4
"mmr",2010,51733013,3077,44.27483,59.3
"mne",2010,621952,13656,40,6.8
"mng",2010,2712657,7708,43.2604129412,30
"mnp",2010,53860,,40,
"moz",2010,24321457,930,51.60102,103.8
"mrt",2010,3591400,3299,43.5660482353,97.8
"msr",2010,4953,,40,
"mtq",2010,394690,,40,8.169
"mus",2010,1247951,15599,40.9960637,15.2
"mwi",2010,14769824,737,39.40953,92
"mys",2010,28119500,20398,48.89753,8.3
"myt",2010,208723,,40,5.56
"nam",2010,2193643,8433,63.9,55.4
"ncl",2010,246345,,40,16.315
"ner",2010,16291990,841,34.55,123.6
"nfk",2010,,,40,
"nga",2010,159424742,5114,51.15548,130.3
"ngokar",2010,,,40,
"nic",2010,5737722,3966,43.9542129412,26.1
"niu",2010,1621,,40,26.2
"nld",2010,16631571,45843,32.0505047549,4.4
"nor",2010,4891251,62946,30.5029422,3.2
"npl",2010,26875910,1999,40.3122013965,45.4
"nru",2010,10025,9523,40,39.4
"nzl",2010,4369027,31824,37.3960086811,6.2
"omn",2010,2943747,49188,40,11.7
"pak",2010,170043918,4220,40.68571,91.8
"pan",2010,3620506,14921,57.55,19.8
"pcn",2010,50,,40,
"per",2010,29373644,9915,50.55,21
"phl",2010,93038902,5614,49.6,31.9
"plw",2010,20470,12113,40,19.4
"png",2010,6847517,2163,50.30525,66.1
"pol",2010,38574682,21328,34.5,5.8
"pri",2010,3709671,34454,55.8,8.175
"prk",2010,24500506,1393,40,31.3
"prt",2010,10584837,27393,46.58859,3.9
"pry",2010,6209877,7008,57.7,24.1
"pyf",2010,268065,,40,8.64
"qat",2010,1765513,127984,40,9
"reu",2010,830516,,40,5.559
"rou",2010,20298838,16888,33.40205,13.9
"rus",2010,143158099,21664,40.0111151207,12
"rwa",2010,10293669,1262,51.274,64.2
"sau",2010,,45598,40,17
"shn",2010,,,40,
"slv",2010,6038306,7237,44.2647058824,20
"smr",2010,,44525,40,3.5
"spm",2010,,,40,
"stp",2010,,2743,40,56.4
"tcd",2010,11896380,1953,39.7764,160.1
"vct",2010,,9935,40,20.8
"vgb",2010,27223,,40,
"wsm",2010,,5405,40,18.7
