"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"gmb",1882,,854,46.8,460.21
"gnb",1882,,820,49.8,417.44
"gnq",1882,,396,51.2,446.51
"grc",1882,,2343,40.2,355.13
"grd",1882,,1251,,258.489546215
"grl",1882,,764,,
"gtm",1882,,1423,35.3,503.36
"guy",1882,,1849,38.2,429.16
"hkg",1882,,1348,,
"hnd",1882,,1493,45.2,393.46
"hrv",1882,,2294,,366.84
"hti",1882,,1194,44.5,485.530629373
"hun",1882,,2217,42,400.119732179
"idn",1882,,1101,39,443.79
"ind",1882,,1089,29.8,510.9
"irl",1882,,3343,35.2,140.16
"irn",1882,,1169,42.8,506.38
"irq",1882,,1311,42.8,427.86
"isl",1882,,1820,,587.55
"isr",1882,,950,44.9,447.204444871
"ita",1882,,2993,48,391.09
"jam",1882,,937,39.1,225.92
"jor",1882,,1319,43.9,421.34
"jpn",1882,,1359,46.8,353.98
"kaz",1882,,1742,43.3,506.38
"ken",1882,,1103,38.5,507.88
"kgz",1882,,878,41,376.789472703
"khm",1882,,993,45.4,379.99
"kir",1882,,592,,335.660968538
"kna",1882,,1773,,
"kor",1882,,530,32.1,503.36
"kwt",1882,,1696,43.1,500.35
"lao",1882,,1005,38.4,418.74
"lbn",1882,,1744,40.3,447.88
"lbr",1882,,944,45.6,429.16
"lby",1882,,2251,42,404.69
"lca",1882,,1075,,276.360483723
"lka",1882,,1546,43.9,409.79
"lso",1882,,412,52,407.24
"ltu",1882,,1941,40.8,392.21
"lux",1882,,3032,39.2,340.25
"lva",1882,,1148,40.8,319.13
"mac",1882,,1228,,
"mar",1882,,799,40.8,403.44
"mco",1882,,4111,,
"mda",1882,,872,40,340.726536116
"mdg",1882,,775,41,437.13
"mdv",1882,,840,,404.112840305
"mex",1882,,1581,48.6,487.15
"mhl",1882,,567,,
"mkd",1882,,1176,31.2,384.531829469
"mli",1882,,617,47.2,494.48
"mlt",1882,,1383,,151.37893586
"mmr",1882,,965,38.2,433.13
"mne",1882,,1801,41.4,375.2
"mng",1882,,659,47.1,420.04
"moz",1882,,410,45.1,439.79
"mrt",1882,,714,48,417.44
"mus",1882,,1272,44.1,284.37
"mwi",1882,,354,43.2,439.79
"mys",1882,,1173,40.9,435.79
"nam",1882,,1367,44.8,412.34
"ner",1882,,603,43.3,433.13
"nga",1882,,1170,39,438.46
"nic",1882,,1885,43.8,509.39
"nld",1882,,5591,48,268.56
"nor",1882,,2859,45.1,206.24
"npl",1882,,721,41,407.24
"nru",1882,,749,,
"nzl",1882,,6075,38.2,127.65
"omn",1882,,1245,44.7,413.61
"pak",1882,,1057,40.2,501.85
"pan",1882,,1709,44.4,405.96
"per",1882,,1421,46.4,371.61
"phl",1882,,1070,43.7,431.79
"plw",1882,,1038,,
"png",1882,,676,39.7,423.95
"pol",1882,,1906,25.8,369.21
"pri",1882,,1930,,
"prk",1882,,533,49.5,500.35
"prt",1882,,1833,44.3,372.81
"pry",1882,,1819,43.8,374
"pse",1882,,1273,43.8,434.420846825
"qat",1882,,1696,43.1,433.13
"rou",1882,,1933,40,323.63
"rus",1882,,2186,50,488.82
"rwa",1882,,478,52.7,420.04
"sau",1882,,939,46.3,416.16
"sdn",1882,,701,33.8,425.25
"sen",1882,,673,42.7,512.4
"sgp",1882,,1595,42.5,392.21
"slb",1882,,453,50.3,504.87
"sle",1882,,993,47.2,513.91
"slv",1882,,1644,44.1,461.6
"smr",1882,,1944,,
"som",1882,,750,42.6,451.96
"srb",1882,,2313,31.2,304.69192219
"ssd",1882,,686,33.78,490.08
"stp",1882,,990,,315.582102701
"sur",1882,,2492,40.6,405.96
"svk",1882,,2310,47,363.32
"svn",1882,,2400,41.9,360.97
"swe",1882,,2467,58.7,206.6
"swz",1882,,662,49.4,413.61
"syc",1882,,1095,,216.163141719
"syr",1882,,1289,43.7,429.16
"tca",1882,,741,,
"tcd",1882,,566,47.3,431.79
"tgo",1882,,923,45.4,426.55
"tha",1882,,1171,35.1,438.46
"tjk",1882,,795,42.3,318.148961992
"tkm",1882,,1441,34,477.035790634
"tls",1882,,613,47.3,457.181461179
"ton",1882,,820,,234.068560734
"tto",1882,,1727,43.3,335.73
"tun",1882,,966,40.8,460.21
"tur",1882,,1669,42.7,379.99
"tuv",1882,,889,,
"twn",1882,,1052,,
"tza",1882,,666,37.6,414.89
"uga",1882,,627,41,510.9
"ukr",1882,,1166,42.6,360.97
"ury",1882,,5441,49.7,405.96
"usa",1882,,5549,52.5,336.916
"uzb",1882,,609,39.3,379.70893674
"vct",1882,,1276,,290.516681014
"ven",1882,,1206,44.2,414.89
"vnm",1882,,925,40.4,417.44
"vut",1882,,725,,269.083760591
"wsm",1882,,1733,,326.38397535
"yem",1882,,1106,41.6,540.44
"zaf",1882,,3116,35.9,398.45
"zmb",1882,,809,46.4,409.79
"zwe",1882,,959,34.6,395.95
