"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"irq",1854,,1117,60.6,427.86
"isl",1854,,1344,,264
"isr",1854,,887,44.9,447.475938877
"ita",1854,,2193,50.6,450.6
"jam",1854,,913,39.1,389.77
"jor",1854,,1125,42.1,421.34
"jpn",1854,,1142,45.8,363.32
"kaz",1854,,1454,43.3,497.41
"ken",1854,,1011,46.3,507.88
"kgz",1854,,687,46,378.804126195
"khm",1854,,953,43.1,379.99
"kir",1854,,578,,371.875662229
"kna",1854,,1469,,
"kor",1854,,545,32.1,503.36
"kwt",1854,,1343,43.7,500.35
"lao",1854,,940,38.4,418.74
"lbn",1854,,1387,59.4,447.88
"lbr",1854,,876,43.1,429.16
"lby",1854,,1597,43,404.69
"lca",1854,,981,,328.761375617
"lka",1854,,1008,45.7,409.79
"lso",1854,,405,53.4,407.24
"ltu",1854,,1620,48.9,458.81
"lux",1854,,2178,34.6,357.45
"lva",1854,,958,48.9,404.69
"mac",1854,,1117,,
"mar",1854,,761,60.2,403.44
"mco",1854,,2970,,
"mda",1854,,749,47.8,358.921212193
"mdg",1854,,677,41,437.13
"mdv",1854,,842,,421.835626838
"mex",1854,,1282,35.5,487.15
"mhl",1854,,557,,
"mkd",1854,,898,32.5,388.67771402
"mli",1854,,611,47.2,494.48
"mlt",1854,,1070,,221.173155154
"mmr",1854,,847,33.6,433.13
"mne",1854,,1376,37.6,375.2
"mng",1854,,629,42.4,420.04
"moz",1854,,403,47.7,439.79
"mrt",1854,,623,48.5,417.44
"mus",1854,,1111,42,427.86
"mwi",1854,,353,45.7,439.79
"mys",1854,,1072,28.4,435.79
"nam",1854,,900,52.6,412.34
"ner",1854,,527,43.3,433.13
"nga",1854,,1030,46.2,438.46
"nic",1854,,1400,48.2,509.39
"nld",1854,,4801,50.1,297.63
"nor",1854,,1900,48.1,152.64
"npl",1854,,659,41,407.24
"nru",1854,,654,,
"nzl",1854,,2472,38.2,306.33474578
"omn",1854,,1057,44.8,413.61
"pak",1854,,1024,32.3,501.85
"pan",1854,,1246,49.4,405.96
"per",1854,,1320,46.8,371.61
"phl",1854,,1014,36.6,431.79
"plw",1854,,944,,
"png",1854,,615,29.7,423.95
"pol",1854,,1490,34.3,369.21
"pri",1854,,1658,,
"prk",1854,,548,48,500.35
"prt",1854,,1722,37.1,372.81
"pry",1854,,1282,48,374
"pse",1854,,1230,40.4,434.686742165
"qat",1854,,1343,43.7,433.13
"rou",1854,,1302,47.8,371.61
"rus",1854,,1824,53.2,418.74
"rwa",1854,,462,59,420.04
"sau",1854,,894,45.8,416.16
"sdn",1854,,613,33.8,425.25
"sen",1854,,588,44.2,512.4
"sgp",1854,,1105,41.8,392.21
"slb",1854,,410,48.5,504.87
"sle",1854,,867,51.6,513.91
"slv",1854,,1300,47.2,461.6
"smr",1854,,1580,,
"som",1854,,730,50.9,451.96
"srb",1854,,1767,32.5,374
"ssd",1854,,599,33.78,490.08
"stp",1854,,940,,356.036452582
"sur",1854,,2064,37.7,405.96
"svk",1854,,1856,49.7,363.32
"svn",1854,,1834,30.8,360.97
"swe",1854,,1758,57.9,219.7
"swz",1854,,579,53.2,413.61
"syc",1854,,980,,276.967790645
"syr",1854,,1131,62.3,429.16
"tca",1854,,614,,
"tcd",1854,,494,50.1,431.79
"tgo",1854,,807,42,426.55
"tha",1854,,981,40.9,438.46
"tjk",1854,,679,47.4,338.482614803
"tkm",1854,,1203,41.4,484.066605216
"tls",1854,,580,41.5,453.13778809
"ton",1854,,746,,291.584016578
"tto",1854,,1484,43.8,335.73
"tun",1854,,845,60.2,460.21
"tur",1854,,1467,41.6,379.99
"tuv",1854,,809,,
"twn",1854,,1004,,
"tza",1854,,618,37.6,414.89
"uga",1854,,548,41,510.9
"ukr",1854,,973,33.8,360.97
"ury",1854,,3914,48.1,405.96
"usa",1854,,3586,54.6,368.042
"uzb",1854,,559,44.4,380.299146444
"vct",1854,,1057,,340.723364906
"ven",1854,,795,43.9,414.89
"vnm",1854,,844,40.4,417.44
"vut",1854,,659,,314.847691282
"wsm",1854,,1576,,369.942169158
"yem",1854,,1022,59.4,540.44
"zaf",1854,,1696,35.9,398.45
"zmb",1854,,756,43.5,409.79
"zwe",1854,,927,34.6,395.95
