"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"kor",1914,,610,32.1,501.62578428
"kwt",1914,,2586,41.5,486.85
"lao",1914,,1085,39.3,407.44
"lbn",1914,,2334,44.5,435.79
"lbr",1914,,1028,45.9,417.58
"lby",1914,,3332,40.5,393.77
"lca",1914,,1194,,226.620387956
"lka",1914,,1982,45.2,425.142078056
"lso",1914,,419,51.5,395.219524584
"ltu",1914,,3102,40.4,247.31
"lux",1914,,4546,38.1,215.14
"lva",1914,,1834,40.4,210.72
"mac",1914,,1401,,
"mar",1914,,873,36.8,392.55
"mco",1914,,5993,,
"mda",1914,,1348,30.6,273.770830072
"mdg",1914,,918,41.9,425.33
"mdv",1914,,837,,384.76813668
"mex",1914,,2395,52.2,443.74
"mhl",1914,,591,,
"mkd",1914,,1692,39.2,338.000320006
"mli",1914,,624,47.2,481.14
"mlt",1914,,1855,,98.1464578463
"mmr",1914,,1258,33.3,421.44
"mne",1914,,2593,41.4,365.08
"mng",1914,,696,47.9,408.71
"moz",1914,,417,37.2,427.92
"mrt",1914,,833,48.4,395.340933806
"mus",1914,,1495,43.5,231.47
"mwi",1914,,356,38.3,427.92
"mys",1914,,1559,41,424.03
"nam",1914,,2203,42.7,401.21
"ner",1914,,706,44.3,421.44
"nga",1914,,1371,41.8,426.63
"nic",1914,,2647,48.2,495.64
"nld",1914,,7015,46,143.209913586
"nor",1914,,4919,45.4,96.430769697
"npl",1914,,902,41,395.858357558
"nru",1914,,908,,
"nzl",1914,,8688,38.5,66.7256352669
"omn",1914,,1621,43.2,409.641258755
"pak",1914,,1373,46.1,490.687397991
"pan",1914,,2450,42.1,395.413414468
"per",1914,,2625,44.1,361.421977015
"phl",1914,,1595,46.2,419.830013384
"plw",1914,,1218,,
"png",1914,,756,42.9,412.51
"pol",1914,,2996,27.7,284.49324366
"pri",1914,,2334,,
"prk",1914,,622,48.7,495.64
"prt",1914,,2330,46.9,238.82
"pry",1914,,2714,42,363.91
"pse",1914,,1288,44.8,421.366560562
"qat",1914,,2528,43.2,421.44
"rou",1914,,3183,30.6,352.81
"rus",1914,,3494,44.7,344.103266956
"rwa",1914,,498,40.1,408.71
"sau",1914,,1017,44.8,404.93
"sdn",1914,,831,36.4,413.821234522
"sen",1914,,798,41.6,498.666559028
"sgp",1914,,2617,42,381.62
"slb",1914,,514,49.1,491.24
"sle",1914,,1155,45.9,500.04
"slv",1914,,2151,42.1,449.15
"smr",1914,,2920,,
"som",1914,,778,41.2,439.77
"srb",1914,,3329,37.8,203.997458777
"ssd",1914,,813,36.39,456.33628938
"stp",1914,,1050,,274.945811902
"sur",1914,,3116,38.3,395.01
"svk",1914,,3540,44.2,291.71
"svn",1914,,3454,39.4,351.23
"swe",1914,,4943,55.7,101.993871704
"swz",1914,,781,46.8,401.968322328
"syc",1914,,1285,,162.851764207
"syr",1914,,1663,46,417.794919177
"tca",1914,,931,,
"tcd",1914,,668,45.1,420.14
"tgo",1914,,1073,43,415.065603948
"tha",1914,,1375,43.1,426.528662708
"tjk",1914,,1238,45.1,296.401884241
"tkm",1914,,2303,40.5,382.691705818
"tls",1914,,652,48.7,446.157009497
"ton",1914,,922,,182.092029708
"tto",1914,,2088,43.7,259.389640641
"tun",1914,,1148,36.8,447.79
"tur",1914,,2088,48.6,369.44938286
"tuv",1914,,997,,
"twn",1914,,1294,,
"tza",1914,,725,39.4,403.724602
"uga",1914,,730,42,496.988799137
"ukr",1914,,1864,43,351.23
"ury",1914,,6785,54.1,303.978252439
"usa",1914,,7981,51.8,175.52034515
"uzb",1914,,888,41,335.5058629
"vct",1914,,1588,,242.130841582
"ven",1914,,1438,43.9,403.865735697
"vnm",1914,,1189,41.3,406.17
"vut",1914,,815,,224.924772948
"wsm",1914,,1949,,282.847062336
"yem",1914,,1211,43.8,525.85
"zaf",1914,,4906,49.8,387.7
"zmb",1914,,900,44.3,399.037226364
"zwe",1914,,997,39.6,385.275333195
