"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"hnd",1843,,907,53.1,393.46
"hrv",1843,,1629,,366.84
"hti",1843,,803,43.1,485.943916582
"hun",1843,,1499,36.4,368.42389891
"idn",1843,,1032,44.2,443.79
"ind",1843,,1054,37.3,509.39
"irl",1843,,2014,33.1,348.22
"irn",1843,,1024,61.8,506.38
"irq",1843,,1068,61.8,427.86
"isl",1843,,1193,,421.12
"isr",1843,,885,44.9,447.582642326
"ita",1843,,2468,52.9,451.96
"jam",1843,,970,39.1,389.77
"jor",1843,,1076,41.4,421.34
"jpn",1843,,1114,47.5,363.32
"kaz",1843,,1354,43.3,497.41
"ken",1843,,977,46.3,507.88
"kgz",1843,,623,46,379.598541252
"khm",1843,,937,42.1,379.99
"kir",1843,,572,,387.149485631
"kna",1843,,1364,,
"kor",1843,,551,32.1,503.36
"kwt",1843,,1289,44,500.35
"lao",1843,,916,38.4,418.74
"lbn",1843,,1287,61.8,447.88
"lbr",1843,,850,42.1,429.16
"lby",1843,,1396,43.4,404.69
"lca",1843,,946,,351.968762208
"lka",1843,,921,46.4,409.79
"lso",1843,,403,53.9,407.24
"ltu",1843,,1509,48.9,458.81
"lux",1843,,1912,32.8,357.45
"lva",1843,,892,48.9,404.69
"mac",1843,,1076,,
"mar",1843,,746,61.8,403.44
"mco",1843,,2614,,
"mda",1843,,706,47.8,366.33213169
"mdg",1843,,642,41,437.13
"mdv",1843,,843,,429.008948733
"mex",1843,,1314,33.6,487.15
"mhl",1843,,553,,
"mkd",1843,,835,32.5,390.318657441
"mli",1843,,609,47.2,494.48
"mlt",1843,,968,,256.698308546
"mmr",1843,,845,30.5,433.13
"mne",1843,,1280,36.1,375.2
"mng",1843,,617,40.5,420.04
"moz",1843,,400,46.9,439.79
"mrt",1843,,591,48.7,417.44
"mus",1843,,1053,41.1,427.86
"mwi",1843,,352,45.7,439.79
"mys",1843,,1048,25.3,435.79
"nam",1843,,764,52.6,412.34
"ner",1843,,500,43.3,433.13
"nga",1843,,980,49,438.46
"nic",1843,,1246,49.9,509.39
"nld",1843,,4365,50.3,274.71
"nor",1843,,1611,46.9,182.81
"npl",1843,,658,41,407.24
"nru",1843,,621,,
"nzl",1843,,908,38.2,390.99
"omn",1843,,1010,44.8,413.61
"pak",1843,,1022,28.7,501.85
"pan",1843,,1101,51.3,405.96
"per",1843,,1283,48,371.61
"phl",1843,,998,32.5,431.79
"plw",1843,,910,,
"png",1843,,592,25.8,423.95
"pol",1843,,1429,35.8,369.21
"pri",1843,,1562,,
"prk",1843,,554,47.4,500.35
"prt",1843,,1696,38.5,372.81
"pry",1843,,1117,49.6,374
"pse",1843,,1228,39.1,434.79124557
"qat",1843,,1289,44,433.13
"rou",1843,,1120,47.8,371.61
"rus",1843,,1699,54.9,418.74
"rwa",1843,,455,59,420.04
"sau",1843,,882,45.7,416.16
"sdn",1843,,581,33.8,425.25
"sen",1843,,557,44.7,512.4
"sgp",1843,,1078,41.6,392.21
"slb",1843,,395,47.8,504.87
"sle",1843,,822,53.3,513.91
"slv",1843,,1185,48.4,461.6
"smr",1843,,1514,,
"som",1843,,723,50.9,451.96
"srb",1843,,1643,32.5,374
"ssd",1843,,568,33.78,490.08
"stp",1843,,921,,373.313028793
"sur",1843,,1916,36.6,405.96
"svk",1843,,1726,45.4,363.32
"svn",1843,,1705,27.7,360.97
"swe",1843,,1571,60.2,232.66
"swz",1843,,549,54.7,413.61
"syc",1843,,939,,305.294797974
"syr",1843,,1116,61.8,429.16
"tca",1843,,570,,
"tcd",1843,,469,50.6,431.79
"tgo",1843,,765,40.6,426.55
"tha",1843,,966,43.3,438.46
"tjk",1843,,638,47.4,346.821909712
"tkm",1843,,1120,41.4,486.856978084
"tls",1843,,567,39.2,451.559005124
"ton",1843,,718,,317.870620666
"tto",1843,,1398,44.1,335.73
"tun",1843,,802,61.8,460.21
"tur",1843,,1384,42.2,379.99
"tuv",1843,,779,,
"twn",1843,,1002,,
"tza",1843,,600,37.6,414.89
"uga",1843,,520,41,510.9
"ukr",1843,,906,33.8,360.97
"ury",1843,,3024,48.1,405.96
"usa",1843,,2754,57.2,416.084
"uzb",1843,,541,44.4,380.531265463
"vct",1843,,981,,362.743590088
"ven",1843,,757,43.8,414.89
"vnm",1843,,850,40.4,417.44
"vut",1843,,635,,334.887152678
"wsm",1843,,1518,,388.603972503
"yem",1843,,990,61.8,540.44
"zaf",1843,,1368,35.9,398.45
"zmb",1843,,736,42.3,409.79
"zwe",1843,,915,34.6,395.95
