"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"abw",1937,,2825,,
"afg",1937,,955,36.2,451.627080564
"ago",1937,,2099,51.3,446.36
"alb",1937,,1768,25.2,270.71
"and",1937,,5597,,
"are",1937,,1303,44.7,399.622415769
"arg",1937,,6997,42.9,140.121757162
"arm",1937,,1464,41,176.18608472
"atg",1937,,2568,,155.718112525
"aus",1937,,9381,40.1,51.4466934307
"aut",1937,,6028,37.5,134.77
"aze",1937,,2737,41.3,196.652501047
"bdi",1937,,488,46,386.961950162
"bel",1937,,9335,46.6,102.86
"ben",1937,,1127,43.7,399.658370554
"bfa",1937,,531,40.5,419.188904872
"bgd",1937,,1152,37.8,371.419185159
"bgr",1937,,2621,26.7,189.14
"bhr",1937,,4044,36.5,386.743752283
"bhs",1937,,6445,,143.556901609
"bih",1937,,1199,45.1,254.61
"blr",1937,,2164,28.4,144.93
"blz",1937,,1544,,175.916299782
"bmu",1937,,6683,,
"bol",1937,,2611,36.4,365.99507945
"bra",1937,,2370,40.9,342.882777284
"brb",1937,,2462,,354.262499403
"brn",1937,,7451,,225.6
"btn",1937,,814,47.3,412.49444402
"bwa",1937,,753,41.1,358.979422522
"caf",1937,,990,46.1,421.608343542
"can",1937,,7399,39.8,102.36777564
"che",1937,,14253,39.8,60.55
"chl",1937,,4564,64.4,391.883163211
"chn",1937,,1012,49.6,345.93
"civ",1937,,1744,39.7,391.871371315
"cmr",1937,,1257,42.5,424.846426792
"cod",1937,,1222,44.3,382.500206239
"cog",1937,,1366,38.7,380.311469738
"col",1937,,2663,55.6,242.732388589
"com",1937,,799,38.8,382.736308687
"cpv",1937,,797,47.7,343.000634341
"cri",1937,,2677,47.8,242.56584
"cub",1937,,6578,37.6,125.89
"cym",1937,,5645,,
"cyp",1937,,3272,40.6,216.87
"cze",1937,,6654,40.8,137.66
"deu",1937,,8305,46.1,87.2623902214
"dji",1937,,2160,41.9,409.204756225
"dma",1937,,1776,,
"dnk",1937,,10001,46,77.6338205882
"dom",1937,,1650,41.4,360.496198956
"dza",1937,,3328,40.3,381.532756328
"ecu",1937,,2032,41.9,374.993586693
"egy",1937,,1708,43.6,359.55271875
"eri",1937,,749,47.8,406.110660586
"esp",1937,,3122,35.8,199.743598005
"est",1937,,3953,38.8,145.66
"eth",1937,,565,48.3,412.042546454
"fin",1937,,5807,40.7,95.45
"fji",1937,,1969,42.4,343.71085375
"fra",1937,,6008,60.2,81.6021647662
"fsm",1937,,898,,182.319142655
"gab",1937,,554,46.9,400.51
"gbr",1937,,9719,37.3,80.2297486282
"geo",1937,,1773,40.2,190.366381081
"gha",1937,,2170,42.9,337.6
"gin",1937,,588,44.1,357.2
"gmb",1937,,950,46.4,422.323708654
"gnb",1937,,840,47.9,355.97
"gnq",1937,,465,50.8,410.37
"grc",1937,,5662,39.1,190.155239566
"grd",1937,,1585,,172.524144444
"grl",1937,,2234,,
"gtm",1937,,3336,43.9,427.647149789
"guy",1937,,3427,42.1,240.703492399
"hkg",1937,,2846,,
"hnd",1937,,1981,42.2,332.882068902
"hrv",1937,,3999,,205.74
"hti",1937,,2090,42.2,406.959807066
"hun",1937,,5533,28.7,209.322711749
"idn",1937,,1879,51.5,346.116152263
"ind",1937,,1091,33.6,264.107770197
"irl",1937,,5210,53.1,101.724037102
"irn",1937,,2814,43.6,457.483580798
"irq",1937,,2455,55.2,393.001604361
"isl",1937,,4603,,45.5803235294
"isr",1937,,2330,44.9,76.5897345361
"ita",1937,,6530,45.1,161.58
"jam",1937,,1870,42.2,179.736651503
"jor",1937,,2498,41.6,365.99534436
"jpn",1937,,3154,45.7,161.208170732
"kaz",1937,,4502,39.4,264.066922986
"ken",1937,,1601,62.6,466.0411244
"kgz",1937,,1798,39.9,248.655659959
"khm",1937,,1081,45.7,349.286509709
"kir",1937,,1213,,274.258412916
"kna",1937,,2908,,
"kor",1937,,1236,31.4,304.328612522
"kwt",1937,,1496,40.1,463.30657732
"lao",1937,,1120,41,384.84
"lbn",1937,,5106,50.4,411.374709989
"lbr",1937,,1106,45.4,373.119909184
"lby",1937,,4431,39.4,370.599143607
"lca",1937,,1323,,196.544126905
"lka",1937,,1840,47,238.97142268
"lso",1937,,423,51.5,362.103563592
"ltu",1937,,5405,38.8,150.1
"lux",1937,,11240,35.9,119.307515358
"lva",1937,,3154,38.8,139.1
"mac",1937,,2623,,
"mar",1937,,1535,38,367.827258248
"mco",1937,,8884,,
"mda",1937,,2092,26.7,187.08031749
"mdg",1937,,1466,42.4,388.191617277
"mdv",1937,,864,,369.948106575
"mex",1937,,3055,53.9,326.390456897
"mhl",1937,,1009,,
"mkd",1937,,2071,43.4,247.381919859
"mli",1937,,639,45.2,439.869772032
"mlt",1937,,2292,,71.8807301817
"mmr",1937,,1577,33.5,398.879472282
"mne",1937,,3254,40.3,213.4
"mng",1937,,789,47.3,386.04
"moz",1937,,434,40.7,405.056430868
"mrt",1937,,1035,49,356.60784082
"mus",1937,,2051,42.4,249.603252768
"mwi",1937,,355,40.2,397.897092509
"mys",1937,,2379,41,310.489896263
"nam",1937,,3139,43.5,376.625544148
"ner",1937,,859,43.8,398.920084827
"nga",1937,,2127,46.4,410.755861533
"nic",1937,,2323,53.6,374.470644084
"nld",1937,,8842,44.8,49.2643802224
"nor",1937,,8622,42.4,53.7697909091
"npl",1937,,844,43,371.773053343
"nru",1937,,2497,,
"nzl",1937,,10320,37.8,47.2961411704
"omn",1937,,2395,41.7,402.53860496
"pak",1937,,1326,40.2,423.856077473
"pan",1937,,3187,41.2,293.878314894
"per",1937,,4084,59.6,339.654299126
"phl",1937,,2450,49.2,302.064730268
"plw",1937,,4392,,
"png",1937,,880,47.2,389.446526969
"pol",1937,,3533,25.2,216.468103969
"pri",1937,,3861,,
"prk",1937,,1322,47.6,281.39
"prt",1937,,3249,46.1,244.31
"pry",1937,,3557,41.3,266.533922905
"pse",1937,,1795,44.9,333.77521477
"qat",1937,,1124,43.5,399.197314286
"rou",1937,,3113,26.7,289.178546284
"rus",1937,,5652,28.4,144.809011245
"rwa",1937,,515,46.5,359.90861239
"sau",1937,,934,43.3,382.321985294
"sdn",1937,,1356,44.3,391.981426449
"sen",1937,,1315,41.1,454.982558594
"sgp",1937,,5338,41.3,251.47
"slb",1937,,757,47.4,463.49796334
"sle",1937,,1110,45.8,476.230600467
"slv",1937,,2504,41,362.272240182
"smr",1937,,4609,,
"som",1937,,911,45,415.37
"srb",1937,,3840,40.7,124.792590031
"ssd",1937,,1389,44.29,408.003411859
"stp",1937,,1139,,248.552470537
"sur",1937,,4489,35.2,264.02
"svk",1937,,4922,43.4,177.82
"svn",1937,,4208,39.6,184.26
"swe",1937,,8305,49,61.0844881936
"swz",1937,,1120,45.3,377.058995151
"syc",1937,,2996,,132.916371591
"syr",1937,,1512,44.2,373.041687381
"tca",1937,,1481,,
"tcd",1937,,983,42.6,394.444888721
"tgo",1937,,1052,39.7,392.183240901
"tha",1937,,1226,43.9,292.829744656
"tjk",1937,,1914,46.1,260.506716401
"tkm",1937,,3754,42.2,259.171069769
"tls",1937,,676,48.4,422.72466112
"ton",1937,,1198,,152.218760478
"tto",1937,,3588,44.3,187.207482916
"tun",1937,,1516,38,380.134916667
"tur",1937,,3031,56.2,338.325093306
"tuv",1937,,1249,,
"twn",1937,,2254,,
"tza",1937,,850,42.2,381.583251429
"uga",1937,,786,44.7,451.790802701
"ukr",1937,,3001,41,207.567606936
"ury",1937,,6908,52.3,141.841394737
"usa",1937,,10413,48.6,71.0812406949
"uzb",1937,,1345,42.5,260.854956948
"vct",1937,,1939,,212.042608051
"ven",1937,,5497,43.6,215.530096186
"vnm",1937,,1028,43.2,345.83759173
"vut",1937,,1094,,198.262242768
"wsm",1937,,2559,,255.188936571
"yem",1937,,1302,44.3,507.568041045
"zaf",1937,,6616,68.2,328.148275296
"zmb",1937,,1796,41.5,380.237282903
"zwe",1937,,1149,44.4,364.02089701
