"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"gin",1902,,534,37.9,428.610640434
"gmb",1902,,867,46.8,458.35
"gnb",1902,,833,49.8,415.75
"gnq",1902,,409,51.6,444.71
"grc",1902,,3106,36.3,316.76
"grd",1902,,1361,,223.146945842
"grl",1902,,945,,
"gtm",1902,,1675,37.1,501.33
"guy",1902,,2115,40.8,341.925081889
"hkg",1902,,1811,,
"hnd",1902,,1927,43.2,391.87
"hrv",1902,,2913,,365.36
"hti",1902,,1463,44.1,483.256543024
"hun",1902,,2965,36.9,356.05
"idn",1902,,1135,40.9,442
"ind",1902,,1305,30.1,512.192853784
"irl",1902,,4101,35.6,149.27
"irn",1902,,1341,37.9,504.33
"irq",1902,,1534,41.5,426.13
"isl",1902,,2522,,184.74
"isr",1902,,1063,44.9,421.066835975
"ita",1902,,3673,47.9,291.96
"jam",1902,,998,38.7,263.54
"jor",1902,,1544,43.7,419.64
"jpn",1902,,1755,50.3,334.37
"kaz",1902,,2741,37.1,461.13
"ken",1902,,1187,43.3,505.83
"kgz",1902,,1046,40.5,369.015755665
"khm",1902,,1023,46,378.46
"kir",1902,,603,,311.973233337
"kna",1902,,2029,,
"kor",1902,,524,32.1,501.33
"kwt",1902,,2266,42.2,498.33
"lao",1902,,1054,38.4,417.05
"lbn",1902,,2130,41,446.07
"lbr",1902,,996,46.1,427.42
"lby",1902,,2876,41.1,403.05
"lca",1902,,1148,,244.126733833
"lka",1902,,1949,44.3,411.94
"lso",1902,,416,51.6,405.59
"ltu",1902,,3054,38.3,295.45
"lux",1902,,3840,39.3,238.77
"lva",1902,,1806,38.3,251.2
"mac",1902,,1314,,
"mar",1902,,827,36.2,401.81
"mco",1902,,5186,,
"mda",1902,,1344,32.7,320.909481992
"mdg",1902,,853,41,435.36
"mdv",1902,,838,,391.911431433
"mex",1902,,2136,49.7,463.91
"mhl",1902,,574,,
"mkd",1902,,1493,34.7,375.287269686
"mli",1902,,621,47.2,492.48
"mlt",1902,,1661,,115.46389055
"mmr",1902,,1134,33.1,431.38
"mne",1902,,2288,42,373.69
"mng",1902,,682,48.2,418.34
"moz",1902,,414,38.8,438.01
"mrt",1902,,786,48.1,414.166502495
"mus",1902,,1401,44.1,318.75
"mwi",1902,,355,39,438.01
"mys",1902,,1290,41,434.03
"nam",1902,,1842,41.1,410.67
"ner",1902,,665,43.3,431.38
"nga",1902,,1281,39.4,436.69
"nic",1902,,2331,45.4,507.33
"nld",1902,,6419,45.2,202.27
"nor",1902,,3732,44.1,110.46
"npl",1902,,834,41,405.59
"nru",1902,,825,,
"nzl",1902,,7418,38.2,118.9
"omn",1902,,1462,43.9,412.278767195
"pak",1902,,1266,42.7,499.83
"pan",1902,,2140,42.5,404.32
"per",1902,,2005,40.2,370.11
"phl",1902,,1125,42.3,756.29
"plw",1902,,1111,,
"png",1902,,723,39.5,422.23
"pol",1902,,2634,26.9,310.26
"pri",1902,,2151,,
"prk",1902,,527,49.3,498.33
"prt",1902,,2345,43.4,332.697151717
"pry",1902,,2336,42.3,372.49
"pse",1902,,1342,44.8,432.385667746
"qat",1902,,2266,43.1,431.38
"rou",1902,,2555,32.7,344.73
"rus",1902,,3439,50,418.99
"rwa",1902,,490,42.2,418.34
"sau",1902,,987,45.6,414.48
"sdn",1902,,772,33.8,423.53
"sen",1902,,741,41.7,510.33
"sgp",1902,,2732,42.3,390.62
"slb",1902,,486,49.9,502.83
"sle",1902,,1093,45.9,511.83
"slv",1902,,1945,42.7,459.74
"smr",1902,,2311,,
"som",1902,,765,38.8,450.14
"srb",1902,,2938,33.9,244.31
"ssd",1902,,756,33.78,484.211346564
"stp",1902,,1027,,289.532006452
"sur",1902,,2851,39.9,404.32
"svk",1902,,3034,42.8,337.75
"svn",1902,,3048,39.5,359.51
"swe",1902,,3534,58,135.63
"swz",1902,,729,47.5,411.94
"syc",1902,,1186,,181.088338698
"syr",1902,,1550,41,427.42
"tca",1902,,848,,
"tcd",1902,,623,45.9,430.05
"tgo",1902,,1017,44.7,424.83
"tha",1902,,1349,38.9,436.69
"tjk",1902,,1231,42.1,304.377146722
"tkm",1902,,2268,35.4,458.540807148
"tls",1902,,637,48.8,457.825752016
"ton",1902,,877,,200.071621665
"tto",1902,,1924,43.5,334.37
"tun",1902,,1064,36.2,458.35
"tur",1902,,2016,40.5,378.46
"tuv",1902,,952,,
"twn",1902,,1128,,
"tza",1902,,702,38.1,413.21
"uga",1902,,691,41,508.83
"ukr",1902,,1835,41.7,359.51
"ury",1902,,6750,52.5,404.32
"usa",1902,,7372,50.9,216.59
"uzb",1902,,904,38.4,372.735249385
"vct",1902,,1460,,259.25101921
"ven",1902,,1290,44.1,413.21
"vnm",1902,,1099,40.4,415.75
"vut",1902,,775,,240.527036054
"wsm",1902,,1854,,298.447610257
"yem",1902,,1170,42,538.25
"zaf",1902,,3685,41.1,396.84
"zmb",1902,,849,45.8,408.13
"zwe",1902,,983,37.1,394.35
