"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"gnq",1811,,361,45.8,446.51
"grc",1811,,1398,49.9,360.97
"grd",1811,,960,,435.629935119
"grl",1811,,394,,
"gtm",1811,,858,35.3,503.36
"guy",1811,,1216,38.2,429.16
"hkg",1811,,1008,,
"hnd",1811,,676,59.6,393.46
"hrv",1811,,,,366.84
"hti",1811,,634,41.9,486.283286768
"hun",1811,,1251,47.4,368.01
"idn",1811,,996,51.7,443.79
"ind",1811,,1051,32.8,509.39
"irl",1811,,1449,44.6,348.22
"irn",1811,,979,57.7,506.38
"irq",1811,,971,57.7,427.86
"isl",1811,,928,,412.34
"isr",1811,,881,44.9,447.893197054
"ita",1811,,2293,60.5,456.05
"jam",1811,,1172,39.1,389.77
"jor",1811,,978,39.4,421.34
"jpn",1811,,1066,53.2,363.32
"kaz",1811,,1155,43.3,497.41
"ken",1811,,883,46.3,507.88
"kgz",1811,,509,46,381.919052427
"khm",1811,,905,39.4,379.99
"kir",1811,,556,,435.243507543
"kna",1811,,1166,,
"kor",1811,,569,32.1,503.36
"kwt",1811,,1143,44.7,500.35
"lao",1811,,866,38.4,418.74
"lbn",1811,,1091,57.7,447.88
"lbr",1811,,798,39.2,429.16
"lby",1811,,1051,44.6,404.69
"lca",1811,,876,,429.221122851
"lka",1811,,900,48,409.79
"lso",1811,,396,55.5,407.24
"ltu",1811,,1287,48.9,458.81
"lux",1811,,1455,27.6,357.45
"lva",1811,,761,48.9,404.69
"mac",1811,,994,,
"mar",1811,,716,57.7,403.44
"mco",1811,,1977,,
"mda",1811,,622,47.8,388.772713824
"mdg",1811,,574,41,437.13
"mdv",1811,,844,,450.577915013
"mex",1811,,1381,40.1,487.15
"mhl",1811,,543,,
"mkd",1811,,691,32.5,395.131808289
"mli",1811,,604,47.2,494.48
"mlt",1811,,783,,395.925819815
"mmr",1811,,841,30.5,433.13
"mne",1811,,1059,31.7,375.2
"mng",1811,,593,35.1,420.04
"moz",1811,,393,45.2,439.79
"mrt",1811,,528,49.3,417.44
"mus",1811,,942,38.7,427.86
"mwi",1811,,350,45.7,439.79
"mys",1811,,999,25.3,435.79
"nam",1811,,541,52.6,412.34
"ner",1811,,447,43.3,433.13
"nga",1811,,868,54.9,438.46
"nic",1811,,975,55,509.39
"nld",1811,,3966,56.3,323.5
"nor",1811,,1301,43.7,335.73
"npl",1811,,655,41,407.24
"nru",1811,,555,,
"nzl",1811,,660,38.2,390.99
"omn",1811,,917,45,413.61
"pak",1811,,1020,28.7,501.85
"pan",1811,,848,57,405.96
"per",1811,,1206,57.4,371.61
"phl",1811,,964,32.5,431.79
"plw",1811,,840,,
"png",1811,,547,25.8,423.95
"pol",1811,,1265,34.5,369.21
"pri",1811,,1377,,
"prk",1811,,572,45.6,500.35
"prt",1811,,1687,55.1,372.81
"pry",1811,,836,54.4,374
"pse",1811,,1222,35.3,435.09539835
"qat",1811,,1143,44.7,433.13
"rou",1811,,817,47.8,371.61
"rus",1811,,1449,57.9,418.74
"rwa",1811,,437,59,420.04
"sau",1811,,852,45.2,416.16
"sdn",1811,,519,33.8,425.25
"sen",1811,,498,45.9,512.4
"sgp",1811,,1023,41,456.05
"slb",1811,,364,45.7,504.87
"sle",1811,,735,58.4,513.91
"slv",1811,,976,51.8,461.6
"smr",1811,,1429,,
"som",1811,,701,50.9,451.96
"srb",1811,,1360,32.5,374
"ssd",1811,,508,33.78,490.08
"stp",1811,,868,,428.487743739
"sur",1811,,1639,33.3,405.96
"svk",1811,,1429,34.9,363.32
"svn",1811,,1411,27.7,360.97
"swe",1811,,1470,67.5,324.64
"swz",1811,,490,59.1,413.61
"syc",1811,,827,,405.270748989
"syr",1811,,1083,57.7,429.16
"tca",1811,,487,,
"tcd",1811,,419,50.6,431.79
"tgo",1811,,684,37.8,426.55
"tha",1811,,933,47.4,438.46
"tjk",1811,,559,47.4,372.268316895
"tkm",1811,,955,41.4,495.066220511
"tls",1811,,532,32.7,446.997389126
"ton",1811,,664,,408.603928454
"tto",1811,,1232,44.7,405.96
"tun",1811,,717,57.7,460.21
"tur",1811,,1223,57.7,379.99
"tuv",1811,,720,,
"twn",1811,,997,,
"tza",1811,,563,37.6,414.89
"uga",1811,,465,41,510.9
"ukr",1811,,773,45.6,360.97
"ury",1811,,1761,48.1,405.96
"usa",1811,,2328,66.6,460.421
"uzb",1811,,503,44.4,381.207326665
"vct",1811,,839,,435.231890175
"ven",1811,,683,43.4,414.89
"vnm",1811,,862,40.4,417.44
"vut",1811,,586,,400.734034909
"wsm",1811,,1402,,448.419397871
"yem",1811,,905,57.7,540.44
"zaf",1811,,1482,35.9,398.45
"zmb",1811,,681,39.9,409.79
"zwe",1811,,880,34.6,395.95
