"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1866,,1139,,
"afg",1866,,707,45.8,478.53
"ago",1866,,825,35.8,485.68
"alb",1866,,743,41.2,375.2
"and",1866,,2138,,
"are",1866,,1277,43.8,434.46
"arg",1866,,2902,27,402.19
"arm",1866,,615,53.5,340.50040195
"atg",1866,,1035,,277.134507249
"aus",1866,,4715,43.9,236.943420327
"aut",1866,,3344,36.3,451.47
"aze",1866,,1004,41.9,335.473800341
"bdi",1866,,444,43.7,423.95
"bel",1866,,4635,52.8,319.82
"ben",1866,,747,44.6,430.46
"bfa",1866,,507,37.5,454.69
"bgd",1866,,880,48.5,507.88
"bgr",1866,,1370,47.8,336.86
"bhr",1866,,1836,42.7,439.79
"bhs",1866,,1976,,265.740413182
"bih",1866,,788,40.7,378.8
"blr",1866,,803,50.8,365.67
"blz",1866,,791,,291.387857694
"bmu",1866,,1678,,
"bol",1866,,1323,36.9,404.69
"bra",1866,,1481,41.3,417.44
"brb",1866,,1249,,592.541271855
"brn",1866,,1772,,454.69
"btn",1866,,691,47.7,438.561581537
"bwa",1866,,497,35.6,397.2
"caf",1866,,531,47.8,443.79
"can",1866,,2644,40.4,299.8
"che",1866,,4955,50.5,344.77
"chl",1866,,1771,66.9,417.44
"chn",1866,,1087,36.7,426.55
"civ",1866,,1058,42.9,427.86
"cmr",1866,,784,41,460.21
"cod",1866,,636,42.1,422.65
"cog",1866,,693,45.2,408.51
"col",1866,,1087,58.9,417.44
"com",1866,,744,43.8,416.16
"cpv",1866,,646,48.7,394.71
"cri",1866,,1300,45.2,441.12
"cub",1866,,1858,40.4,408.51
"cym",1866,,1421,,
"cyp",1866,,1474,39.1,339.12
"cze",1866,,2612,53.2,379.99
"deu",1866,,2713,44.7,488.82
"dji",1866,,927,44.9,445.15
"dma",1866,,907,,
"dnk",1866,,3263,54.3,239.53
"dom",1866,,858,44.6,445.15
"dza",1866,,1210,48.4,460.21
"ecu",1866,,712,44.7,405.96
"egy",1866,,981,50.7,404.69
"eri",1866,,600,47.8,441.12
"esp",1866,,1962,33.2,300.8
"est",1866,,1292,48.9,349.37
"eth",1866,,533,47.5,447.88
"fin",1866,,1594,50.6,354.43
"fji",1866,,920,46.5,498.88
"fra",1866,,3469,57.3,253.28
"fsm",1866,,539,,291.381873359
"gab",1866,,394,45.9,435.79
"gbr",1866,,5650,47.9,268.94
"geo",1866,,677,29.7,345.600681471
"gha",1866,,734,53.4,471.38
"gin",1866,,496,32.7,441.12
"gmb",1866,,846,46.5,460.21
"gnb",1866,,809,49.8,417.44
"gnq",1866,,388,50,446.51
"grc",1866,,1933,49.9,360.97
"grd",1866,,1168,,290.753273976
"grl",1866,,644,,
"gtm",1866,,1250,35.3,503.36
"guy",1866,,1660,38.2,429.16
"hkg",1866,,1120,,
"hnd",1866,,1217,48.5,393.46
"hrv",1866,,1836,,366.84
"hti",1866,,1014,43.9,485.700140562
"hun",1866,,1793,42.7,366.126055909
"idn",1866,,1068,39.6,443.79
"ind",1866,,1057,33,509.39
"irl",1866,,2794,36.8,138.36
"irn",1866,,1069,52.1,506.38
"irq",1866,,1174,53.1,427.86
"isl",1866,,1531,,383.56
"isr",1866,,888,44.9,447.359564127
"ita",1866,,2419,51,447.547219081
"jam",1866,,905,39.1,389.77
"jor",1866,,1181,42.9,421.34
"jpn",1866,,1195,45.9,362.15
"kaz",1866,,1571,43.3,521.6
"ken",1866,,1049,46.3,507.88
"kgz",1866,,763,46,377.93938758
"khm",1866,,970,44.1,379.99
"kir",1866,,584,,355.899723708
"kna",1866,,1592,,
"kor",1866,,538,32.1,503.36
"kwt",1866,,1404,43.5,500.35
"lao",1866,,967,38.4,418.74
"lbn",1866,,1506,48.4,447.88
"lbr",1866,,904,44.2,429.16
"lby",1866,,1850,42.6,404.69
"lca",1866,,1020,,305.185873409
"lka",1866,,1293,44.9,409.79
"lso",1866,,408,52.8,407.24
"ltu",1866,,1751,48.9,458.81
"lux",1866,,2509,36.6,357.45
"lva",1866,,1035,48.9,379.99
"mac",1866,,1163,,
"mar",1866,,777,51.5,403.44
"mco",1866,,3414,,
"mda",1866,,799,47.8,351.007454357
"mdg",1866,,717,41,437.13
"mdv",1866,,841,,414.146909495
"mex",1866,,1248,47,487.15
"mhl",1866,,561,,
"mkd",1866,,941,32.5,386.895460873
"mli",1866,,614,47.2,494.48
"mlt",1866,,1195,,188.001301927
"mmr",1866,,848,43,433.13
"mne",1866,,1442,39.2,375.2
"mng",1866,,642,44.4,420.04
"moz",1866,,406,48.6,439.79
"mrt",1866,,661,48.3,417.44
"mus",1866,,1177,42.9,295.060930657
"mwi",1866,,353,45.7,439.79
"mys",1866,,1099,37.8,435.79
"nam",1866,,1076,52.6,412.34
"ner",1866,,559,43.3,433.13
"nga",1866,,1088,43.1,438.46
"nic",1866,,1591,46.3,509.39
"nld",1866,,5116,54.9,331.39
"nor",1866,,2361,48.8,170.04
"npl",1866,,660,41,407.24
"nru",1866,,693,,
"nzl",1866,,4503,38.2,149.27
"omn",1866,,1112,44.8,413.61
"pak",1866,,1026,43,501.85
"pan",1866,,1427,47.2,405.96
"per",1866,,1363,51.7,371.61
"phl",1866,,1032,48.6,431.79
"plw",1866,,983,,
"png",1866,,640,41.3,423.95
"pol",1866,,1560,28.7,369.21
"pri",1866,,1770,,
"prk",1866,,541,48.6,500.35
"prt",1866,,1695,48,372.81
"pry",1866,,1489,46.2,374
"pse",1866,,1232,41.9,434.572767097
"qat",1866,,1404,43.5,433.13
"rou",1866,,1534,47.8,388.35
"rus",1866,,1971,50.8,397.131077822
"rwa",1866,,469,59,420.04
"sau",1866,,907,46,416.16
"sdn",1866,,649,33.8,425.25
"sen",1866,,623,43.6,512.4
"sgp",1866,,1135,42.1,392.21
"slb",1866,,428,49.2,504.87
"sle",1866,,919,49.7,513.91
"slv",1866,,1438,45.9,461.6
"smr",1866,,1727,,
"som",1866,,739,50.9,451.96
"srb",1866,,1852,32.5,374
"ssd",1866,,635,33.78,490.08
"stp",1866,,961,,338.09986233
"sur",1866,,2237,39,405.96
"svk",1866,,1946,53.2,363.32
"svn",1866,,1921,40.2,360.97
"swe",1866,,2009,57.5,221.75
"swz",1866,,613,51.6,413.61
"syc",1866,,1028,,249.054602096
"syr",1866,,1148,60.1,429.16
"tca",1866,,665,,
"tcd",1866,,524,48.6,431.79
"tgo",1866,,855,43.4,426.55
"tha",1866,,998,37.6,438.46
"tjk",1866,,727,47.4,329.613723932
"tkm",1866,,1300,41.4,481.040798579
"tls",1866,,594,44,454.866392857
"ton",1866,,777,,265.380592046
"tto",1866,,1583,43.6,335.73
"tun",1866,,895,51.5,460.21
"tur",1866,,1563,54.2,379.99
"tuv",1866,,842,,
"twn",1866,,1006,,
"tza",1866,,638,37.6,414.89
"uga",1866,,581,41,510.9
"ukr",1866,,1052,44.4,360.97
"ury",1866,,5185,48.1,405.96
"usa",1866,,3884,55.2,320.192
"uzb",1866,,580,44.4,380.046087175
"vct",1866,,1146,,318.222992305
"ven",1866,,839,44,414.89
"vnm",1866,,837,40.4,417.44
"vut",1866,,686,,294.351572114
"wsm",1866,,1641,,350.60443503
"yem",1866,,1057,48.4,540.44
"zaf",1866,,1288,35.9,398.45
"zmb",1866,,778,44.7,409.79
"zwe",1866,,941,34.6,395.95
