"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1912,,1552,,
"afg",1912,,826,42,473.45
"ago",1912,,1010,42.2,474.85
"alb",1912,,1365,27.6,366.84
"and",1912,,3682,,
"are",1912,,2380,44,424.77
"arg",1912,,8541,46,229.61
"arm",1912,,973,37.2,282.146855785
"atg",1912,,1410,,190.761644834
"aus",1912,,8491,41.3,100.344529197
"aut",1912,,7076,37.1,294.24
"aze",1912,,1698,43.6,278.334670384
"bdi",1912,,464,44.2,414.5
"bel",1912,,7816,50.4,176.56
"ben",1912,,933,41.8,421.179019242
"bfa",1912,,533,38,444.653143852
"bgd",1912,,1145,38.7,542.699291572
"bgr",1912,,2523,31,275.84
"bhr",1912,,2720,39.4,429.99
"bhs",1912,,2693,,178.316204753
"bih",1912,,1200,45.5,370.35
"blr",1912,,1376,47.4,282.88
"blz",1912,,1079,,209.686653782
"bmu",1912,,2287,,
"bol",1912,,2046,36.9,395.67
"bra",1912,,1592,28,408.13
"brb",1912,,1702,,675.58
"brn",1912,,2071,,435.23
"btn",1912,,757,47.6,422.067005396
"bwa",1912,,621,36.1,388.35
"caf",1912,,663,47.7,433.9
"can",1912,,7309,40.8,261.606806523
"che",1912,,10961,37.7,122.71
"chl",1912,,4448,74,466.08
"chn",1912,,938,39.6,408.13
"civ",1912,,1272,42.7,418.32
"cmr",1912,,979,42.6,449.95
"cod",1912,,770,42.4,413.22
"cog",1912,,789,39.5,399.41
"col",1912,,1476,57.9,408.13
"com",1912,,780,43.5,406.88
"cpv",1912,,785,47.9,385.91
"cri",1912,,2173,45.5,370.35
"cub",1912,,3271,39.8,364.49
"cym",1912,,1936,,
"cyp",1912,,2539,41.8,247.55
"cze",1912,,4725,38.8,260.05
"deu",1912,,5477,43.9,236.99
"dji",1912,,1072,44.2,435.23
"dma",1912,,1236,,
"dnk",1912,,7116,46.6,115.987054412
"dom",1912,,1101,44,433.096767111
"dza",1912,,2046,36.9,449.95
"ecu",1912,,1004,44.7,396.91
"egy",1912,,1395,42.1,395.67
"eri",1912,,675,48.3,431.29
"esp",1912,,3060,35.2,261.162648742
"est",1912,,2283,37.4,237.19
"eth",1912,,541,48,437.89
"fin",1912,,3388,39,173.54
"fji",1912,,1075,44.4,490.950763333
"fra",1912,,5420,55.5,155.442866876
"fsm",1912,,555,,215.04684046
"gab",1912,,416,46.3,426.08
"gbr",1912,,8564,41.9,145.791412072
"geo",1912,,1110,36.7,285.961722216
"gha",1912,,1131,40.8,448.660200163
"gin",1912,,545,41.8,408.858786287
"gmb",1912,,883,46.7,449.95
"gnb",1912,,840,50.3,408.13
"gnq",1912,,423,51.3,436.56
"grc",1912,,3500,38.5,260.397831414
"grd",1912,,1420,,207.331327615
"grl",1912,,1051,,
"gtm",1912,,1817,38.8,492.14
"guy",1912,,2262,42.4,318.169664907
"hkg",1912,,2088,,
"hnd",1912,,2189,42.9,384.69
"hrv",1912,,3311,,358.66
"hti",1912,,1620,43.6,472.972650018
"hun",1912,,3569,34.4,464.46
"idn",1912,,1366,43,433.751200274
"ind",1912,,1359,31.1,338.26
"irl",1912,,4549,39.6,124.113551678
"irn",1912,,1446,37.9,495.09
"irq",1912,,1661,44.9,418.302789907
"isl",1912,,3162,,94.845495098
"isr",1912,,1124,44.9,312.192793836
"ita",1912,,4557,49.4,221.49
"jam",1912,,1041,38.8,315.5
"jor",1912,,1676,43.1,411.838299892
"jpn",1912,,2104,52.2,306.930074322
"kaz",1912,,2775,33.6,415.77
"ken",1912,,1292,50.8,496.56
"kgz",1912,,1142,42.2,338.235937675
"khm",1912,,1038,45.9,371.52
"kir",1912,,608,,300.763811143
"kna",1912,,2170,,
"kor",1912,,565,32.1,511.530304934
"kwt",1912,,2618,41.6,489.19
"lao",1912,,1079,38.9,409.4
"lbn",1912,,2377,44,437.89
"lbr",1912,,1023,45.9,419.59
"lby",1912,,3251,40.6,395.67
"lca",1912,,1186,,229.44840287
"lka",1912,,1907,45,432.526290133
"lso",1912,,419,51.5,398.16
"ltu",1912,,3092,40.3,255.2
"lux",1912,,4322,38.3,227.03
"lva",1912,,1828,40.3,217.06
"mac",1912,,1360,,
"mar",1912,,848,36.7,394.45
"mco",1912,,5825,,
"mda",1912,,1346,31,281.116542165
"mdg",1912,,896,41.5,427.38
"mdv",1912,,837,,385.949579447
"mex",1912,,2541,51.8,456.77
"mhl",1912,,577,,
"mkd",1912,,1697,38.4,343.947031071
"mli",1912,,623,47.2,483.46
"mlt",1912,,1821,,100.840863625
"mmr",1912,,1103,33.2,423.47
"mne",1912,,2601,41.5,366.84
"mng",1912,,693,47.9,410.68
"moz",1912,,417,36.8,429.99
"mrt",1912,,825,48.4,398.803152088
"mus",1912,,1470,43.6,286.02
"mwi",1912,,356,37.8,429.99
"mys",1912,,1387,41,426.08
"nam",1912,,2138,42.5,403.14
"ner",1912,,697,43.8,423.47
"nga",1912,,1341,41.4,428.68
"nic",1912,,2592,47.8,498.03
"nld",1912,,7007,46.6,137.970421326
"nor",1912,,4655,45.3,95.6055121212
"npl",1912,,897,41,397.963234884
"nru",1912,,865,,
"nzl",1912,,8719,38.3,66.9553811602
"omn",1912,,1584,43.3,410.079668822
"pak",1912,,1334,46.6,491.864443972
"pan",1912,,2396,42.1,397.045118298
"per",1912,,2651,41.7,363.32
"phl",1912,,1527,45.8,422.17
"plw",1912,,1149,,
