"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"geo",1857,,649,29.7,352.172961357
"gha",1857,,728,47.5,471.38
"gin",1857,,487,32.7,442.46
"gmb",1857,,842,46.3,460.21
"gnb",1857,,803,49.8,417.44
"gnq",1857,,383,49.3,446.51
"grc",1857,,1866,49.9,360.97
"grd",1857,,1125,,310.640466957
"grl",1857,,585,,
"gtm",1857,,1161,35.3,503.36
"guy",1857,,1562,38.2,429.16
"hkg",1857,,1097,,
"hnd",1857,,1085,50.3,393.46
"hrv",1857,,1773,,366.84
"hti",1857,,926,43.6,485.795516611
"hun",1857,,1671,37.3,414.12
"idn",1857,,1054,40.9,443.79
"ind",1857,,1056,36.2,509.39
"irl",1857,,2458,32.8,268.068639562
"irn",1857,,1051,58.3,506.38
"irq",1857,,1131,58.7,427.86
"isl",1857,,1389,,324.7
"isr",1857,,887,44.9,447.446842352
"ita",1857,,2402,50.7,450.6
"jam",1857,,911,39.1,389.77
"jor",1857,,1139,42.3,421.34
"jpn",1857,,1155,45.8,363.32
"kaz",1857,,1482,43.3,497.41
"ken",1857,,1020,46.3,507.88
"kgz",1857,,705,46,378.587756228
"khm",1857,,957,43.3,379.99
"kir",1857,,579,,367.815672178
"kna",1857,,1498,,
"kor",1857,,543,32.1,503.36
"kwt",1857,,1358,43.7,500.35
"lao",1857,,947,38.4,418.74
"lbn",1857,,1416,56.7,447.88
"lbr",1857,,883,43.3,429.16
"lby",1857,,1657,42.9,404.69
"lca",1857,,990,,322.702030786
"lka",1857,,1073,45.5,409.79
"lso",1857,,406,53.2,407.24
"ltu",1857,,1652,48.9,458.81
"lux",1857,,2256,35.1,357.45
"lva",1857,,977,48.9,404.69
"mac",1857,,1128,,
"mar",1857,,765,58,403.44
"mco",1857,,3075,,
"mda",1857,,761,47.8,356.926200813
"mdg",1857,,687,41,437.13
"mdv",1857,,842,,419.90016784
"mex",1857,,1274,38.4,487.15
"mhl",1857,,558,,
"mkd",1857,,909,32.5,388.231382516
"mli",1857,,612,47.2,494.48
"mlt",1857,,1100,,212.36821869
"mmr",1857,,847,35.9,433.13
"mne",1857,,1393,38,375.2
"mng",1857,,632,42.9,420.04
"moz",1857,,404,47.9,439.79
"mrt",1857,,632,48.5,417.44
"mus",1857,,1127,42.2,427.86
"mwi",1857,,353,45.7,439.79
"mys",1857,,1079,30.7,435.79
"nam",1857,,941,52.6,412.34
"ner",1857,,535,43.3,433.13
"nga",1857,,1044,45.4,438.46
"nic",1857,,1446,47.8,509.39
"nld",1857,,4748,51.3,341.71
"nor",1857,,1853,48.3,166.21
"npl",1857,,660,41,407.24
"nru",1857,,664,,
"nzl",1857,,3014,38.2,212.442876322
"omn",1857,,1071,44.8,413.61
"pak",1857,,1024,35,501.85
"pan",1857,,1289,48.8,405.96
"per",1857,,1331,48,371.61
"phl",1857,,1019,39.6,431.79
"plw",1857,,954,,
"png",1857,,621,32.6,423.95
"pol",1857,,1507,32.9,369.21
"pri",1857,,1686,,
"prk",1857,,546,48.1,500.35
"prt",1857,,1669,39.8,372.81
"pry",1857,,1331,47.6,374
"pse",1857,,1231,40.8,434.658245596
"qat",1857,,1358,43.7,433.13
"rou",1857,,1356,47.8,379.349215165
"rus",1857,,1860,52.6,418.74
"rwa",1857,,463,59,420.04
"sau",1857,,897,45.9,416.16
"sdn",1857,,621,33.8,425.25
"sen",1857,,596,44,512.4
"sgp",1857,,1112,41.9,392.21
"slb",1857,,415,48.7,504.87
"sle",1857,,880,51.2,513.91
"slv",1857,,1333,46.8,461.6
"smr",1857,,1615,,
"som",1857,,732,50.9,451.96
"srb",1857,,1788,32.5,374
"ssd",1857,,608,33.78,490.08
"stp",1857,,945,,351.465011589
"sur",1857,,2106,38.1,405.96
"svk",1857,,1878,50.6,363.32
"svn",1857,,1855,33.2,360.97
"swe",1857,,1899,57.8,309.88
"swz",1857,,587,52.8,413.61
"syc",1857,,992,,269.709095642
"syr",1857,,1136,61.8,429.16
"tca",1857,,626,,
"tcd",1857,,501,49.8,431.79
"tgo",1857,,818,42.3,426.55
"tha",1857,,985,40.1,438.46
"tjk",1857,,691,47.4,336.243267182
"tkm",1857,,1226,41.4,483.308373901
"tls",1857,,583,42.1,453.569322449
"ton",1857,,753,,284.800059187
"tto",1857,,1508,43.8,335.73
"tun",1857,,857,58,460.21
"tur",1857,,1490,44.8,379.99
"tuv",1857,,817,,
"twn",1857,,1004,,
"tza",1857,,623,37.6,414.89
"uga",1857,,556,41,510.9
"ukr",1857,,992,36.5,360.97
"ury",1857,,4199,48.1,405.96
"usa",1857,,3503,54.7,349.661
"uzb",1857,,564,44.4,380.235865834
"vct",1857,,1078,,334.953350118
"ven",1857,,806,43.9,414.89
"vnm",1857,,842,40.4,417.44
"vut",1857,,666,,309.593600326
"wsm",1857,,1592,,365.009972799
"yem",1857,,1030,56.7,540.44
"zaf",1857,,1737,35.9,398.45
"zmb",1857,,761,43.8,409.79
"zwe",1857,,931,34.6,395.95
