"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"khm",1903,,1024,46,378.01
"kir",1903,,603,,310.833743308
"kna",1903,,2043,,
"kor",1903,,526,32.1,500.74
"kwt",1903,,2299,42.1,497.74
"lao",1903,,1057,38.4,416.55
"lbn",1903,,2151,41.3,445.54
"lbr",1903,,999,46.1,426.92
"lby",1903,,2911,41.1,402.58
"lca",1903,,1152,,242.617604609
"lka",1903,,2032,44.4,413.99
"lso",1903,,416,51.6,405.11
"ltu",1903,,2844,38.5,290.93
"lux",1903,,3886,39.2,249.93
"lva",1903,,1682,38.5,248.01
"mac",1903,,1319,,
"mar",1903,,829,36.2,401.34
"mco",1903,,5247,,
"mda",1903,,1250,32.5,316.688967976
"mdg",1903,,858,41,434.85
"mdv",1903,,838,,391.311125285
"mex",1903,,2352,49.9,459.2
"mhl",1903,,574,,
"mkd",1903,,1517,35.1,372.02883819
"mli",1903,,621,47.2,491.9
"mlt",1903,,1677,,113.910884444
"mmr",1903,,1088,33.1,430.87
"mne",1903,,2325,41.9,373.24
"mng",1903,,683,48.2,417.85
"moz",1903,,415,38.5,437.5
"mrt",1903,,790,48.2,412.887553191
"mus",1903,,1407,44,251.47
"mwi",1903,,355,38.8,437.5
"mys",1903,,1296,41,433.52
"nam",1903,,1869,41.3,410.19
"ner",1903,,668,43.3,430.87
"nga",1903,,1287,39.6,436.17
"nic",1903,,2356,45.6,506.73
"nld",1903,,6309,45.4,196.83
"nor",1903,,3695,44.3,118.17
"npl",1903,,840,41,405.11
"nru",1903,,829,,
"nzl",1903,,7902,38.2,115.43
"omn",1903,,1474,43.8,412.058327717
"pak",1903,,1277,43.2,499.24
"pan",1903,,2165,42.5,403.85
"per",1903,,2115,40.1,369.67
"phl",1903,,1344,42.7,429.54
"plw",1903,,1115,,
"png",1903,,726,39.8,421.74
"pol",1903,,2660,27,306.71
"pri",1903,,2163,,
"prk",1903,,529,49.3,497.74
"prt",1903,,2359,43.7,314.631466308
"pry",1903,,2365,42.3,372.05
"pse",1903,,1345,44.8,431.456505269
"qat",1903,,2299,43.1,430.87
"rou",1903,,2596,32.5,477.45
"rus",1903,,3203,50,406.11
"rwa",1903,,491,41.7,417.85
"sau",1903,,990,45.5,413.99
"sdn",1903,,776,33.8,423.03
"sen",1903,,744,41.7,509.73
"sgp",1903,,2351,42.3,390.16
"slb",1903,,488,49.9,502.24
"sle",1903,,1099,45.9,511.23
"slv",1903,,1961,42.7,459.2
"smr",1903,,2356,,
"som",1903,,765,39,449.61
"srb",1903,,2985,34.2,244.31
"ssd",1903,,759,33.78,481.824780764
"stp",1903,,1029,,288.287485876
"sur",1903,,2870,39.7,403.85
"svk",1903,,3078,42.9,333.98
"svn",1903,,3097,39.3,359.09
"swe",1903,,3720,57.9,138.63
"swz",1903,,733,47.5,411.45
"syc",1903,,1190,,179.492342968
"syr",1903,,1565,41.7,426.92
"tca",1903,,853,,
"tcd",1903,,626,45.8,429.54
"tgo",1903,,1022,44.5,424.33
"tha",1903,,1353,39.3,436.17
"tjk",1903,,1146,42.3,303.704423917
"tkm",1903,,2111,36,451.683174041
"tls",1903,,638,48.8,456.841809121
"ton",1903,,880,,198.507816653
"tto",1903,,1935,43.5,333.98
"tun",1903,,1069,36.2,457.81
"tur",1903,,2031,41.1,378.01
"tuv",1903,,955,,
"twn",1903,,1338,,
"tza",1903,,704,38.2,412.72
"uga",1903,,694,41,508.23
"ukr",1903,,1709,41.9,359.09
"ury",1903,,6863,52.6,403.85
"usa",1903,,7589,50.9,215.43
"uzb",1903,,840,38.7,369.480993769
"vct",1903,,1470,,257.779242027
"ven",1903,,1378,44.1,412.72
"vnm",1903,,1108,40.4,415.26
"vut",1903,,778,,239.181574344
"wsm",1903,,1861,,297.115336391
"yem",1903,,1174,42.2,537.62
"zaf",1903,,4996,41.5,396.37
"zmb",1903,,851,45.6,407.65
"zwe",1903,,984,37.3,393.89
