"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"mda",1943,,1949,25.6,161.909679493
"mdg",1943,,1658,40.2,373.345597826
"mdv",1943,,873,,365.970328919
"mex",1943,,3530,53.1,260.989677661
"mhl",1943,,1160,,
"mkd",1943,,2225,41.9,209.972920103
"mli",1943,,644,43.6,450.710402102
"mlt",1943,,2422,,66.2714849267
"mmr",1943,,931,33.6,421.70195775
"mne",1943,,3525,40,171.98
"mng",1943,,821,47.2,380.681200787
"moz",1943,,439,40.7,399.18439657
"mrt",1943,,1102,49.1,342.1
"mus",1943,,2232,42.1,227.65653524
"mwi",1943,,355,39.1,388.765095906
"mys",1943,,2828,41,239.670934923
"nam",1943,,3445,42.6,342.678845996
"ner",1943,,907,40.9,393.315047375
"nga",1943,,2389,47.6,408.00949078
"nic",1943,,3282,55.1,330.327281489
"nld",1943,,6398,41,62.1055891193
"nor",1943,,7944,39.8,53.575725
"npl",1943,,828,44.4,361.430392092
"nru",1943,,3253,,
"nzl",1943,,11753,36.3,46.7874571355
"omn",1943,,2662,41.3,400.553010779
"pak",1943,,1375,38.8,404.389366369
"pan",1943,,3414,41,214.6796666
"per",1943,,3638,57.5,317.754221416
"phl",1943,,1705,49.2,231.37178034
"plw",1943,,6146,,
"png",1943,,916,47.1,383.430066781
"pol",1943,,2808,24.3,194.834597387
"pri",1943,,4402,,
"prk",1943,,1450,47.3,264.354946764
"prt",1943,,3341,42.9,212.46
"pry",1943,,3438,41.1,178.802890604
"pse",1943,,1758,44.9,282.114775312
"qat",1943,,1070,43.6,317.75085
"rou",1943,,2957,25.6,298.94523631
"rus",1943,,5331,31,115.405831664
"rwa",1943,,519,45.4,331.579782336
"sau",1943,,1071,42.9,376.289356811
"sdn",1943,,1546,42.9,345.157414562
"sen",1943,,1501,39.8,409.203792248
"sgp",1943,,5211,41.1,315.5
"slb",1943,,837,47,456.221181899
"sle",1943,,1089,45.8,466.053216551
"slv",1943,,2871,40.7,309.440431034
"smr",1943,,5718,,
"som",1943,,950,44.4,409.031492906
"srb",1943,,4036,38.3,109.776619452
"ssd",1943,,1607,42.89,396.259600359
"stp",1943,,1167,,241.987180004
"sur",1943,,4945,34.4,211.437574828
"svk",1943,,5108,40.3,156.267688811
"svn",1943,,4512,37.1,137.402977173
"swe",1943,,8598,40.9,40.2432954545
"swz",1943,,1232,44.9,327.042861093
"syc",1943,,3737,,121.8
"syr",1943,,1636,43.7,327.648685796
"tca",1943,,1673,,
"tcd",1943,,1089,41.4,385.571485477
"tgo",1943,,1044,38.8,368.506565296
"tha",1943,,1199,41.5,269.911427331
"tjk",1943,,1780,44.3,237.738596359
"tkm",1943,,3550,40.8,226.886565136
"tls",1943,,682,48.4,415.708489148
"ton",1943,,1280,,145.298131841
"tto",1943,,4145,44.5,137.143257403
"tun",1943,,1619,38.3,356.787186667
"tur",1943,,2651,54.3,360.972664807
"tuv",1943,,1325,,
"twn",1943,,1767,,
"tza",1943,,892,41.7,351.288769643
"uga",1943,,804,44.1,420.948358965
"ukr",1943,,2826,40.4,572.878520231
"ury",1943,,6227,49.4,110.154244058
"usa",1943,,18551,44.4,51.4758056047
"uzb",1943,,1247,41,235.325772193
"vct",1943,,2038,,204.652945015
"ven",1943,,5275,43.5,166.720580431
"vnm",1943,,995,42,256.096038973
"vut",1943,,1183,,191.842354739
"wsm",1943,,2744,,248.42976325
"yem",1943,,1327,44.4,503.017867537
"zaf",1943,,6787,67.4,293.680080632
"zmb",1943,,2138,40.8,375.268920033
"zwe",1943,,1296,45.6,313.17
