"geo","time","sg_population","sg_gdp_p_cap_const_ppp2011_dollar","sg_gini","sg_child_mortality_rate_per1000"
"est",1874,,1361,45.6,333.47
"eth",1874,,534,47.5,447.88
"fin",1874,,2005,47.6,294.24
"fji",1874,,945,46.4,498.88
"fra",1874,,3730,56,241.74
"fsm",1874,,542,,276.387422853
"gab",1874,,395,45.9,435.79
"gbr",1874,,6457,46.6,252.81
"geo",1874,,704,29.7,339.861693904
"gha",1874,,742,52.5,471.38
"gin",1874,,504,32.7,439.79
"gmb",1874,,850,46.6,460.21
"gnb",1874,,814,49.8,417.44
"gnq",1874,,392,50.6,446.51
"grc",1874,,2083,46.7,360.97
"grd",1874,,1209,,274.14719012
"grl",1874,,701,,
"gtm",1874,,1334,35.3,503.36
"guy",1874,,1752,38.2,429.16
"hkg",1874,,1198,,
"hnd",1874,,1348,46.8,393.46
"hrv",1874,,1998,,366.84
"hti",1874,,1100,44.2,485.615377571
"hun",1874,,1965,44.1,382.745685063
"idn",1874,,1070,39,443.79
"ind",1874,,1068,30.9,509.39
"irl",1874,,3081,37.4,138.36
"irn",1874,,1107,47.2,506.38
"irq",1874,,1231,48,427.86
"isl",1874,,1747,,299.04
"isr",1874,,909,44.9,447.281997775
"ita",1874,,2767,50.1,405.41
"jam",1874,,914,39.1,321.507393383
"jor",1874,,1239,43.4,421.34
"jpn",1874,,1235,46.2,358.63
"kaz",1874,,1655,43.3,530.88
"ken",1874,,1076,43.7,507.88
"kgz",1874,,818,44.3,377.363992135
"khm",1874,,981,44.8,379.99
"kir",1874,,588,,345.632240919
"kna",1874,,1680,,
"kor",1874,,534,32.1,503.36
"kwt",1874,,1511,43.3,500.35
"lao",1874,,986,38.4,418.74
"lbn",1874,,1610,43.3,447.88
"lbr",1874,,924,44.9,429.16
"lby",1874,,2041,42.3,404.69
"lca",1874,,1047,,290.415763348
"lka",1874,,1279,44.4,409.79
"lso",1874,,410,52.4,407.24
"ltu",1874,,1843,46.2,435.79
"lux",1874,,2758,37.9,357.45
"lva",1874,,1090,46.2,349.37
"mac",1874,,1195,,
"mar",1874,,788,46,403.44
"mco",1874,,3747,,
"mda",1874,,835,45.2,345.828793009
"mdg",1874,,746,41,437.13
"mdv",1874,,840,,409.099112563
"mex",1874,,1343,50.1,487.15
"mhl",1874,,564,,
"mkd",1874,,1024,32.1,385.711834642
"mli",1874,,615,47.2,494.48
"mlt",1874,,1286,,168.699250224
"mmr",1874,,886,43.5,433.13
"mne",1874,,1569,40.3,375.2
"mng",1874,,650,45.8,420.04
"moz",1874,,408,47.6,439.79
"mrt",1874,,687,48.1,417.44
"mus",1874,,1224,43.5,274.71
"mwi",1874,,354,44.9,439.79
"mys",1874,,1129,40.9,435.79
"nam",1874,,1213,50,412.34
"ner",1874,,581,43.3,433.13
"nga",1874,,1128,41.1,438.46
"nic",1874,,1731,45.1,509.39
"nld",1874,,5160,53.7,286.9
"nor",1874,,2805,47.7,195.31
"npl",1874,,680,41,407.24
"nru",1874,,721,,
"nzl",1874,,6397,38.2,165.95
"omn",1874,,1167,44.7,413.61
"pak",1874,,1037,44.5,501.85
"pan",1874,,1561,45.8,405.96
"per",1874,,1392,51.1,371.61
"phl",1874,,1049,49.7,431.79
"plw",1874,,1010,,
"png",1874,,658,43.4,423.95
"pol",1874,,1685,26.5,369.21
"pri",1874,,1848,,
"prk",1874,,537,49.1,500.35
"prt",1874,,1783,49.2,372.81
"pry",1874,,1646,45,374
"pse",1874,,1246,42.8,434.496800321
"qat",1874,,1511,43.3,433.13
"rou",1874,,1719,45.2,347.97
"rus",1874,,2076,50,425.48
"rwa",1874,,473,56.9,420.04
"sau",1874,,921,46.1,416.16
"sdn",1874,,675,33.8,425.25
"sen",1874,,647,43.1,512.4
"sgp",1874,,1279,42.3,392.21
"slb",1874,,440,49.8,504.87
"sle",1874,,955,48.5,513.91
"slv",1874,,1538,45,461.6
"smr",1874,,1832,,
"som",1874,,745,48.1,451.96
"srb",1874,,2015,32.1,374
"ssd",1874,,660,33.78,490.08
"stp",1874,,975,,326.64700439
"sur",1874,,2361,39.8,405.96
"svk",1874,,2082,51.9,363.32
"svn",1874,,2091,42.9,360.97
"swe",1874,,2481,57.8,229.85
"swz",1874,,637,50.5,413.61
"syc",1874,,1061,,232.026777008
"syr",1874,,1197,54.1,429.16
"tca",1874,,702,,
"tcd",1874,,544,47.9,431.79
"tgo",1874,,888,44.4,426.55
"tha",1874,,1057,36,438.46
"tjk",1874,,760,45.7,323.830610238
"tkm",1874,,1369,39,479.034109096
"tls",1874,,603,45.6,456.02245792
"ton",1874,,798,,249.23333089
"tto",1874,,1653,43.5,335.73
"tun",1874,,930,46,460.21
"tur",1874,,1590,53.2,379.99
"tuv",1874,,865,,
"twn",1874,,1021,,
"tza",1874,,652,37.6,414.89
"uga",1874,,604,41,510.9
"ukr",1874,,1107,46.2,360.97
"ury",1874,,6050,48.6,405.96
"usa",1874,,4196,54.4,330.144
"uzb",1874,,595,42.7,379.877474554
"vct",1874,,1209,,304.054415437
"ven",1874,,958,44.1,414.89
"vnm",1874,,863,40.4,417.44
"vut",1874,,705,,281.43423381
"wsm",1874,,1687,,338.277503361
"yem",1874,,1081,43.7,540.44
"zaf",1874,,2157,35.9,398.45
"zmb",1874,,793,45.6,409.79
"zwe",1874,,950,34.6,395.95
