"geo","time","population","gdp_p_cap_const_ppp2011_dollar","gini","child_mortality_rate_per1000"
"abw",1858,,1079,,
"afg",1858,,688,38.1,477.1
"ago",1858,,797,38.1,485.68
"alb",1858,,730,41.2,375.2
"and",1858,,1945,,
"are",1858,,1239,43.9,434.46
"arg",1858,,2591,30.3,402.19
"arm",1858,,596,41.3,344.081967097
"atg",1858,,980,,295.732613887
"aus",1858,,3804,45.2,390.99
"aut",1858,,3145,36.2,406.11
"aze",1858,,960,40.6,341.012611626
"bdi",1858,,441,43.7,423.95
"bel",1858,,4088,52.8,279.36
"ben",1858,,719,45.2,430.46
"bfa",1858,,502,37.5,454.69
"bgd",1858,,879,45.2,507.88
"bgr",1858,,1317,47.8,340.25
"bhr",1858,,1677,43,439.79
"bhs",1858,,1872,,284.833431075
"bih",1858,,785,38.9,378.8
"blr",1858,,766,52.4,365.67
"blz",1858,,750,,308.548713122
"bmu",1858,,1590,,
"bol",1858,,1227,36.9,404.69
"bra",1858,,1333,40,417.44
"brb",1858,,1183,,576.096535302
"brn",1858,,1725,,454.69
"btn",1858,,680,47.6,441.495309708
"bwa",1858,,479,35.6,397.2
"caf",1858,,511,47.4,443.79
"can",1858,,2364,33.6,307.25
"che",1858,,5331,50,344.77
"chl",1858,,1559,65.2,417.44
"chn",1858,,1029,36.9,481.39
"civ",1858,,1025,42,427.86
"cmr",1858,,754,43.6,460.21
"cod",1858,,616,42.1,422.65
"cog",1858,,677,46.2,408.51
"col",1858,,1065,58.9,417.44
"com",1858,,738,42.5,416.16
"cpv",1858,,624,48.9,394.71
"cri",1858,,1188,45.8,441.12
"cub",1858,,1693,39.9,360.97
"cym",1858,,1346,,
"cyp",1858,,1341,37.9,339.12
"cze",1858,,2531,50.9,379.99
"deu",1858,,2409,44.2,469.33
"dji",1858,,903,44.5,445.15
"dma",1858,,859,,
"dnk",1858,,2927,52.9,271.8
"dom",1858,,822,44.1,445.15
"dza",1858,,1110,55.8,460.21
"ecu",1858,,677,43.9,405.96
"egy",1858,,945,56.9,404.69
"eri",1858,,588,47.4,441.12
"esp",1858,,1752,32.4,284.37
"est",1858,,1227,48.9,362.15
"eth",1858,,531,47.5,447.88
"fin",1858,,1577,50.6,376.666279675
"fji",1858,,896,46.7,498.88
"fra",1858,,2900,55.8,282.45
"fsm",1858,,537,,307.189796286
"gab",1858,,394,45.9,435.79
"gbr",1858,,5051,45.7,280.66
"geo",1858,,652,29.7,351.436578984
"gha",1858,,729,48.2,471.38
"gin",1858,,488,32.7,442.46
"gmb",1858,,842,46.3,460.21
"gnb",1858,,804,49.8,417.44
"gnq",1858,,384,49.4,446.51
"grc",1858,,1873,49.9,360.97
"grd",1858,,1130,,308.365248212
"grl",1858,,591,,
"gtm",1858,,1171,35.3,503.36
"guy",1858,,1573,38.2,429.16
"hkg",1858,,1100,,
"hnd",1858,,1099,50.1,393.46
"hrv",1858,,1780,,366.84
"hti",1858,,935,43.6,485.784918347
"hun",1858,,1684,37.9,399.66
"idn",1858,,1055,40.8,443.79
"ind",1858,,1056,35.8,509.39
"irl",1858,,2493,33.2,245.683944801
"irn",1858,,1053,57.6,506.38
"irq",1858,,1136,58.1,427.86
"isl",1858,,1404,,350.55
"isr",1858,,887,44.9,447.43714393
"ita",1858,,2495,50.8,449.24
"jam",1858,,910,39.1,389.77
"jor",1858,,1143,42.4,421.34
"jpn",1858,,1159,45.8,363.32
"kaz",1858,,1492,43.3,497.41
"ken",1858,,1023,46.3,507.88
"kgz",1858,,711,46,378.515660374
"khm",1858,,958,43.4,379.99
"kir",1858,,580,,366.472216246
"kna",1858,,1509,,
"kor",1858,,543,32.1,503.36
"kwt",1858,,1363,43.7,500.35
"lao",1858,,949,38.4,418.74
"lbn",1858,,1425,55.8,447.88
"lbr",1858,,885,43.4,429.16
"lby",1858,,1677,42.9,404.69
"lca",1858,,994,,320.707169111
"lka",1858,,1095,45.5,409.79
"lso",1858,,406,53.2,407.24
"ltu",1858,,1662,48.9,458.81
"lux",1858,,2283,35.2,357.45
"lva",1858,,983,48.9,404.69
"mac",1858,,1132,,
"mar",1858,,766,57.3,403.44
"mco",1858,,3111,,
"mda",1858,,765,47.8,356.263664289
"mdg",1858,,690,41,437.13
"mdv",1858,,842,,419.256990243
"mex",1858,,1271,39.3,487.15
"mhl",1858,,558,,
"mkd",1858,,912,32.5,388.082719274
"mli",1858,,612,47.2,494.48
"mlt",1858,,1110,,209.51183529
"mmr",1858,,847,36.7,433.13
"mne",1858,,1398,38.1,375.2
"mng",1858,,633,43,420.04
"moz",1858,,404,48,439.79
"mrt",1858,,636,48.4,417.44
"mus",1858,,1133,42.3,427.86
"mwi",1858,,353,45.7,439.79
"mys",1858,,1081,31.5,435.79
"nam",1858,,955,52.6,412.34
