country_code,year,age,population
904,1950,0,6057.023
904,1950,1,5700.108
904,1950,2,5386.462
904,1950,3,5112.356
904,1950,4,4874.155
904,1950,5,4668.169
904,1950,6,4490.714
904,1950,7,4338.11
904,1950,8,4206.679
904,1950,9,4092.753
904,1950,10,3996.878
904,1950,11,3919.605
904,1950,12,3836.103
904,1950,13,3734.194
904,1950,14,3622.913
904,1950,15,3521.374
904,1950,16,3423.261
904,1950,17,3338.057
904,1950,18,3271.575
904,1950,19,3216.486
904,1950,20,3160.832
904,1950,21,3108.45
904,1950,22,3043.478
904,1950,23,2957.261
904,1950,24,2857.581
904,1950,25,2762.34999999999
904,1950,26,2669.784
904,1950,27,2576.385
904,1950,28,2482.874
904,1950,29,2391.261
904,1950,30,2300.538
904,1950,31,2208.066
904,1950,32,2134.319
904,1950,33,2088.427
904,1950,34,2060.369
904,1950,35,2031.697
904,1950,36,2007.057
904,1950,37,1972.138
904,1950,38,1918.232
904,1950,39,1852.475
904,1950,40,1790.713
904,1950,41,1729.771
904,1950,42,1671.179
904,1950,43,1617.23200000001
904,1950,44,1566.44399999999
904,1950,45,1514.546
904,1950,46,1461.883
904,1950,47,1411.51400000001
904,1950,48,1364.38899999999
904,1950,49,1319.163
904,1950,50,1274.32100000001
904,1950,51,1231.037
904,1950,52,1183.546
904,1950,53,1129.098
904,1950,54,1070.769
904,1950,55,1013.84
904,1950,56,956.697999999997
904,1950,57,905.004
904,1950,58,861.965000000001
904,1950,59,824.635000000004
904,1950,60,787.116999999997
904,1950,61,750.903
904,1950,62,713.101999999995
904,1950,63,671.862000000006
904,1950,64,628.814999999998
904,1950,65,587.444000000001
904,1950,66,547.020999999996
904,1950,67,508.444000000005
904,1950,68,472.542
904,1950,69,438.687999999997
904,1950,70,405.503000000002
904,1950,71,373.363000000001
904,1950,72,341.819999999999
904,1950,73,310.57
904,1950,74,279.956
904,1950,75,250.881
904,1950,76,223.505999999996
904,1950,77,196.77300000001
904,1950,78,170.376999999995
904,1950,79,144.941000000003
904,1950,80plus,751.986999999998
904,1951,0,6332.089
904,1951,1,5960.167
904,1951,2,5624.126
904,1951,3,5327.905
904,1951,4,5068.078
904,1951,5,4841.243
904,1951,6,4644.073
904,1951,7,4473.214
904,1951,8,4324.899
904,1951,9,4195.594
904,1951,10,4082.082
904,1951,11,3985.322
904,1951,12,3905.829
904,1951,13,3820.538
904,1951,14,3718.222
904,1951,15,3607.351
904,1951,16,3505.531
904,1951,17,3406.77
904,1951,18,3321.015
904,1951,19,3254.173
904,1951,20,3198.866
904,1951,21,3142.995
904,1951,22,3090.416
904,1951,23,3025.415
904,1951,24,2939.422
904,1951,25,2840.138
904,1951,26,2745.296
904,1951,27,2653.084
904,1951,28,2560.199
904,1951,29,2467.421
904,1951,30,2376.628
904,1951,31,2286.714
904,1951,32,2195.146
904,1951,33,2121.75
904,1951,34,2075.324
904,1951,35,2046.202
904,1951,36,2016.515
904,1951,37,1990.736
904,1951,38,1955.141
904,1951,39,1901.387
904,1951,40,1836.284
904,1951,41,1775.023
904,1951,42,1714.613
904,1951,43,1656.234
904,1951,44,1602
904,1951,45,1550.575
904,1951,46,1498.122
904,1951,47,1444.901
904,1951,48,1393.989
904,1951,49,1346.335
904,1951,50,1300.618
904,1951,51,1255.24799999999
904,1951,52,1211.38500000001
904,1951,53,1163.478
904,1951,54,1108.879
904,1951,55,1050.555
904,1951,56,993.599999999999
904,1951,57,936.501000000001
904,1951,58,884.646999999996
904,1951,59,841.120000000005
904,1951,60,803.107999999993
904,1951,61,764.977000000004
904,1951,62,728.153999999996
904,1951,63,689.876000000008
904,1951,64,648.376999999995
904,1951,65,605.224000000001
904,1951,66,563.768999999995
904,1951,67,523.341999999999
904,1951,68,484.761000000008
904,1951,69,448.851000000002
904,1951,70,415.01
904,1951,71,381.946999999995
904,1951,72,350.031999999994
904,1951,73,318.878000000004
904,1951,74,288.226999999997
904,1951,75,258.394000000002
904,1951,76,230.162
904,1951,77,203.640000000007
904,1951,78,178.051999999994
904,1951,79,153.198000000003
904,1951,80plus,768.963999999998
904,1952,0,6626.837
904,1952,1,6219.695
904,1952,2,5863.876
904,1952,3,5548.535
904,1952,4,5269.623
904,1952,5,5023.947
904,1952,6,4808.408
904,1952,7,4619.973
904,1952,8,4455.658
904,1952,9,4311.614
904,1952,10,4184.438
904,1952,11,4071.409
904,1952,12,3973.823
904,1952,13,3892.175
904,1952,14,3805.136
904,1952,15,3702.402
904,1952,16,3591.876
904,1952,17,3489.738
904,1952,18,3390.28
904,1952,19,3303.944
904,1952,20,3236.747
904,1952,21,3181.261
904,1952,22,3125.194
904,1952,23,3072.432
904,1952,24,3007.425
904,1952,25,2921.637
904,1952,26,2822.73800000001
904,1952,27,2728.256
904,1952,28,2636.374
904,1952,29,2544
904,1952,30,2451.948
904,1952,31,2361.976
904,1952,32,2272.872
