country_code,year,gender,age,population
935,1951,male,29,10457.064
935,1951,female,30,9764.645
935,1951,male,30,10308.269
935,1951,female,31,9574.27700000001
935,1951,male,31,10155.527
935,1951,female,32,9391.72700000001
935,1951,male,32,10014.249
935,1951,female,33,9211.84199999998
935,1951,male,33,9857.65199999999
935,1951,female,34,9028.25600000004
935,1951,male,34,9664.30399999999
935,1951,female,35,8842.97699999999
935,1951,male,35,9447.97400000002
935,1951,female,36,8663.79999999998
935,1951,male,36,9244.22299999998
935,1951,female,37,8488.39000000001
935,1951,male,37,9046.36500000002
935,1951,female,38,8310.23199999997
935,1951,male,38,8843.76099999998
935,1951,female,39,8126.57500000004
935,1951,male,39,8634.823
935,1951,female,40,7938.22799999997
935,1951,male,40,8421.19000000002
935,1951,female,41,7749.73600000002
935,1951,male,41,8205.50399999997
935,1951,female,42,7561.43600000002
935,1951,male,42,7986.42300000001
935,1951,female,43,7363.74199999998
935,1951,male,43,7768.781
935,1951,female,44,7152.776
935,1951,male,44,7554.99600000001
935,1951,female,45,6932.828
935,1951,male,45,7342.32499999998
935,1951,female,46,6713.441
935,1951,male,46,7127.35900000004
935,1951,female,47,6494.22199999998
935,1951,male,47,6912.77899999998
935,1951,female,48,6273.31700000002
935,1951,male,48,6687.173
935,1951,female,49,6051.223
935,1951,male,49,6445.11500000001
935,1951,female,50,5829.72599999998
935,1951,male,50,6193.02499999998
935,1951,female,51,5610.18299999999
935,1951,male,51,5943.027
935,1951,female,52,5392.381
935,1951,male,52,5693.00600000002
935,1951,female,53,5183.46000000001
935,1951,male,53,5449.34499999996
935,1951,female,54,4987.14400000001
935,1951,male,54,5216.56800000004
935,1951,female,55,4801.05000000002
935,1951,male,55,4992.10699999999
935,1951,female,56,4615.837
935,1951,male,56,4766.90699999998
935,1951,female,57,4429.46699999996
935,1951,male,57,4540.26900000001
935,1951,female,58,4259.77800000004
935,1951,male,58,4325.65599999998
935,1951,female,59,4113.46099999997
935,1951,male,59,4128.03500000004
935,1951,female,60,3980.62799999998
935,1951,male,60,3940.64399999999
935,1951,female,61,3847.26500000002
935,1951,male,61,3754.66500000001
935,1951,female,62,3719.16899999999
935,1951,male,62,3575.32499999999
935,1951,female,63,3567.614
935,1951,male,63,3378.11300000002
935,1951,female,64,3377.81100000002
935,1951,male,64,3151.01
935,1951,female,65,3163.808
935,1951,male,65,2906.855
935,1951,female,66,2955.20899999999
935,1951,male,66,2670.42299999997
935,1951,female,67,2747.048
935,1951,male,67,2436.68800000001
935,1951,female,68,2544.66000000001
935,1951,male,68,2218.40399999999
935,1951,female,69,2353.946
935,1951,male,69,2024.391
935,1951,female,70,2172.31899999995
935,1951,male,70,1848.679
935,1951,female,71,1991.21100000007
935,1951,male,71,1676.12399999998
935,1951,female,72,1812.35699999998
935,1951,male,72,1509.35900000002
935,1951,female,73,1642.18099999999
935,1951,male,73,1352.605
935,1951,female,74,1483.087
935,1951,male,74,1206.29500000004
935,1951,female,75,1333.48000000001
935,1951,male,75,1069.60699999996
935,1951,female,76,1190.18699999998
935,1951,male,76,941.916000000043
935,1951,female,77,1054.78800000006
935,1951,male,77,824.115999999977
935,1951,female,78,924.385999999938
935,1951,male,78,711.250000000011
935,1951,female,79,797.543000000019
935,1951,male,79,601.016999999943
935,1951,female,80plus,3342.83300000003
935,1951,male,80plus,2199.95000000003
935,1952,female,0,26159.497
935,1952,male,0,27479.669
935,1952,female,1,23912.497
935,1952,male,1,25037.279
935,1952,female,2,21423.789
935,1952,male,2,22175.339
935,1952,female,3,19943.449
935,1952,male,3,20728.13
935,1952,female,4,18687.83
935,1952,male,4,19511.24
935,1952,female,5,17638.015
935,1952,male,5,18503.677
935,1952,female,6,16775.111
935,1952,male,6,17684.504
935,1952,female,7,16075.062
935,1952,male,7,17029.614
935,1952,female,8,15513.803
935,1952,male,8,16514.945
935,1952,female,9,15098.199
935,1952,male,9,16135.039
935,1952,female,10,14819.671
935,1952,male,10,15875.133
935,1952,female,11,14643.819
935,1952,male,11,15704.947
935,1952,female,12,14542.673
935,1952,male,12,15608.906
935,1952,female,13,14519.137
935,1952,male,13,15590.089
935,1952,female,14,14445.231
935,1952,male,14,15507.336
935,1952,female,15,14253.297
935,1952,male,15,15288.525
935,1952,female,16,13984.711
935,1952,male,16,14981.654
935,1952,female,17,13753.354
935,1952,male,17,14708.841
935,1952,female,18,13542.206
935,1952,male,18,14447.975
935,1952,female,19,13291.934
935,1952,male,19,14165.125
935,1952,female,20,12986.15
935,1952,male,20,13856.321
935,1952,female,21,12643.809
935,1952,male,21,13527.421
935,1952,female,22,12303.349
935,1952,male,22,13196.482
935,1952,female,23,11960.868
935,1952,male,23,12869.756
935,1952,female,24,11622.519
935,1952,male,24,12515.76
935,1952,female,25,11296.444
935,1952,male,25,12123.861
935,1952,female,26,10982.481
935,1952,male,26,11714.823
935,1952,female,27,10669.171
935,1952,male,27,11312.827
935,1952,female,28,10355.214
935,1952,male,28,10904.298
935,1952,female,29,10076.183
935,1952,male,29,10568.588
935,1952,female,30,9847.56099999998
935,1952,male,30,10344.907
935,1952,female,31,9653.99100000001
935,1952,male,31,10194.982
935,1952,female,32,9463.405
935,1952,male,32,10041.08
935,1952,female,33,9280.64200000002
935,1952,male,33,9898.353
935,1952,female,34,9100.33099999998
935,1952,male,34,9740.245
935,1952,female,35,8916.03400000003
935,1952,male,35,9545.53700000001
935,1952,female,36,8729.866
935,1952,male,36,9327.86099999998
935,1952,female,37,8549.80499999996
935,1952,male,37,9122.44500000001
935,1952,female,38,8373.63800000003
935,1952,male,38,8922.77499999999
935,1952,female,39,8194.42899999999
935,1952,male,39,8717.73700000001
935,1952,female,40,8009.296
935,1952,male,40,8505.44400000002
935,1952,female,41,7819.27800000002
935,1952,male,41,8287.90899999997
935,1952,female,42,7629.19199999999
935,1952,male,42,8068.33100000003
935,1952,female,43,7439.11799999999
935,1952,male,43,7845.25499999998
935,1952,female,44,7240.69400000003
935,1952,male,44,7624.02
935,1952,female,45,7030.59799999997
935,1952,male,45,7407.34600000002
935,1952,female,46,6812.50199999999
935,1952,male,46,7192.28500000001
935,1952,female,47,6594.64800000002
935,1952,male,47,6974.754
935,1952,female,48,6376.77000000002
935,1952,male,48,6757.409
935,1952,female,49,6156.95999999997
935,1952,male,49,6529.61799999998
935,1952,female,50,5935.51100000002
935,1952,male,50,6286.264
935,1952,female,51,5714.167
935,1952,male,51,6033.34300000002
935,1952,female,52,5494.542
935,1952,male,52,5782.406
935,1952,female,53,5276.54099999999
935,1952,male,53,5531.72199999998
935,1952,female,54,5065.858
935,1952,male,54,5285.98000000001
935,1952,female,55,4865.60400000001
935,1952,male,55,5048.88200000002
935,1952,female,56,4674.03100000001
935,1952,male,56,4818.73799999998
935,1952,female,57,4483.43399999997
935,1952,male,57,4588.33300000005
935,1952,female,58,4291.859
935,1952,male,58,4356.87199999994
935,1952,female,59,4116.03000000004
935,1952,male,59,4137.54800000007
935,1952,female,60,3962.39299999997
935,1952,male,60,3935.521
935,1952,female,61,3821.80400000001
935,1952,male,61,3744.24399999996
935,1952,female,62,3680.99100000001
935,1952,male,62,3554.80499999998
935,1952,female,63,3545.38099999999
935,1952,male,63,3372.27500000002
935,1952,female,64,3389.08699999999
935,1952,male,64,3174.15300000002
935,1952,female,65,3198.74700000003
935,1952,male,65,2949.38899999998
935,1952,female,66,2987.12199999999
935,1952,male,66,2709.90800000004
935,1952,female,67,2781.14799999998
935,1952,male,67,2478.60699999999
935,1952,female,68,2576.45899999999
935,1952,male,68,2250.80300000001
935,1952,female,69,2377.41000000004
935,1952,male,69,2038.70099999998
935,1952,female,70,2189.18800000001
935,1952,male,70,1850.66199999997
935,1952,female,71,2009.76199999993
935,1952,male,71,1680.98900000004
935,1952,female,72,1831.90100000002
935,1952,male,72,1515.27100000001
935,1952,female,73,1657.064
935,1952,male,73,1356.00899999999
935,1952,female,74,1491.74600000002
935,1952,male,74,1207.20899999998
935,1952,female,75,1338.46800000001
935,1952,male,75,1069.28999999999
935,1952,female,76,1195.568
935,1952,male,76,941.419000000041
935,1952,female,77,1059.29699999998
935,1952,male,77,822.703999999996
935,1952,female,78,931.057000000039
935,1952,male,78,713.740999999993
935,1952,female,79,809.458999999984
935,1952,male,79,610.965999999937
935,1952,female,80plus,3522.27999999996
935,1952,male,80plus,2339.27200000004
935,1953,female,0,27124.29
935,1953,male,0,28635.543
935,1953,female,1,24814.179
935,1953,male,1,26059.438
935,1953,female,2,22790.626
935,1953,male,2,23834.529
935,1953,female,3,20877.263
935,1953,male,3,21655.883
935,1953,female,4,19534.858
935,1953,male,4,20324.754
935,1953,female,5,18385.823
935,1953,male,5,19199.754
935,1953,female,6,17415.163
935,1953,male,6,18262.7
935,1953,female,7,16607.88
935,1953,male,7,17495.417
935,1953,female,8,15941.257
935,1953,male,8,16875.014
935,1953,female,9,15392.573
935,1953,male,9,16378.671
935,1953,female,10,14985.414
935,1953,male,10,16011.479
935,1953,female,11,14720.243
935,1953,male,11,15764.533
935,1953,female,12,14558.866
935,1953,male,12,15605.685
935,1953,female,13,14460.781
935,1953,male,13,15512.027
935,1953,female,14,14431.691
935,1953,male,14,15488.546
935,1953,female,15,14352.83
935,1953,male,15,15400.966
935,1953,female,16,14159.896
935,1953,male,16,15180.001
935,1953,female,17,13892.488
935,1953,male,17,14872.44
935,1953,female,18,13659.252
935,1953,male,18,14596.257
935,1953,female,19,13444.241
935,1953,male,19,14330.084
935,1953,female,20,13190.877
935,1953,male,20,14043.618
935,1953,female,21,12883.702
935,1953,male,21,13734.24
935,1953,female,22,12541.033
935,1953,male,22,13406.811
935,1953,female,23,12199.824
935,1953,male,23,13076.775
935,1953,female,24,11856.401
935,1953,male,24,12750.716
935,1953,female,25,11517.424
935,1953,male,25,12398.089
935,1953,female,26,11191.162
935,1953,male,26,12008.411
935,1953,female,27,10877.259
935,1953,male,27,11602.052
935,1953,female,28,10564.057
935,1953,male,28,11202.718
935,1953,female,29,10250.292
935,1953,male,29,10797.013
935,1953,female,30,9971.29199999999
935,1953,male,30,10462.996
935,1953,female,31,9742.412
935,1953,male,31,10239.147
935,1953,female,32,9548.38700000001
935,1953,male,32,10087.801
935,1953,female,33,9357.372
935,1953,male,33,9932.449
935,1953,female,34,9174.16499999998
935,1953,male,34,9787.976
935,1953,female,35,8993.232
935,1953,male,35,9628.11800000001
935,1953,female,36,8808.09700000001
935,1953,male,36,9431.93499999996
935,1953,female,37,8620.91400000001
935,1953,male,37,9212.81000000001
935,1953,female,38,8439.879
935,1953,male,38,9005.62999999999
935,1953,female,39,8262.84199999998
935,1953,male,39,8804.07400000003
935,1953,female,40,8082.47600000004
935,1953,male,40,8596.48799999999
935,1953,female,41,7895.78899999997
935,1953,male,41,8380.761
935,1953,female,42,7704.03100000002
935,1953,male,42,8159.21000000001
935,1953,female,43,7512.26899999997
935,1953,male,43,7935.63999999998
935,1953,female,44,7320.37000000001
935,1953,male,44,7708.48000000001
935,1953,female,45,7121.105
935,1953,male,45,7483.50599999999
935,1953,female,46,6911.693
935,1953,male,46,7263.732
935,1953,female,47,6695.209
935,1953,male,47,7046.028
935,1953,female,48,6478.66200000001
935,1953,male,48,6825.67500000002
935,1953,female,49,6261.881
935,1953,male,49,6605.28899999999
935,1953,female,50,6042.987
935,1953,male,50,6375.133
935,1953,female,51,5822.16499999997
935,1953,male,51,6130.39400000003
935,1953,female,52,5600.99400000001
935,1953,male,52,5876.59799999996
935,1953,female,53,5381.32100000003
935,1953,male,53,5624.71399999997
935,1953,female,54,5163.16099999997
935,1953,male,54,5373.34400000003
935,1953,female,55,4950.71000000001
935,1953,male,55,5125.46299999999
935,1953,female,56,4746.38200000001
935,1953,male,56,4883.89999999999
935,1953,female,57,4549.15799999997
935,1953,male,57,4647.87600000003
935,1953,female,58,4352.99800000003
935,1953,male,58,4412.10299999997
935,1953,female,59,4156.031
935,1953,male,59,4175.62000000002
935,1953,female,60,3973.96999999997
935,1953,male,60,3951.47499999999
935,1953,female,61,3813.01300000001
935,1953,male,61,3745.01499999999
935,1953,female,62,3664.72400000003
935,1953,male,62,3549.88200000001
935,1953,female,63,3516.52800000001
935,1953,male,63,3357.017
935,1953,female,64,3373.46799999997
935,1953,male,64,3171.32999999997
935,1953,female,65,3212.43099999999
935,1953,male,65,2972.28000000002
935,1953,female,66,3021.42400000003
935,1953,male,66,2749.733
935,1953,female,67,2811.97199999997
935,1953,male,67,2514.73700000002
935,1953,female,68,2608.43700000001
935,1953,male,68,2288.391
935,1953,female,69,2407.01500000003
935,1953,male,69,2066.34999999998
935,1953,female,70,2211.16599999995
935,1953,male,70,1860.29500000003
935,1953,female,71,2025.38500000001
935,1953,male,71,1678.15499999996
935,1953,female,72,1848.16499999999
935,1953,male,72,1514.49700000001
935,1953,female,73,1673.54299999998
935,1953,male,73,1355.59300000002
935,1953,female,74,1502.72700000004
935,1953,male,74,1203.79699999998
935,1953,female,75,1342.23499999998
935,1953,male,75,1062.90300000002
935,1953,female,76,1194.72399999999
935,1953,male,76,933.293999999993
935,1953,female,77,1058.45300000004
935,1953,male,77,814.144000000006
935,1953,female,78,929.142999999958
935,1953,male,78,704.303000000004
935,1953,female,79,808.006000000005
935,1953,male,79,604.103999999987
935,1953,female,80plus,3603.87700000005
935,1953,male,80plus,2393.04699999999
935,1954,female,0,27554.914
935,1954,male,0,29162.297
935,1954,female,1,25376.11
935,1954,male,1,26699.458
935,1954,female,2,23445.447
935,1954,male,2,24550.759
935,1954,female,3,21748.031
935,1954,male,3,22694.399
935,1954,female,4,20370.405
935,1954,male,4,21180.745
935,1954,female,5,19162.892
935,1954,male,5,19962.578
935,1954,female,6,18117.907
935,1954,male,6,18926.917
935,1954,female,7,17224.317
935,1954,male,7,18058.299
935,1954,female,8,16470.974
935,1954,male,8,17341.243
935,1954,female,9,15836.45
935,1954,male,9,16754.065
935,1954,female,10,15299.314
935,1954,male,10,16275.106
935,1954,female,11,14899.83
935,1954,male,11,15919.901
935,1954,female,12,14647.436
935,1954,male,12,15685.413
935,1954,female,13,14500.104
935,1954,male,13,15537.519
935,1954,female,14,14404.794
935,1954,male,14,15446.003
935,1954,female,15,14370.074
935,1954,male,15,15417.821
935,1954,female,16,14286.084
935,1954,male,16,15325.235
935,1954,female,17,14091.836
935,1954,male,17,15101.653
935,1954,female,18,13825.208
935,1954,male,18,14792.765
935,1954,female,19,13589.769
935,1954,male,19,14512.647
935,1954,female,20,13370.598
935,1954,male,20,14240.647
935,1954,female,21,13113.739
935,1954,male,21,13949.954
935,1954,female,22,12804.566
935,1954,male,22,13639.315
935,1954,female,23,12460.873
935,1954,male,23,13312.553
935,1954,female,24,12118.194
935,1954,male,24,12982.684
935,1954,female,25,11773.117
935,1954,male,25,12656.517
935,1954,female,26,11432.874
935,1954,male,26,12304.545
935,1954,female,27,11105.873
935,1954,male,27,11916.467
935,1954,female,28,10791.592
935,1954,male,28,11512.229
935,1954,female,29,10478.03
935,1954,male,29,11115
935,1954,female,30,10163.954
935,1954,male,30,10711.58
935,1954,female,31,9884.598
935,1954,male,31,10378.784
935,1954,female,32,9655.21099999999
935,1954,male,32,10154.511
935,1954,female,33,9460.54599999999
935,1954,male,33,10001.586
935,1954,female,34,9268.91300000002
935,1954,male,34,9844.62100000001
935,1954,female,35,9085.11800000001
935,1954,male,35,9698.285
935,1954,female,36,8903.33400000002
935,1954,male,36,9536.43300000002
935,1954,female,37,8716.98099999997
935,1954,male,37,9338.30499999999
935,1954,female,38,8528.31799999999
935,1954,male,38,9117.16100000002
935,1954,female,39,8345.87400000001
935,1954,male,39,8907.66300000001
935,1954,female,40,8167.50500000001
935,1954,male,40,8703.64199999999
935,1954,female,41,7985.58500000003
935,1954,male,41,8492.98300000002
935,1954,female,42,7797.01299999998
935,1954,male,42,8273.33999999998
935,1954,female,43,7603.26799999999
935,1954,male,43,8047.35900000001
935,1954,female,44,7409.53400000001
935,1954,male,44,7819.35999999998
935,1954,female,45,7215.52400000001
935,1954,male,45,7587.65800000003
935,1954,female,46,7015.11
935,1954,male,46,7358.498
935,1954,female,47,6805.99700000002
935,1954,male,47,7135.173
935,1954,female,48,6590.71999999998
935,1954,male,48,6914.33799999998
935,1954,female,49,6375.07300000001
935,1954,male,49,6690.72699999999
935,1954,female,50,6158.99999999997
935,1954,male,50,6466.83800000005
935,1954,female,51,5940.62000000003
935,1954,male,51,6233.846
935,1954,female,52,5719.98599999997
935,1954,male,52,5987.19899999996
935,1954,female,53,5498.58000000002
935,1954,male,53,5732.00800000001
935,1954,female,54,5278.40699999999
935,1954,male,54,5478.63699999997
935,1954,female,55,5059.66000000001
935,1954,male,55,5226.06400000001
935,1954,female,56,4845.05399999998
935,1954,male,56,4975.51900000001
935,1954,female,57,4636.33700000004
935,1954,male,57,4729.05600000003
935,1954,female,58,4433.18199999999
935,1954,male,58,4486.72699999995
935,1954,female,59,4231.19600000001
935,1954,male,59,4245.14600000004
935,1954,female,60,4028.57099999996
935,1954,male,60,4003.22699999997
935,1954,female,61,3839.96800000001
935,1954,male,61,3773.82700000001
935,1954,female,62,3671.37100000001
935,1954,male,62,3562.47500000002
935,1954,female,63,3515.02599999997
935,1954,male,63,3363.02799999999
935,1954,female,64,3359.09500000007
935,1954,male,64,3166.29799999996
935,1954,female,65,3208.23899999998
935,1954,male,65,2977.00000000005
935,1954,female,66,3042.08600000001
935,1954,male,66,2776.566
935,1954,female,67,2850.051
935,1954,male,67,2555.77000000001
935,1954,female,68,2642.38800000001
935,1954,male,68,2324.78999999998
935,1954,female,69,2440.90599999996
935,1954,male,69,2102.933
935,1954,female,70,2242.37900000002
935,1954,male,70,1886.19899999998
935,1954,female,71,2049.35300000001
935,1954,male,71,1685.77
935,1954,female,72,1865.59799999997
935,1954,male,72,1509.11400000002
935,1954,female,73,1690.19300000003
935,1954,male,73,1351.07199999996
935,1954,female,74,1518.41899999996
935,1954,male,74,1198.62000000004
935,1954,female,75,1351.24300000006
935,1954,male,75,1053.93300000001
935,1954,female,76,1195.21399999994
935,1954,male,76,920.632999999953
935,1954,female,77,1053.19300000002
935,1954,male,77,799.050000000021
935,1954,female,78,923.295999999996
935,1954,male,78,688.382000000007
935,1954,female,79,800.704999999989
935,1954,male,79,587.208000000043
935,1954,female,80plus,3570.89000000004
935,1954,male,80plus,2336.41399999996
935,1955,female,0,27506.456
935,1955,male,0,29114.748
935,1955,female,1,25661.859
935,1955,male,1,27019.256
935,1955,female,2,23985.83
935,1955,male,2,25146.948
935,1955,female,3,22471.079
935,1955,male,3,23485.031
935,1955,female,4,21110.288
935,1955,male,4,22020.727
935,1955,female,5,19896.133
935,1955,male,5,20741.24
935,1955,female,6,18821.308
935,1955,male,6,19633.799
935,1955,female,7,17878.49
935,1955,male,7,18685.6
935,1955,female,8,17060.375
935,1955,male,8,17883.87
935,1955,female,9,16359.64
935,1955,male,9,17215.812
935,1955,female,10,15756.128
935,1955,male,10,16660.891
935,1955,female,11,15229.66
935,1955,male,11,16198.569
935,1955,female,12,14837.188
935,1955,male,12,15854.826
935,1955,female,13,14597.111
935,1955,male,13,15632.389
935,1955,female,14,14463.524
935,1955,male,14,15495.195
935,1955,female,15,14370.803
935,1955,male,15,15405.677
935,1955,female,16,14330.371
935,1955,male,16,15372.757
935,1955,female,17,14241.127
935,1955,male,17,15275.032
935,1955,female,18,14045.382
935,1955,male,18,15048.535
935,1955,female,19,13779.246
935,1955,male,19,14737.881
935,1955,female,20,13541.372
935,1955,male,20,14453.444
935,1955,female,21,13317.866
935,1955,male,21,14175.253
935,1955,female,22,13057.223
935,1955,male,22,13879.896
935,1955,female,23,12745.527
935,1955,male,23,13567.391
935,1955,female,24,12400.153
935,1955,male,24,13240.647
935,1955,female,25,12055.414
935,1955,male,25,12910.264
935,1955,female,26,11708.062
935,1955,male,26,12583.342
935,1955,female,27,11365.988
935,1955,male,27,12231.395
935,1955,female,28,11037.78
935,1955,male,28,11844.328
935,1955,female,29,10722.716
935,1955,male,29,11441.677
935,1955,female,30,10408.384
935,1955,male,30,11046.02
935,1955,female,31,10093.585
935,1955,male,31,10644.3
935,1955,female,32,9813.548
935,1955,male,32,10312.333
935,1955,female,33,9583.43900000001
935,1955,male,33,10087.442
935,1955,female,34,9388.01700000001
935,1955,male,34,9932.88000000002
935,1955,female,35,9195.64599999999
935,1955,male,35,9774.24399999998
935,1955,female,36,9011.16299999999
935,1955,male,36,9626.00100000002
935,1955,female,37,8828.35499999999
935,1955,male,37,9461.982
935,1955,female,38,8640.45100000003
935,1955,male,38,9261.52599999998
935,1955,female,39,8449.90599999997
935,1955,male,39,9037.82800000002
935,1955,female,40,8265.64100000001
935,1955,male,40,8825.503
935,1955,female,41,8085.54200000001
935,1955,male,41,8618.51300000001
935,1955,female,42,7901.7
935,1955,male,42,8404.29100000001
935,1955,female,43,7710.95199999999
935,1955,male,43,8180.31099999996
935,1955,female,44,7514.94000000001
935,1955,male,44,7949.502
935,1955,female,45,7318.976
935,1955,male,45,7716.65200000002
935,1955,female,46,7122.57699999999
935,1955,male,46,7479.98800000001
935,1955,female,47,6920.70700000001
935,1955,male,47,7246.23800000001
