country_code,year,age,population
905,1950,0,4123.046
905,1950,1,3944.309
905,1950,2,3770.515
905,1950,3,3602.662
905,1950,4,3441.754
905,1950,5,3288.801
905,1950,6,3144.801
905,1950,7,3010.762
905,1950,8,2887.688
905,1950,9,2776.585
905,1950,10,2676.603
905,1950,11,2586.895
905,1950,12,2517.728
905,1950,13,2473.809
905,1950,14,2450.587
905,1950,15,2435.75
905,1950,16,2428.097
905,1950,17,2439.654
905,1950,18,2473.984
905,1950,19,2523.624
905,1950,20,2575.959
905,1950,21,2631.6
905,1950,22,2682.411
905,1950,23,2722.434
905,1950,24,2752.976
905,1950,25,2783.88300000001
905,1950,26,2816.251
905,1950,27,2826.294
905,1950,28,2804.124
905,1950,29,2760.59100000001
905,1950,30,2715.59499999999
905,1950,31,2664.17300000001
905,1950,32,2621.60600000001
905,1950,33,2597.192
905,1950,34,2583.361
905,1950,35,2561.72500000001
905,1950,36,2534.145
905,1950,37,2506.622
905,1950,38,2479.697
905,1950,39,2450.48899999999
905,1950,40,2421.43400000001
905,1950,41,2399.092
905,1950,42,2345.70099999999
905,1950,43,2244.988
905,1950,44,2117.58600000001
905,1950,45,1994.798
905,1950,46,1863.58399999999
905,1950,47,1780.03500000001
905,1950,48,1773.066
905,1950,49,1813.986
905,1950,50,1847.165
905,1950,51,1886.05999999999
905,1950,52,1898.57200000001
905,1950,53,1863.84299999999
905,1950,54,1799.035
905,1950,55,1741.60500000002
905,1950,56,1683.43399999999
905,1950,57,1631.28500000001
905,1950,58,1592.06499999998
905,1950,59,1560.29900000001
905,1950,60,1522.74600000001
905,1950,61,1481.074
905,1950,62,1438.69000000001
905,1950,63,1395.64399999999
905,1950,64,1350.53999999999
905,1950,65,1304.149
905,1950,66,1258.99200000001
905,1950,67,1199.30500000001
905,1950,68,1118.18399999998
905,1950,69,1023.94599999999
905,1950,70,931.139
905,1950,71,836.041000000004
905,1950,72,752.359000000004
905,1950,73,688.142000000011
905,1950,74,636.884999999993
905,1950,75,584.817
905,1950,76,535.582000000005
905,1950,77,484.280999999985
905,1950,78,427.372000000001
905,1950,79,368.469000000018
905,1950,80plus,1950.09599999998
905,1951,0,4058.43
905,1951,1,4098.73
905,1951,2,3933.002
905,1951,3,3768.387
905,1951,4,3606.369
905,1951,5,3448.446
905,1951,6,3295.884
905,1951,7,3149.947
905,1951,8,3013.271
905,1951,9,2887.806
905,1951,10,2774.36
905,1951,11,2671.007
905,1951,12,2577.185
905,1951,13,2504.662
905,1951,14,2458.817
905,1951,15,2434.746
905,1951,16,2418.873
905,1951,17,2409.945
905,1951,18,2421.817
905,1951,19,2458.737
905,1951,20,2512.365
905,1951,21,2568.618
905,1951,22,2628.519
905,1951,23,2682.203
905,1951,24,2722.729
905,1951,25,2752.234
905,1951,26,2782.338
905,1951,27,2813.758
905,1951,28,2823.074
905,1951,29,2800.74599999999
905,1951,30,2757.35800000001
905,1951,31,2712.1
905,1951,32,2660.05
905,1951,33,2616.935
905,1951,34,2592.177
905,1951,35,2577.98199999999
905,1951,36,2556.22
905,1951,37,2529.454
905,1951,38,2500.10400000001
905,1951,39,2467.21
905,1951,40,2429.92699999999
905,1951,41,2393.08400000001
905,1951,42,2361.37899999999
905,1951,43,2305.843
905,1951,44,2214.38200000001
905,1951,45,2102.91499999999
905,1951,46,1994.889
905,1951,47,1880.069
905,1951,48,1804.234
905,1951,49,1790.768
905,1951,50,1816.383
905,1951,51,1835.84
905,1951,52,1859.87100000001
905,1951,53,1863.078
905,1951,54,1828.776
905,1951,55,1770.444
905,1951,56,1717.789
905,1951,57,1664.37599999998
905,1951,58,1614.732
905,1951,59,1573.91000000001
905,1951,60,1537.856
905,1951,61,1496.927
905,1951,62,1452.45599999998
905,1951,63,1406.25200000002
905,1951,64,1358.05099999998
905,1951,65,1307.20600000002
905,1951,66,1255.22599999999
905,1951,67,1204.101
905,1951,68,1141.409
905,1951,69,1061.86700000002
905,1951,70,972.176999999982
905,1951,71,883.726000000021
905,1951,72,793.517999999985
905,1951,73,713.590999999999
905,1951,74,650.880000000017
905,1951,75,599.744999999999
905,1951,76,548.382999999979
905,1951,77,500.014000000014
905,1951,78,449.935999999993
905,1951,79,394.886000000002
905,1951,80plus,2049.15299999999
905,1952,0,4052.506
905,1952,1,4013.184
905,1952,2,4083.957
905,1952,3,3930.832
905,1952,4,3774.992
905,1952,5,3618.424
905,1952,6,3463.112
905,1952,7,3310.584
905,1952,8,3162.378
905,1952,9,3022.748
905,1952,10,2894.604
905,1952,11,2778.558
905,1952,12,2671.599
905,1952,13,2573.453
905,1952,14,2497.412
905,1952,15,2449.541
905,1952,16,2424.569
905,1952,17,2407.629
905,1952,18,2397.405
905,1952,19,2409.623
905,1952,20,2449.219
905,1952,21,2506.95400000001
905,1952,22,2567.248
905,1952,23,2631.548
905,1952,24,2688.22000000001
905,1952,25,2729.348
905,1952,26,2757.88999999999
905,1952,27,2787.26499999999
905,1952,28,2817.81700000001
905,1952,29,2826.42699999999
905,1952,30,2803.89
905,1952,31,2760.54599999999
905,1952,32,2714.93000000001
905,1952,33,2662.12499999999
905,1952,34,2618.366
905,1952,35,2593.21
905,1952,36,2578.612
905,1952,37,2556.678
905,1952,38,2530.66
905,1952,39,2499.42100000001
905,1952,40,2460.49699999999
905,1952,41,2415.074
905,1952,42,2370.38
905,1952,43,2329.26199999999
905,1952,44,2271.45900000001
905,1952,45,2189.01099999999
905,1952,46,2093.178
905,1952,47,1999.621
905,1952,48,1900.881
905,1952,49,1832.56500000001
905,1952,50,1812.586
905,1952,51,1822.99600000001
905,1952,52,1828.816
905,1952,53,1838.08299999999
905,1952,54,1832.01500000002
905,1952,55,1798.06099999999
905,1952,56,1746.05200000001
905,1952,57,1698.03599999998
905,1952,58,1649.24700000001
905,1952,59,1601.983
905,1952,60,1559.46800000002
905,1952,61,1519.05299999998
905,1952,62,1474.65799999999
905,1952,63,1427.29400000002
905,1952,64,1377.17099999999
905,1952,65,1323.712
905,1952,66,1267.02000000001
905,1952,67,1209.345
905,1952,68,1152.14300000001
905,1952,69,1086.30599999999
905,1952,70,1008.155
905,1952,71,922.784000000008
905,1952,72,838.471999999999
905,1952,73,752.926999999982
905,1952,74,676.563000000023
905,1952,75,615.200999999995
905,1952,76,564.075000000007
905,1952,77,513.303999999985
905,1952,78,465.683000000014
905,1952,79,416.70799999998
905,1952,80plus,2151.62200000002
905,1953,0,4095.107
905,1953,1,4093.026
905,1953,2,4057.667
905,1953,3,4071.67
905,1953,4,3931.066
905,1953,5,3783.916
905,1953,6,3632.709
905,1953,7,3479.913
905,1953,8,3327.33
905,1953,9,3176.758
905,1953,10,3034.088
905,1953,11,2903.182
905,1953,12,2784.46
905,1953,13,2673.827
905,1953,14,2571.29
905,1953,15,2491.68300000001
905,1953,16,2441.748
905,1953,17,2415.86099999999
905,1953,18,2397.838
905,1953,19,2386.317
905,1953,20,2398.886
905,1953,21,2441.189
905,1953,22,2503.075
905,1953,23,2567.456
905,1953,24,2636.20200000001
905,1953,25,2695.90899999999
905,1953,26,2737.66800000001
905,1953,27,2765.267
905,1953,28,2793.936
905,1953,29,2823.64099999999
905,1953,30,2831.554
905,1953,31,2808.80000000001
905,1953,32,2765.47
905,1953,33,2719.461
905,1953,34,2665.87600000001
905,1953,35,2621.44199999999
905,1953,36,2595.87200000001
905,1953,37,2580.868
905,1953,38,2558.75000000001
905,1953,39,2533.45899999999
905,1953,40,2500.315
905,1953,41,2455.333
905,1953,42,2401.742
905,1953,43,2349.165
905,1953,44,2298.60800000001
905,1953,45,2238.49899999999
905,1953,46,2165.016
905,1953,47,2084.76299999999
905,1953,48,2005.62300000001
905,1953,49,1922.911
905,1953,50,1862.06899999999
905,1953,51,1835.56800000001
905,1953,52,1830.77399999999
905,1953,53,1822.95800000002
905,1953,54,1817.45499999999
905,1953,55,1802.11299999999
905,1953,56,1768.48600000001
905,1953,57,1722.76999999999
905,1953,58,1679.36799999999
905,1953,59,1635.174
905,1953,60,1590.263
905,1953,61,1546.026
905,1953,62,1501.22000000002
905,1953,63,1453.32499999998
905,1953,64,1403.03200000001
905,1953,65,1348.95300000001
905,1953,66,1290.20099999999
905,1953,67,1227.61600000002
905,1953,68,1164.20299999999
905,1953,69,1100.879
905,1953,70,1031.85699999999
905,1953,71,955.038000000011
905,1953,72,873.937999999986
905,1953,73,793.711000000013
905,1953,74,712.777000000005
905,1953,75,639.923999999983
905,1953,76,579.879000000003
905,1953,77,528.72800000001
905,1953,78,478.514999999985
905,1953,79,431.619000000002
905,1953,80plus,2247.44300000002
905,1954,0,4177.153
905,1954,1,4189.939
905,1954,2,4167.586
905,1954,3,4114.205
905,1954,4,4059.097
905,1954,5,3931.039
905,1954,6,3792.611
905,1954,7,3646.776
905,1954,8,3496.516
905,1954,9,3343.887
905,1954,10,3190.958
905,1954,11,3045.256
905,1954,12,2911.591
905,1954,13,2790.19599999999
905,1954,14,2675.888
905,1954,15,2568.96
905,1954,16,2485.784
905,1954,17,2433.785
905,1954,18,2406.98
905,1954,19,2387.875
905,1954,20,2375.04800000001
905,1954,21,2387.96899999999
905,1954,22,2432.98300000001
905,1954,23,2499.02699999999
905,1954,24,2567.5
905,1954,25,2640.697
905,1954,26,2703.44399999999
905,1954,27,2745.837
905,1954,28,2772.49200000001
905,1954,29,2800.454
905,1954,30,2829.31400000001
905,1954,31,2836.53399999999
905,1954,32,2813.558
905,1954,33,2770.25
905,1954,34,2723.852
905,1954,35,2669.48499999999
905,1954,36,2624.38100000001
905,1954,37,2598.399
905,1954,38,2582.991
905,1954,39,2560.687
905,1954,40,2536.132
905,1954,41,2501.083
905,1954,42,2450.03999999999
905,1954,43,2388.269
905,1954,44,2327.80199999999
905,1954,45,2267.794
905,1954,46,2205.386
