country_code,year,gender,age,population
909,1950,female,0,164.944
909,1950,male,0,173.524
909,1950,female,1,156.814
909,1950,male,1,164.892
909,1950,female,2,149.215
909,1950,male,2,156.813
909,1950,female,3,142.128
909,1950,male,3,149.275
909,1950,female,4,135.555
909,1950,male,4,142.27
909,1950,female,5,129.481
909,1950,male,5,135.799
909,1950,female,6,123.896
909,1950,male,6,129.856
909,1950,female,7,118.794
909,1950,male,7,124.44
909,1950,female,8,114.157
909,1950,male,8,119.538
909,1950,female,9,109.983
909,1950,male,9,115.151
909,1950,female,10,106.292
909,1950,male,10,111.284
909,1950,female,11,103.114
909,1950,male,11,107.974
909,1950,female,12,100.257
909,1950,male,12,105.086
909,1950,female,13,97.6509999999999
909,1950,male,13,102.578
909,1950,female,14,95.378
909,1950,male,14,100.504
909,1950,female,15,93.485
909,1950,male,15,98.8159999999999
909,1950,female,16,91.794
909,1950,male,16,97.288
909,1950,female,17,91.1190000000002
909,1950,male,17,96.927
909,1950,female,18,91.82
909,1950,male,18,98.1370000000002
909,1950,female,19,93.4219999999999
909,1950,male,19,100.333
909,1950,female,20,95.0479999999999
909,1950,male,20,102.53
909,1950,female,21,96.8210000000001
909,1950,male,21,104.885
909,1950,female,22,98.3080000000001
909,1950,male,22,106.62
909,1950,female,23,99.189
909,1950,male,23,107.203
909,1950,female,24,99.6
909,1950,male,24,106.966
909,1950,female,25,100.113
909,1950,male,25,106.874
909,1950,female,26,100.764
909,1950,male,26,106.93
909,1950,female,27,100.535
909,1950,male,27,106.059
909,1950,female,28,99.0299999999999
909,1950,male,28,103.92
909,1950,female,29,96.724
909,1950,male,29,101.003
909,1950,female,30,94.3689999999999
909,1950,male,30,98.049
909,1950,female,31,91.6760000000001
909,1950,male,31,94.7349999999999
909,1950,female,32,89.816
909,1950,male,32,92.5450000000003
909,1950,female,33,89.3929999999999
909,1950,male,33,92.2329999999998
909,1950,female,34,89.805
909,1950,male,34,93.0550000000003
909,1950,female,35,89.9299999999998
909,1950,male,35,93.567
909,1950,female,36,90.097
909,1950,male,36,94.1179999999998
909,1950,female,37,89.3930000000001
909,1950,male,37,93.9280000000001
909,1950,female,38,87.288
909,1950,male,38,92.4680000000001
909,1950,female,39,84.2850000000003
909,1950,male,39,90.175
909,1950,female,40,81.4459999999997
909,1950,male,40,88.0019999999997
909,1950,female,41,78.582
909,1950,male,41,85.8030000000001
909,1950,female,42,75.9180000000001
909,1950,male,42,83.533
909,1950,female,43,73.676
909,1950,male,43,81.3010000000003
