geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1976,12831361,1231,32,273.6
ago,Angola,country,afr,1976,7299508,5044,53.8,244.99
alb,Albania,country,eur,1976,2464338,4182,26.7,95.06
are,United Arab Emirates,country,asi,1976,622051,165063,45.1,53.5
arg,Argentina,country,ame,1976,26477153,10408,37.2,60.2
arm,Armenia,country,eur,1976,2882831,3917,50.8,87.8
aus,Australia,country,asi,1976,14054956,22372,28.1,16.2
aut,Austria,country,eur,1976,7630536,22385,28,21.1
aze,Azerbaijan,country,eur,1976,5789050,8263,33.9,84.29
bdi,Burundi,country,afr,1976,3744696,826,35.7,245
bel,Belgium,country,eur,1976,9787576,23418,28.1,17.6
ben,Benin,country,afr,1976,3345501,1158,44.4,237
bfa,Burkina Faso,country,afr,1976,6274037,683,43,277
bgd,Bangladesh,country,asi,1976,72930206,1059,25.9,214.5
bgr,Bulgaria,country,eur,1976,8761231,9987,18.9,33.5
bhr,Bahrain,country,asi,1976,283843,41062,35,43.6
bih,Bosnia and Herzegovina,country,eur,1976,4008411,3064,33.8,48.83
blr,Belarus,country,eur,1976,9423421,6429,23.5,24.64
bol,Bolivia,country,ame,1976,5119833,4484,42.5,193.9
bra,Brazil,country,ame,1976,111076063,9274,56,111.9
btn,Bhutan,country,asi,1976,361862,1008,46.9,228.4
bwa,Botswana,country,afr,1976,853860,3354,53.2,96.9
caf,Central African Republic,country,afr,1976,2061552,1199,54.2,195.5
can,Canada,country,ame,1976,23439940,24563,30.4,16
che,Switzerland,country,eur,1976,6355245,37189,34.5,12.9
chl,Chile,country,ame,1976,10584237,6168,51.8,57.1
chn,China,country,asi,1976,921688199,891,28.4,79.8
civ,Cote d'Ivoire,country,afr,1976,6916302,4488,44.7,191.8
cmr,Cameroon,country,afr,1976,7959500,2324,49,190.7
cod,"Congo, Dem. Rep.",country,afr,1976,23556784,1840,44.1,226.4
cog,"Congo, Rep.",country,afr,1976,1603446,3852,42.1,123.3
col,Colombia,country,ame,1976,25323412,5382,49.2,74.3
com,Comoros,country,afr,1976,265234,1523,50.5,197.7
cpv,Cape Verde,country,afr,1976,273625,759,49,102.3
cri,Costa Rica,country,ame,1976,2151492,6898,50.1,40.3
cub,Cuba,country,ame,1976,9544268,11334,36.7,27.3
cyp,Cyprus,country,eur,1976,657526,10217,32.9,27.87
