geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1930,6394908,913,37.66,457.4
ago,Angola,country,afr,1930,3642200,1693,52.84,454.34
alb,Albania,country,eur,1930,1015991,1696,26.15,340.97
are,United Arab Emirates,country,asi,1930,59498,1839,40,406.62
arg,Argentina,country,ame,1930,11898249,7439,45.2,149.26
arm,Armenia,country,eur,1930,1123006,1002,37.25,227.5
aus,Australia,country,asi,1930,6473803,7714,36.35,64.51
aut,Austria,country,eur,1930,6684058,6957,37.38,156.65
aze,Azerbaijan,country,eur,1930,2399377,1830,40,233.49
bdi,Burundi,country,afr,1930,1970229,480,47.96,395.34
bel,Belgium,country,eur,1930,8070904,9737,51.43,129.29
ben,Benin,country,afr,1930,1861685,1066,45.49,405.73
bfa,Burkina Faso,country,afr,1930,3701674,534,41.7,426.34
bgd,Bangladesh,country,asi,1930,34357412,1225,38.07,442.86
bgr,Bulgaria,country,eur,1930,6034446,2149,27.88,222.51
bhr,Bahrain,country,asi,1930,95901,2883,40,411.06
bih,Bosnia and Herzegovina,country,eur,1930,2223485,1326,40,296.5
blr,Belarus,country,eur,1930,6476304,1462,25.43,178.58
bol,Bolivia,country,ame,1930,2624832,2436,36.76,375.02
bra,Brazil,country,ame,1930,33888997,1998,59.21,387.32
btn,Bhutan,country,asi,1930,158911,795,40,415.59
bwa,Botswana,country,afr,1930,216830,712,40.12,367.28
caf,Central African Republic,country,afr,1930,816635,885,45.25,423.7
can,Canada,country,ame,1930,10450983,7976,41.68,123.87
che,Switzerland,country,eur,1930,4042310,14769,39.3,67.4
chl,Chile,country,ame,1930,4309478,4145,62.75,380.45
chn,China,country,asi,1930,481222579,1055,44.57,390.5
civ,Cote d'Ivoire,country,afr,1930,2278766,1591,38.1,399.31
cmr,Cameroon,country,afr,1930,2926419,1167,44.11,431.88
cod,"Congo, Dem. Rep.",country,afr,1930,10624852,1070,44.37,394.62
cog,"Congo, Rep.",country,afr,1930,695577,1163,39.31,385.28
col,Colombia,country,ame,1930,8144252,2329,53.69,160.47
com,Comoros,country,afr,1930,132799,794,36.31,389.31
cpv,Cape Verde,country,afr,1930,148278,804,40,369.43
cri,Costa Rica,country,ame,1930,550462,2401,40,279
cub,Cuba,country,ame,1930,3918827,5027,40,197.25
cyp,Cyprus,country,eur,1930,345296,3040,40,220.74
cze,Czech Republic,country,eur,1930,8259391,6742,40.99,161.98
deu,Germany,country,eur,1930,66439556,6791,45.83,122.39
dji,Djibouti,country,afr,1930,52894,1762,40,416.43
dnk,Denmark,country,eur,1930,3542561,9571,42.93,93.95
dom,Dominican Republic,country,ame,1930,1289191,1464,40,396.02
dza,Algeria,country,afr,1930,6876190,2942,40.33,411.75
ecu,Ecuador,country,ame,1930,2042719,1723,40,381.08
egy,Egypt,country,afr,1930,15293269,1513,45.65,354.17
eri,Eritrea,country,afr,1930,875495,728,40,412.66
esp,Spain,country,eur,1930,23513708,4367,36.09,215.9
est,Estonia,country,eur,1930,915693,3053,40.98,170.59
eth,Ethiopia,country,afr,1930,13651181,558,51.42,419.14
fin,Finland,country,eur,1930,3450505,4489,43.99,106.36
fji,Fiji,country,asi,1930,180533,1651,40,427.72
fra,France,country,eur,1930,41662571,6835,61.5,101.93
gab,Gabon,country,afr,1930,401405,501,49.81,407.67
gbr,United Kingdom,country,eur,1930,45957969,8722,41.94,89.22
geo,Georgia,country,eur,1930,2929603,1188,35.07,239.48
gha,Ghana,country,afr,1930,3079535,1763,43.92,387.15
gin,Guinea,country,afr,1930,2588541,574,45.48,371.79
gmb,Gambia,country,afr,1930,234015,927,40,430.09
gnb,Guinea-Bissau,country,afr,1930,466967,842,53.44,390.5
gnq,Equatorial Guinea,country,afr,1930,157032,453,40,417.7
grc,Greece,country,eur,1930,6253203,4723,41.79,147.34
gtm,Guatemala,country,ame,1930,1918783,2694,42.71,467.85
guy,Guyana,country,ame,1930,350185,3025,42.17,284.06
hnd,Honduras,country,ame,1930,962852,2940,40,366.53
hti,Haiti,country,ame,1930,2448268,1946,40,448.83
hun,Hungary,country,eur,1930,8635353,4913,29.94,246.56
idn,Indonesia,country,asi,1930,53403726,1795,50.19,394.01
ind,India,country,asi,1930,285470839,1244,31.51,294.69
irl,Ireland,country,eur,1930,2907196,5025,41.66,93.51
irn,Iran,country,asi,1930,13315170,2317,42.07,473.7
irq,Iraq,country,asi,1930,3728811,2200,52.32,400.09
isr,Israel,country,asi,1930,564900,1961,44.87,95.24
ita,Italy,country,eur,1930,40771062,5608,50.93,165.94
jam,Jamaica,country,ame,1930,1009819,1591,42.47,223.19
jor,Jordan,country,asi,1930,376677,2232,40,393.08
