geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1957,8534913,1134,34.41,380.4
ago,Angola,country,afr,1957,4992439,3592,47.92,360.45
alb,Albania,country,eur,1957,1500152,2387,24.26,142.34
are,United Arab Emirates,country,asi,1957,82870,1278,40,223.19
arg,Argentina,country,ame,1957,19614848,7863,41.76,93.51
arm,Armenia,country,eur,1957,1677837,2299,37.79,89.22
aus,Australia,country,asi,1957,9637408,13191,35.89,26.6
aut,Austria,country,eur,1957,6981105,10578,44.67,49.9
aze,Azerbaijan,country,eur,1957,3539858,4597,40,119.71
bdi,Burundi,country,afr,1957,2627880,601,44.89,257.91
bel,Belgium,country,eur,1957,8974221,12252,44.28,40.1
ben,Benin,country,afr,1957,2345782,1092,41.6,326.2
bfa,Burkina Faso,country,afr,1957,4635954,619,45.02,363.1
bgd,Bangladesh,country,asi,1957,44315145,1017,37.22,287.1
bgr,Bulgaria,country,eur,1957,7668139,3895,23.23,100.1
bhr,Bahrain,country,asi,1957,145185,20938,40,258.6
bih,Bosnia and Herzegovina,country,eur,1957,3042428,1550,40,162.51
blr,Belarus,country,eur,1957,7938612,3524,29.8,68.64
bol,Bolivia,country,ame,1957,3490685,2713,43.02,293.3
bra,Brazil,country,ame,1957,66400362,3668,53.6,187
btn,Bhutan,country,asi,1957,209449,920,40,363.27
bwa,Botswana,country,afr,1957,490433,933,43.78,185.5
caf,Central African Republic,country,afr,1957,1436392,1403,50.08,309.25
can,Canada,country,ame,1957,16624767,14177,35.08,35.8
che,Switzerland,country,eur,1957,5082993,25738,39.92,29
chl,Chile,country,ame,1957,7182786,6016,60.3,182.54
chn,China,country,asi,1957,615992182,780,38.09,251.14
civ,Cote d'Ivoire,country,afr,1957,3153472,2317,42.95,334.4
cmr,Cameroon,country,afr,1957,5055386,1710,46.68,310.6
cod,"Congo, Dem. Rep.",country,afr,1957,14161242,2177,44.23,273.32
cog,"Congo, Rep.",country,afr,1957,941590,2099,38.15,201.44
col,Colombia,country,ame,1957,15075304,3452,59.01,146.73
com,Comoros,country,afr,1957,179386,929,44.97,313.62
cpv,Cape Verde,country,afr,1957,197933,751,40,203.15
cri,Costa Rica,country,ame,1957,1198946,3633,40,118.71
cub,Cuba,country,ame,1957,6764787,10636,37.25,46.87
cyp,Cyprus,country,eur,1957,549459,4959,40,47.97
cze,Czech Republic,country,eur,1957,9457027,10023,32.52,33.23
deu,Germany,country,eur,1957,71955005,12385,41.34,47.69
dji,Djibouti,country,afr,1957,73703,3508,40,252.12
dnk,Denmark,country,eur,1957,4494306,13741,34,27.1
dom,Dominican Republic,country,ame,1957,2975809,2627,46.76,151.8
dza,Algeria,country,afr,1957,10316288,5166,40.76,249
ecu,Ecuador,country,ame,1957,4179314,4151,40,195.8
egy,Egypt,country,afr,1957,24959391,1780,43.75,341.3
eri,Eritrea,country,afr,1957,1314633,841,40,311.65
esp,Spain,country,eur,1957,29596934,5692,30.04,68.3
est,Estonia,country,eur,1957,1181025,6213,32.66,52.53
eth,Ethiopia,country,afr,1957,20764427,622,48.96,311.65
fin,Finland,country,eur,1957,4320250,9302,43.55,32.3
fji,Fiji,country,asi,1957,356817,3252,40,83.7
fra,France,country,eur,1957,44376073,10442,53.78,34.8
gab,Gabon,country,afr,1957,487537,1134,59.2,289.06
gbr,United Kingdom,country,eur,1957,51543847,12702,29.1,28
geo,Georgia,country,eur,1957,3967337,2962,33.22,103.41
gha,Ghana,country,afr,1957,6052159,1936,47.03,220.9
gin,Guinea,country,afr,1957,3414094,745,48.28,358.9
gmb,Gambia,country,afr,1957,330603,1119,40,382.1
gnb,Guinea-Bissau,country,afr,1957,592124,1184,39.33,280.47
gnq,Equatorial Guinea,country,afr,1957,242509,588,40,317.94
grc,Greece,country,eur,1957,8097202,5656,43.03,59.1
gtm,Guatemala,country,ame,1957,3811577,3284,50.67,232.3
guy,Guyana,country,ame,1957,516218,3619,41.82,108.9
hnd,Honduras,country,ame,1957,1824081,2490,40,232.3
hti,Haiti,country,ame,1957,3647806,2222,48.33,306.7
hun,Hungary,country,eur,1957,9914136,7795,28.46,70.5
idn,Indonesia,country,asi,1957,81230749,1779,44.19,241.7
ind,India,country,asi,1957,424541513,959,36.66,260.4
irl,Ireland,country,eur,1957,2862366,7159,49.77,39.7
irn,Iran,country,asi,1957,20288440,4211,53.47,312.44
irq,Iraq,country,asi,1957,6795399,5045,63.38,235.3
isr,Israel,country,asi,1957,1868581,5557,45,49.77
ita,Italy,country,eur,1957,48868412,8816,43.91,57.5
jam,Jamaica,country,ame,1957,1577372,5057,41.55,97.1
jor,Jordan,country,asi,1957,739263,3900,40,186.6
jpn,Japan,country,asi,1957,90084818,3843,37.47,50.3
kaz,Kazakhstan,country,asi,1957,8764961,7558,37.13,137.65
ken,Kenya,country,afr,1957,7401422,1963,64.34,229.9
kgz,Kyrgyz Republic,country,asi,1957,1994697,2624,36.3,154.91
khm,Cambodia,country,asi,1957,5307886,1363,40,267.71
kor,South Korea,country,asi,1957,22681233,1226,31.27,142.7
kwt,Kuwait,country,asi,1957,208907,14325,40,166.86
lao,Lao,country,asi,1957,1979060,1211,41.58,260.05
lbn,Lebanon,country,asi,1957,1637126,9638,55.51,85.4
lbr,Liberia,country,afr,1957,1051225,1301,40,314.1
lby,Libya,country,afr,1957,1304045,8625,40,341.7
lka,Sri Lanka,country,asi,1957,9229560,1797,47.51,115.3
lso,Lesotho,country,afr,1957,811453,503,40,201.5
ltu,Lithuania,country,eur,1957,2677885,8591,32.58,72.94
lux,Luxembourg,country,eur,1957,308562,21516,40,48.56
lva,Latvia,country,eur,1957,2058457,4938,32.7,55.49
mar,Morocco,country,afr,1957,11210889,2067,45.71,254.4
mda,Moldova,country,eur,1957,2776552,3373,23.23,113.4
