geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1915,5550805,837,41.27,471.43
ago,Angola,country,afr,1915,3263437,1076,44.08,471.43
alb,Albania,country,eur,1915,937914,1424,27.33,364.2
are,United Arab Emirates,country,asi,1915,52438,2187,40,421.72
arg,Argentina,country,ame,1915,8069761,6716,49.25,194.09
arm,Armenia,country,eur,1915,979457,998,36.95,272.2
aus,Australia,country,asi,1915,4960324,8128,39.55,93.91
aut,Austria,country,eur,1915,6824393,5329,37.13,354.43
aze,Azerbaijan,country,eur,1915,2091506,1749,40,270.3
bdi,Burundi,country,afr,1915,1757492,465,44.85,411.51
bel,Belgium,country,eur,1915,7741364,4652,50.68,195.97
ben,Benin,country,afr,1915,1608752,951,42.52,418.62
bfa,Burkina Faso,country,afr,1915,3319379,535,38.65,441.61
bgd,Bangladesh,country,asi,1915,31773212,1149,38.56,530.94
bgr,Bulgaria,country,eur,1915,4823455,2334,30.47,271.85
bhr,Bahrain,country,asi,1915,83386,2725,40,426.89
bih,Bosnia and Herzegovina,country,eur,1915,1949828,1178,40,367.68
blr,Belarus,country,eur,1915,5644504,1418,43.42,264
bol,Bolivia,country,ame,1915,2131151,2104,40,392.82
bra,Brazil,country,ame,1915,24904037,1498,43.83,405.19
btn,Bhutan,country,asi,1915,147689,761,40,421.01
bwa,Botswana,country,afr,1915,137728,633,36.76,385.27
caf,Central African Republic,country,afr,1915,760074,690,45.25,430.77
can,Canada,country,ame,1915,8141431,7061,41.01,247.43
che,Switzerland,country,eur,1915,3879536,10675,37.96,112.48
chl,Chile,country,ame,1915,3544081,3562,57.57,412.55
chn,China,country,asi,1915,439358992,957,40.21,405.19
civ,Cote d'Ivoire,country,afr,1915,2058616,1309,38.1,415.31
cmr,Cameroon,country,afr,1915,2469108,1002,42.93,446.88
cod,"Congo, Dem. Rep.",country,afr,1915,9624086,803,42.71,410.25
cog,"Congo, Rep.",country,afr,1915,623908,827,39.48,396.53
col,Colombia,country,ame,1915,5623676,1540,53.24,383.34
com,Comoros,country,afr,1915,118066,782,36.31,403.95
cpv,Cape Verde,country,afr,1915,129688,795,40,383.13
cri,Costa Rica,country,ame,1915,390508,2247,40,367.68
cub,Cuba,country,ame,1915,2644019,3547,40,353.8
cyp,Cyprus,country,eur,1915,289212,2616,40,238.27
cze,Czech Republic,country,eur,1915,7818071,4699,39.17,241.99
deu,Germany,country,eur,1915,67479012,4559,44.27,238.82
dji,Djibouti,country,afr,1915,47145,1139,40,432.09
dnk,Denmark,country,eur,1915,3054631,7020,41.68,112.27
dom,Dominican Republic,country,ame,1915,805017,1142,40,426.8
dza,Algeria,country,afr,1915,5692913,2169,37.48,446.9
ecu,Ecuador,country,ame,1915,1791518,1097,40,394.06
egy,Egypt,country,afr,1915,12138629,1397,42.83,392.82
eri,Eritrea,country,afr,1915,718177,683,40,428.18
esp,Spain,country,eur,1915,20595437,3152,35.35,269.77
est,Estonia,country,eur,1915,798006,2358,38.07,224.48
eth,Ethiopia,country,afr,1915,11054345,543,48.67,434.74
fin,Finland,country,eur,1915,3081064,3154,40,167.87
