geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1928,6274219,902,38.11,459.44
ago,Angola,country,afr,1928,3589807,1593,52.42,456.62
alb,Albania,country,eur,1928,1005304,1666,26.36,352.75
are,United Arab Emirates,country,asi,1928,58507,2136,40,408.62
arg,Argentina,country,ame,1928,11292241,8020,45.67,173.43
arm,Armenia,country,eur,1928,1102697,887,37.21,233.01
aus,Australia,country,asi,1928,6305548,8944,36.5,72.31
aut,Austria,country,eur,1928,6643060,7131,37.35,186.57
aze,Azerbaijan,country,eur,1928,2355806,1728,40,238.09
bdi,Burundi,country,afr,1928,1940000,477,47.84,397.74
bel,Belgium,country,eur,1928,7961001,9468,52.02,120.8
ben,Benin,country,afr,1928,1825806,1050,45.51,407.46
bfa,Burkina Faso,country,afr,1928,3648252,535,41.65,428.37
bgd,Bangladesh,country,asi,1928,33892902,1188,38.14,465.42
bgr,Bulgaria,country,eur,1928,5880273,2040,28.23,237.13
bhr,Bahrain,country,asi,1928,94129,2853,40,413.16
bih,Bosnia and Herzegovina,country,eur,1928,2184855,1346,40,308.31
blr,Belarus,country,eur,1928,6358770,1386,26.32,189.32
bol,Bolivia,country,ame,1928,2565343,2389,40,377.61
bra,Brazil,country,ame,1928,32542092,2143,58.57,389.69
btn,Bhutan,country,asi,1928,157386,790,40,416.48
bwa,Botswana,country,afr,1928,201416,701,39.75,369.66
caf,Central African Republic,country,afr,1928,808877,857,45.25,424.26
can,Canada,country,ame,1928,10074482,8581,41.88,119.94
che,Switzerland,country,eur,1928,3980111,14699,39.14,73.89
chl,Chile,country,ame,1928,4182881,4849,63.63,344.87
chn,China,country,asi,1928,477209096,1050,43.74,392.46
civ,Cote d'Ivoire,country,afr,1928,2248046,1549,38.1,401.43
cmr,Cameroon,country,afr,1928,2732866,1143,44.25,433.88
cod,"Congo, Dem. Rep.",country,afr,1928,10485458,1030,44.26,397.36
cog,"Congo, Rep.",country,afr,1928,685555,1111,39.41,386.69
col,Colombia,country,ame,1928,7846525,2383,54.01,203.59
com,Comoros,country,afr,1928,130731,792,36.31,391.26
cpv,Cape Verde,country,afr,1928,145651,806,40,371.09
cri,Costa Rica,country,ame,1928,520729,2484,40,294.63
cub,Cuba,country,ame,1928,3766017,5228,40,224.35
cyp,Cyprus,country,eur,1928,337620,2977,40,221.85
cze,Czech Republic,country,eur,1928,8199170,6856,40.89,172.24
deu,Germany,country,eur,1928,65728017,6909,45.69,129.42
dji,Djibouti,country,afr,1928,52088,1663,40,418.52
dnk,Denmark,country,eur,1928,3496234,8620,43.17,97.22
dom,Dominican Republic,country,ame,1928,1202652,1415,40,400.06
dza,Algeria,country,afr,1928,6705440,2828,40.11,419.75
ecu,Ecuador,country,ame,1928,1997109,1633,40,382.81
egy,Egypt,country,afr,1928,14827757,1562,45.76,411.67
eri,Eritrea,country,afr,1928,852673,722,40,414.73
esp,Spain,country,eur,1928,23046978,4259,36.07,214.84
est,Estonia,country,eur,1928,899048,3098,41.07,177.04
eth,Ethiopia,country,afr,1928,13271651,556,51.67,421.16
fin,Finland,country,eur,1928,3396826,4556,44.14,122.2
fji,Fiji,country,asi,1928,175034,1570,40,454
fra,France,country,eur,1928,41168100,6522,61.32,118.75
gab,Gabon,country,afr,1928,394751,487,50,409.72
gbr,United Kingdom,country,eur,1928,45633019,8659,42.48,97.87
geo,Georgia,country,eur,1928,2876423,1122,35.21,244.25
gha,Ghana,country,afr,1928,2934703,2031,43.87,402.22
gin,Guinea,country,afr,1928,2543322,570,45.45,375.69
gmb,Gambia,country,afr,1928,230563,921,40,432.3
gnb,Guinea-Bissau,country,afr,1928,460794,843,53.99,392.46
gnq,Equatorial Guinea,country,afr,1928,146916,449,40,419.8
grc,Greece,country,eur,1928,6102662,4708,41.96,138.28
gtm,Guatemala,country,ame,1928,1872378,2365,42.49,470.66
guy,Guyana,country,ame,1928,345394,2919,42.2,357.4
hnd,Honduras,country,ame,1928,922311,2917,40,368.59
hti,Haiti,country,ame,1928,2384913,1907,40,451.65
hun,Hungary,country,eur,1928,8502936,4837,30.26,286.29
idn,Indonesia,country,asi,1928,52076227,1764,49.59,408.57
ind,India,country,asi,1928,280239177,1232,31.31,281.45
irl,Ireland,country,eur,1928,2920746,4725,41.38,93.52
irn,Iran,country,asi,1928,12988217,2189,41.62,476.08
irq,Iraq,country,asi,1928,3574222,2132,51.5,402.1
isr,Israel,country,asi,1928,533665,1434,44.87,141.98
ita,Italy,country,eur,1928,40141801,5839,51.22,185.21
jam,Jamaica,country,ame,1928,964538,1517,42.29,252.25
jor,Jordan,country,asi,1928,371531,2160,40,395.16
jpn,Japan,country,asi,1928,62001506,2817,51.82,221.11
kaz,Kazakhstan,country,asi,1928,5463218,2844,39.16,324.14
ken,Kenya,country,afr,1928,2975718,1482,54.8,504.31
kgz,Kyrgyz Republic,country,asi,1928,1421100,1521,41.39,294.24
khm,Cambodia,country,asi,1928,3585761,1065,40,357.25
kor,South Korea,country,asi,1928,13554026,878,32.13,393.72
kwt,Kuwait,country,asi,1928,118210,2217,40,472.18
lao,Lao,country,asi,1928,1490464,1110,42.55,393.68
lbn,Lebanon,country,asi,1928,831372,3630,48.08,420.94
lbr,Liberia,country,afr,1928,774553,1032,40,390.22
lby,Libya,country,afr,1928,997296,3962,40,379.69
lka,Sri Lanka,country,asi,1928,5703277,1934,47.95,310.66
lso,Lesotho,country,afr,1928,620751,422,40,374.9
ltu,Lithuania,country,eur,1928,2103868,4215,41.24,190.98
lux,Luxembourg,country,eur,1928,256728,7870,40,164.29
lva,Latvia,country,eur,1928,1595727,2477,41.24,165.13
mar,Morocco,country,afr,1928,6420140,1231,37.51,377.57
mda,Moldova,country,eur,1928,1909023,1346,28.23,227.45
mdg,Madagascar,country,afr,1928,3498328,1218,45.16,410.97
mex,Mexico,country,ame,1928,16805418,3115,54.77,361.74
mkd,"Macedonia, FYR",country,eur,1928,1026421,2125,44.96,299.15
mli,Mali,country,afr,1928,3842524,632,47.16,436.7
mmr,Myanmar,country,asi,1928,14446345,1605,33.41,407.21
mne,Montenegro,country,eur,1928,325190,3295,40,285.85
mng,Mongolia,country,asi,1928,743051,743,40,394.91
moz,Mozambique,country,afr,1928,5210532,426,40.47,413.82
mrt,Mauritania,country,afr,1928,598997,940,40,371.53
mus,Mauritius,country,afr,1928,387848,1805,40,212.8
mwi,Malawi,country,afr,1928,1469561,356,41.51,410.65
mys,Malaysia,country,asi,1928,4198050,2453,47.02,409.61
nam,Namibia,country,afr,1928,264896,2729,44.59,387.42
ner,Niger,country,afr,1928,2262039,791,47.49,407.3
nga,Nigeria,country,afr,1928,19113572,1787,44.59,414.67
nic,Nicaragua,country,ame,1928,803258,3528,40,442.82
nld,Netherlands,country,eur,1928,7666070,9427,41.95,73.86
nor,Norway,country,eur,1928,2784262,6290,45.56,63.68
npl,Nepal,country,asi,1928,6759407,869,40.99,381.17
nzl,New Zealand,country,asi,1928,1453289,8654,39.78,49.43
omn,Oman,country,asi,1928,446721,2041,40,405.53
pak,Pakistan,country,asi,1928,22762494,1377,42.32,498.16
pan,Panama,country,ame,1928,503940,2875,40,353.65
per,Peru,country,ame,1928,5365327,4044,52.3,348.15
phl,Philippines,country,asi,1928,11036097,2362,43.81,401.47
png,Papua New Guinea,country,asi,1928,1484727,828,46.96,398.47
pol,Poland,country,eur,1928,27450662,3738,26.38,233.25
prk,North Korea,country,asi,1928,7098036,924,40,373.43
prt,Portugal,country,eur,1928,6638490,2719,50.13,235.9
pry,Paraguay,country,ame,1928,854243,3208,40,352.09
pse,West Bank and Gaza,country,asi,1928,431666,1127,40,408.87
qat,Qatar,country,asi,1928,19901,2140,40,407.21
rou,Romania,country,eur,1928,13679430,2962,28.23,299.09
rus,Russia,country,eur,1928,83814400,3569,26.32,203.42
rwa,Rwanda,country,afr,1928,1895320,508,47.35,398.13
