geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1831,3466194,627,30.5,472.81
ago,Angola,country,afr,1831,1698652,708,45.8,485.68
alb,Albania,country,eur,1831,459291,686,41.2,375.2
are,United Arab Emirates,country,asi,1831,40153,1120,44.4,434.46
arg,Argentina,country,ame,1831,703446,1767,42.2,402.19
arm,Armenia,country,eur,1831,457664,538,29.1,356.45
aus,Australia,country,asi,1831,353571,1446,43.2,390.99
aut,Austria,country,eur,1831,3555905,2378,47,436.85
aze,Azerbaijan,country,eur,1831,974778,827,36.5,360.39
bdi,Burundi,country,afr,1831,979975,430,43.7,423.95
bel,Belgium,country,eur,1831,3784000,2523,58.9,314.63
ben,Benin,country,afr,1831,709702,631,47.1,430.46
bfa,Burkina Faso,country,afr,1831,1805795,487,37.5,454.69
bgd,Bangladesh,country,asi,1831,20961432,876,41.8,507.88
bgr,Bulgaria,country,eur,1831,2297773,1153,47.8,353.98
bhr,Bahrain,country,asi,1831,64474,1411,43.9,439.79
bih,Bosnia and Herzegovina,country,eur,1831,939324,709,33,378.8
blr,Belarus,country,eur,1831,2608680,655,56.4,365.67
bol,Bolivia,country,ame,1831,1194670,950,36.9,404.69
bra,Brazil,country,ame,1831,5385339,1138,39.6,417.44
btn,Bhutan,country,asi,1831,94929,645,47.2,451.54
bwa,Botswana,country,afr,1831,121000,420,35.6,397.2
caf,Central African Republic,country,afr,1831,505497,449,45.9,443.79
can,Canada,country,ame,1831,1247240,1677,38.4,333.47
che,Switzerland,country,eur,1831,2112905,3042,44.6,344.77
chl,Chile,country,ame,1831,989613,985,53.2,417.44
chn,China,country,asi,1831,403849709,986,41.6,417.44
civ,Cote d'Ivoire,country,afr,1831,1173887,920,39.2,427.86
cmr,Cameroon,country,afr,1831,1922087,662,52.5,460.21
cod,"Congo, Dem. Rep.",country,afr,1831,5557293,551,42.1,422.65
cog,"Congo, Rep.",country,afr,1831,340924,627,49.7,408.51
col,Colombia,country,ame,1831,1477565,993,58.9,417.44
com,Comoros,country,afr,1831,61497,718,38.1,416.16
cpv,Cape Verde,country,afr,1831,61562,556,49.7,394.71
cri,Costa Rica,country,ame,1831,73220,879,47.7,441.12
cub,Cuba,country,ame,1831,792002,1238,38.3,369.21
cyp,Cyprus,country,eur,1831,185006,975,33.7,339.12
cze,Czech Republic,country,eur,1831,5744312,2101,39.9,379.99
deu,Germany,country,eur,1831,28329429,2032,49.6,401.68
dji,Djibouti,country,afr,1831,24889,830,43.1,445.15
dnk,Denmark,country,eur,1831,1275000,2198,57.5,319.23
dom,Dominican Republic,country,ame,1831,107244,710,42.2,445.15
dza,Algeria,country,afr,1831,2899979,828,59.7,460.21
ecu,Ecuador,country,ame,1831,601295,569,41.2,405.96
egy,Egypt,country,afr,1831,4710820,834,59.7,404.69
eri,Eritrea,country,afr,1831,237823,549,46.3,441.12
esp,Spain,country,eur,1831,13138762,1563,35.7,450.6
est,Estonia,country,eur,1831,370179,1031,48.9,362.15
eth,Ethiopia,country,afr,1831,3456238,526,47.5,447.88
fin,Finland,country,eur,1831,1341571,1367,50.6,366.84
fji,Fiji,country,asi,1831,137298,817,47.1,498.88
fra,France,country,eur,1831,33356190,1783,57.3,283.54
gab,Gabon,country,afr,1831,173686,392,45.9,435.79
gbr,United Kingdom,country,eur,1831,18764509,3656,53.5,310.45
geo,Georgia,country,eur,1831,1187661,574,29.7,371.87
gha,Ghana,country,afr,1831,1911360,713,52.8,471.38
gin,Guinea,country,afr,1831,1085652,462,32.7,446.51
gmb,Gambia,country,afr,1831,112185,828,45.7,460.21
gnb,Guinea-Bissau,country,afr,1831,234926,786,49.8,417.44
gnq,Equatorial Guinea,country,afr,1831,83381,370,47.3,446.51
grc,Greece,country,eur,1831,2561238,1554,49.9,360.97
gtm,Guatemala,country,ame,1831,679891,940,35.3,503.36
guy,Guyana,country,ame,1831,179260,1311,38.2,429.16
hnd,Honduras,country,ame,1831,195000,779,55.6,393.46
hti,Haiti,country,ame,1831,796516,710,42.7,486.07
hun,Hungary,country,eur,1831,4497023,1365,42.2,368.01
idn,Indonesia,country,asi,1831,18613523,1014,48.1,443.79
ind,India,country,asi,1831,182910827,1052,35,509.39
irl,Ireland,country,eur,1831,5581205,1697,39.1,348.22
irn,Iran,country,asi,1831,6932572,1001,59.7,506.38
irq,Iraq,country,asi,1831,1186481,1017,59.7,427.86
isr,Israel,country,asi,1831,209954,884,44.9,447.7
ita,Italy,country,eur,1831,21668286,2557,56.9,453.33
jam,Jamaica,country,ame,1831,400266,1071,39.1,389.77
jor,Jordan,country,asi,1831,227010,1024,40.7,421.34
jpn,Japan,country,asi,1831,31363629,1096,50.4,363.32
kaz,Kazakhstan,country,asi,1831,2260796,1253,43.3,497.41
ken,Kenya,country,afr,1831,2574000,941,46.3,507.88
kgz,Kyrgyz Republic,country,asi,1831,587331,561,46,380.47
khm,Cambodia,country,asi,1831,2142803,921,41.1,379.99
kor,South Korea,country,asi,1831,9449773,558,32.1,503.36
kwt,Kuwait,country,asi,1831,81280,1232,44.3,500.35
lao,Lao,country,asi,1831,522516,890,38.4,418.74
lbn,Lebanon,country,asi,1831,359728,1185,59.7,447.88
lbr,Liberia,country,afr,1831,343585,823,41,429.16
lby,Libya,country,afr,1831,568606,1205,43.9,404.69
lka,Sri Lanka,country,asi,1831,1524422,911,47.2,409.79
lso,Lesotho,country,afr,1831,300482,400,54.5,407.24
ltu,Lithuania,country,eur,1831,862698,1396,48.9,458.81
lux,Luxembourg,country,eur,1831,136562,1659,30.8,357.45
lva,Latvia,country,eur,1831,654382,826,48.9,404.69
mar,Morocco,country,afr,1831,2899979,731,59.7,403.44
mda,Moldova,country,eur,1831,789219,661,47.8,374.59
