geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1859,3957274,690,39.1,477.1
ago,Angola,country,afr,1859,2094026,800,37.8,485.68
alb,Albania,country,eur,1859,547483,731,41.2,375.2
are,United Arab Emirates,country,asi,1859,40215,1244,43.9,434.46
arg,Argentina,country,ame,1859,1386914,2628,29.9,402.19
arm,Armenia,country,eur,1859,590553,599,42.8,343.63
aus,Australia,country,asi,1859,1198912,4912,45.1,390.99
aut,Austria,country,eur,1859,4207643,3175,36.2,412.55
aze,Azerbaijan,country,eur,1859,1259059,966,40.8,340.32
bdi,Burundi,country,afr,1859,1206338,441,43.7,423.95
bel,Belgium,country,eur,1859,4720393,4062,52.8,292.26
ben,Benin,country,afr,1859,932314,722,45.1,430.46
bfa,Burkina Faso,country,afr,1859,2213126,503,37.5,454.69
bgd,Bangladesh,country,asi,1859,23568898,879,45.6,507.88
bgr,Bulgaria,country,eur,1859,2538530,1324,47.8,340.25
bhr,Bahrain,country,asi,1859,64470,1696,42.9,439.79
bih,Bosnia and Herzegovina,country,eur,1859,1199815,785,39.1,378.8
blr,Belarus,country,eur,1859,3373076,771,52.2,365.67
bol,Bolivia,country,ame,1859,1445734,1239,36.9,404.69
bra,Brazil,country,ame,1859,8337210,1323,40.1,417.44
btn,Bhutan,country,asi,1859,109219,682,47.6,441.13
bwa,Botswana,country,afr,1859,121270,481,35.6,397.2
caf,Central African Republic,country,afr,1859,578361,513,47.4,443.79
can,Canada,country,ame,1859,3165499,2385,34.4,306.18
che,Switzerland,country,eur,1859,2497753,5040,50.1,344.77
chl,Chile,country,ame,1859,1642422,1594,65.5,417.44
chn,China,country,asi,1859,382711238,1007,36.9,472.81
civ,Cote d'Ivoire,country,afr,1859,1418073,1029,42.1,427.86
cmr,Cameroon,country,afr,1859,2089007,758,43.3,460.21
cod,"Congo, Dem. Rep.",country,afr,1859,6681537,618,42.1,422.65
cog,"Congo, Rep.",country,afr,1859,417487,679,46.1,408.51
col,Colombia,country,ame,1859,2216021,1068,58.9,417.44
com,Comoros,country,afr,1859,76551,739,42.6,416.16
cpv,Cape Verde,country,afr,1859,79021,627,48.9,394.71
cri,Costa Rica,country,ame,1859,113930,1202,45.7,441.12
cub,Cuba,country,ame,1859,1315598,1713,39.9,360.97
cyp,Cyprus,country,eur,1859,185647,1357,38,339.12
cze,Czech Republic,country,eur,1859,6365008,2541,51.2,379.99
