geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1907,5249854,812,41.6,478.69
ago,Angola,country,afr,1907,3062980,988,39.1,480.11
alb,Albania,country,eur,1907,876111,1269,27.8,370.9
are,United Arab Emirates,country,asi,1907,49806,2214,43.8,429.48
arg,Argentina,country,ame,1907,6121229,7844,45.4,278.47
arm,Armenia,country,eur,1907,911019,814,36.2,299.53
aus,Australia,country,asi,1907,4138960,7701,40.6,115.43
aut,Austria,country,eur,1907,6420774,6715,37,339.88
aze,Azerbaijan,country,eur,1907,1944924,1411,44,292.25
bdi,Burundi,country,afr,1907,1665638,462,43.7,419.08
bel,Belgium,country,eur,1907,7326493,7355,50,188.63
ben,Benin,country,afr,1907,1487868,911,41.6,425.52
bfa,Burkina Faso,country,afr,1907,3132298,530,37.5,449.47
bgd,Bangladesh,country,asi,1907,30413346,1020,38.8,561.75
bgr,Bulgaria,country,eur,1907,4362116,2312,31.8,282.96
bhr,Bahrain,country,asi,1907,79166,2711,39.9,434.75
bih,Bosnia and Herzegovina,country,eur,1907,1818893,1166,45.6,374.45
blr,Belarus,country,eur,1907,5243412,1142,50,316.55
bol,Bolivia,country,ame,1907,1938911,1951,36.9,400.05
bra,Brazil,country,ame,1907,21037525,1445,26,412.65
btn,Bhutan,country,asi,1907,141460,749,47.7,423.83
bwa,Botswana,country,afr,1907,124435,606,35.6,392.64
caf,Central African Republic,country,afr,1907,730949,647,48.1,438.7
can,Canada,country,ame,1907,6552666,6472,40.8,264.19
che,Switzerland,country,eur,1907,3586011,10555,37.1,154.74
chl,Chile,country,ame,1907,3235386,3769,73.2,483.95
chn,China,country,asi,1907,409865480,917,36.7,412.65
civ,Cote d'Ivoire,country,afr,1907,1951700,1246,43.3,422.95
cmr,Cameroon,country,afr,1907,2410801,956,41,454.93
cod,"Congo, Dem. Rep.",country,afr,1907,9134472,754,42.1,417.8
cog,"Congo, Rep.",country,afr,1907,589050,778,39.9,403.83
col,Colombia,country,ame,1907,4719826,1268,55.5,412.65
com,Comoros,country,afr,1907,110967,776,44.5,411.39
cpv,Cape Verde,country,afr,1907,120809,769,47.9,390.18
cri,Costa Rica,country,ame,1907,345808,2055,45,375.63
cub,Cuba,country,ame,1907,2077752,2989,40.3,380.46
cyp,Cyprus,country,eur,1907,259360,2393,42,261.95
cze,Czech Republic,country,eur,1907,7591566,4374,39.1,286.01
deu,Germany,country,eur,1907,61414307,5002,43.2,286.02
dji,Djibouti,country,afr,1907,44366,1055,44.6,440.05
dnk,Denmark,country,eur,1907,2775706,6499,46.4,136.16
dom,Dominican Republic,country,ame,1907,645314,1072,44.5,440.05
dza,Algeria,country,afr,1907,5261920,1888,36,454.93
ecu,Ecuador,country,ame,1907,1608160,925,45.3,401.31
egy,Egypt,country,afr,1907,10952677,1340,40.4,400.05
eri,Eritrea,country,afr,1907,646327,666,48.4,436.06
esp,Spain,country,eur,1907,19490898,2902,34.5,256.73
est,Estonia,country,eur,1907,741664,1889,36.2,259
eth,Ethiopia,country,afr,1907,9898731,540,47.5,442.74
fin,Finland,country,eur,1907,2826788,3070,38,194.59
fji,Fiji,country,asi,1907,131702,1057,44.8,493.16
fra,France,country,eur,1907,41066653,4648,53.8,183.96
gab,Gabon,country,afr,1907,330669,408,45.9,430.79
gbr,United Kingdom,country,eur,1907,40686069,8428,41.2,176.03
geo,Georgia,country,eur,1907,2374059,926,35.4,300.41
gha,Ghana,country,afr,1907,1972116,896,40,456.71
gin,Guinea,country,afr,1907,2114406,539,40,420.03
gmb,Gambia,country,afr,1907,197240,875,46.8,454.93
gnb,Guinea-Bissau,country,afr,1907,399050,836,49.8,412.65
gnq,Equatorial Guinea,country,afr,1907,107702,416,51.4,441.39
grc,Greece,country,eur,1907,5138613,3311,37.4,305.83
gtm,Guatemala,country,ame,1907,1504089,1744,37.9,497.59
guy,Guyana,country,ame,1907,299385,2188,41.8,415.74
hnd,Honduras,country,ame,1907,587518,2054,43.1,388.94
hti,Haiti,country,ame,1907,1746854,1539,43.9,478.09
hun,Hungary,country,eur,1907,7473380,3235,35.6,344.73
idn,Indonesia,country,asi,1907,41427923,1223,41.7,438.7
ind,India,country,asi,1907,250502086,1225,30.7,403.5
irl,Ireland,country,eur,1907,3101729,4316,36.6,134.77
irn,Iran,country,asi,1907,10414141,1387,37.6,500.57
irq,Iraq,country,asi,1907,2426917,1595,43.1,422.95
isr,Israel,country,asi,1907,394370,1093,44.9,362.57
ita,Italy,country,eur,1907,35583198,4247,48.7,254.74
jam,Jamaica,country,ame,1907,780220,1014,38.5,364.1
jor,Jordan,country,asi,1907,324585,1606,43.4,416.51
jpn,Japan,country,asi,1907,47550146,2042,51.6,324.17
kaz,Kazakhstan,country,asi,1907,4510970,2296,34.5,440.05
ken,Kenya,country,afr,1907,2636999,1239,47.5,502.06
kgz,Kyrgyz Republic,country,asi,1907,1173236,1093,41.7,353.29
khm,Cambodia,country,asi,1907,2992566,1030,46,375.63
kor,South Korea,country,asi,1907,10047258,533,32.1,524.79
kwt,Kuwait,country,asi,1907,97982,2436,41.9,494.61
lao,Lao,country,asi,1907,1267386,1067,38.4,413.93
lbn,Lebanon,country,asi,1907,582467,2239,42.5,442.74
lbr,Liberia,country,afr,1907,650281,1009,46,424.23
lby,Libya,country,afr,1907,888300,3058,40.9,400.05
lka,Sri Lanka,country,asi,1907,4509632,2046,44.7,425.52
lso,Lesotho,country,afr,1907,530337,417,51.5,402.57
ltu,Lithuania,country,eur,1907,1734476,2558,39.5,274.86
lux,Luxembourg,country,eur,1907,223917,4074,38.8,228.61
lva,Latvia,country,eur,1907,1315506,1512,39.5,234.19
mar,Morocco,country,afr,1907,4902780,834,36.4,398.81
mda,Moldova,country,eur,1907,1576011,1120,31.8,300.35
mdg,Madagascar,country,afr,1907,3033788,874,41,432.11
mex,Mexico,country,ame,1907,14822284,2653,50.8,465.97
mkd,"Macedonia, FYR",country,eur,1907,851756,1617,36.5,359.28
mli,Mali,country,afr,1907,3161523,622,47.2,488.81
mmr,Myanmar,country,asi,1907,11598142,972,33.2,428.16
mne,Montenegro,country,eur,1907,270575,2478,41.7,370.9
mng,Mongolia,country,asi,1907,713614,688,48.1,415.22
moz,Mozambique,country,afr,1907,4360554,415,37.3,434.75
mrt,Mauritania,country,afr,1907,548999,805,48.3,407.15
mus,Mauritius,country,afr,1907,369819,1435,43.9,261.86
mwi,Malawi,country,afr,1907,901162,356,38,434.75
mys,Malaysia,country,asi,1907,2661410,1321,41,430.79
nam,Namibia,country,afr,1907,232414,1984,41.8,407.61
ner,Niger,country,afr,1907,2017253,681,43.3,428.16
nga,Nigeria,country,afr,1907,17640473,1310,40.4,433.43
nic,Nicaragua,country,ame,1907,630519,2458,46.6,503.55
