geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1841,3643112,649,30.5,474.24
ago,Angola,country,afr,1841,1826283,739,42.9,485.68
alb,Albania,country,eur,1841,480496,702,41.2,375.2
are,United Arab Emirates,country,asi,1841,40153,1163,44.3,434.46
arg,Argentina,country,ame,1841,895073,2036,37.7,402.19
arm,Armenia,country,eur,1841,501389,559,29.1,351.82
aus,Australia,country,asi,1841,448667,1936,45,390.99
aut,Austria,country,eur,1841,3749333,2637,41.3,407.72
aze,Azerbaijan,country,eur,1841,1068319,874,38,353.09
bdi,Burundi,country,afr,1841,1058741,434,43.7,423.95
bel,Belgium,country,eur,1841,4122048,2907,55.7,275.42
ben,Benin,country,afr,1841,782228,662,46.4,430.46
bfa,Burkina Faso,country,afr,1841,1941938,493,37.5,454.69
bgd,Bangladesh,country,asi,1841,21868961,877,41.8,507.88
bgr,Bulgaria,country,eur,1841,2402211,1211,47.8,349.37
bhr,Bahrain,country,asi,1841,64474,1473,43.6,439.79
bih,Bosnia and Herzegovina,country,eur,1841,1025353,746,35.2,378.8
blr,Belarus,country,eur,1841,2858849,694,55.2,365.67
bol,Bolivia,country,ame,1841,1286397,1044,36.9,404.69
bra,Brazil,country,ame,1841,6305149,1163,39.1,417.44
btn,Bhutan,country,asi,1841,99616,658,47.4,447.79
bwa,Botswana,country,afr,1841,121000,441,35.6,397.2
caf,Central African Republic,country,afr,1841,530206,471,46.4,443.79
can,Canada,country,ame,1841,1811927,1948,32.3,319.13
che,Switzerland,country,eur,1841,2243619,3380,47.2,344.77
chl,Chile,country,ame,1841,1205465,1119,58.7,417.44
chn,China,country,asi,1841,411182878,1031,39.2,417.44
civ,Cote d'Ivoire,country,afr,1841,1256315,957,40.3,427.86
cmr,Cameroon,country,afr,1841,1979983,695,49.2,460.21
cod,"Congo, Dem. Rep.",country,afr,1841,5936641,574,42.1,422.65
cog,"Congo, Rep.",country,afr,1841,366583,645,48.4,408.51
col,Colombia,country,ame,1841,1766629,1019,58.9,417.44
