geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1946,7447856,1010,34.3,443.7
ago,Angola,country,afr,1946,4167966,2765,49.4,420.07
alb,Albania,country,eur,1946,1195264,1851,23.9,195.16
are,United Arab Emirates,country,asi,1946,68059,1191,45,366.14
arg,Argentina,country,ame,1946,15679459,7289,40,103.47
arm,Armenia,country,eur,1946,1299532,1268,42.4,126.84
aus,Australia,country,asi,1946,7491678,10744,38.6,39.3
aut,Austria,country,eur,1946,6923049,3675,37.6,115.43
aze,Azerbaijan,country,eur,1946,2778245,2444,40.5,157.79
bdi,Burundi,country,afr,1946,2229650,500,43.6,360.3
bel,Belgium,country,eur,1946,8377968,8351,40.4,94.02
ben,Benin,country,afr,1946,2175297,1210,41.4,361.4
bfa,Burkina Faso,country,afr,1946,4158202,526,38.9,396.5
bgd,Bangladesh,country,asi,1946,37511345,1072,37.6,344.75
bgr,Bulgaria,country,eur,1946,7009875,1956,25.1,213.92
bhr,Bahrain,country,asi,1946,111329,10487,35.5,305.99
bih,Bosnia and Herzegovina,country,eur,1946,2558154,1144,44.9,204.98
blr,Belarus,country,eur,1946,7498250,1905,32.3,106.25
bol,Bolivia,country,ame,1946,3156587,2843,35.8,317.15
bra,Brazil,country,ame,1946,47767881,2662,38.6,256.21
btn,Bhutan,country,asi,1946,171649,838,47.1,408.55
bwa,Botswana,country,afr,1946,308504,809,42.3,314.04
caf,Central African Republic,country,afr,1946,1171152,1143,45.5,418.64
can,Canada,country,ame,1946,12607309,11437,37.4,60.52
che,Switzerland,country,eur,1946,4458083,18416,40.4,49.49
chl,Chile,country,ame,1946,5713322,5254,54.5,260.48
chn,China,country,asi,1946,526221030,570,53.9,323.16
civ,Cote d'Ivoire,country,afr,1946,2540125,1962,38.6,382.32
cmr,Cameroon,country,afr,1946,4081886,1382,40.4,405.19
cod,"Congo, Dem. Rep.",country,afr,1946,11808828,1449,44.3,323.89
cog,"Congo, Rep.",country,afr,1946,781212,1680,37.8,353.32
col,Colombia,country,ame,1946,11063203,2960,52.8,242.86
com,Comoros,country,afr,1946,150571,805,37.1,356.11
cpv,Cape Verde,country,afr,1946,171072,785,47.6,252.88
cri,Costa Rica,country,ame,1946,858326,2633,48.7,178.77
cub,Cuba,country,ame,1946,5158362,7720,36.8,52.53
cyp,Cyprus,country,eur,1946,452527,3593,40.2,132.39
cze,Czech Republic,country,eur,1946,8757357,7059,40.5,100.23
deu,Germany,country,eur,1946,67299119,4084,46.5,70.52
dji,Djibouti,country,afr,1946,59809,2806,41.1,375.69
dnk,Denmark,country,eur,1946,4096826,10047,40,54.19
dom,Dominican Republic,country,ame,1946,1985949,1923,40.5,208.64
dza,Algeria,country,afr,1946,8408386,3789,40.2,337.04
