geo,geo.name,geo.cat,geo.region,time,pop,gdp_per_cap,gini,u5mr
afg,Afghanistan,country,asi,1996,17481800,895,36.6,148.6
ago,Angola,country,afr,1996,13424813,3091,57.8,224
alb,Albania,country,eur,1996,3092034,4326,37.3,31.8
are,United Arab Emirates,country,asi,1996,2467726,106923,45.1,12.6
arg,Argentina,country,ame,1996,35419683,11150,49.5,22.7
arm,Armenia,country,eur,1996,3173425,2333,44.4,36.7
aus,Australia,country,asi,1996,18318340,31145,31.7,6.8
aut,Austria,country,eur,1996,8000453,34237,27.2,6.4
aze,Azerbaijan,country,eur,1996,7852287,3329,35.2,92.1
bdi,Burundi,country,afr,1996,6333415,758,39.4,167.7
bel,Belgium,country,eur,1996,10185077,33217,28.2,7.1
ben,Benin,country,afr,1996,6176318,1414,36.5,156.2
bfa,Burkina Faso,country,afr,1996,10372809,938,39.5,197
bgd,Bangladesh,country,asi,1996,120987124,1457,33.5,108.6
bgr,Bulgaria,country,eur,1996,8274662,8659,24,23.2
bhr,Bahrain,country,asi,1996,579855,43781,35,16.6
bih,Bosnia and Herzegovina,country,eur,1996,3810649,3771,31,12.5
blr,Belarus,country,eur,1996,10126941,5441,24.9,18
bol,Bolivia,country,ame,1996,7717445,4152,53,97.5
bra,Brazil,country,ame,1996,165303155,11178,59.9,43.6
btn,Bhutan,country,asi,1996,512377,3072,46.9,99.8
bwa,Botswana,country,afr,1996,1611827,9121,57.3,63.2
caf,Central African Republic,country,afr,1996,3417163,827,50.5,177
can,Canada,country,ame,1996,29590952,32290,29.7,6.7
che,Switzerland,country,eur,1996,7059633,44809,27.7,6.1
chl,Chile,country,ame,1996,14396020,13498,54.9,12.5
chn,China,country,asi,1996,1238234851,2775,35.7,45.6
civ,Cote d'Ivoire,country,afr,1996,14852193,3103,37.5,148.3
cmr,Cameroon,country,afr,1996,14317191,2233,44.6,152.2
cod,"Congo, Dem. Rep.",country,afr,1996,43424997,698,44,174.1
cog,"Congo, Rep.",country,afr,1996,2795903,4782,45.7,111.9
col,Colombia,country,ame,1996,38049040,8664,56.9,28.9
com,Comoros,country,afr,1996,492979,1413,51.1,105.6
cpv,Cape Verde,country,afr,1996,399508,2568,50.2,53.5
cri,Costa Rica,country,ame,1996,3596733,8357,46.5,15
cub,Cuba,country,ame,1996,10955372,9871,36.8,10.5
cyp,Cyprus,country,eur,1996,873246,26450,27,8.5
cze,Czech Republic,country,eur,1996,10326682,19934,25.7,9.2
deu,Germany,country,eur,1996,81870772,34008,26,6.2
dji,Djibouti,country,afr,1996,673202,2181,43.5,108.5
dnk,Denmark,country,eur,1996,5254383,37521,21.6,6.2
dom,Dominican Republic,country,ame,1996,8029114,6514,47.4,47.3
dza,Algeria,country,afr,1996,29411839,9375,36.8,41.8
ecu,Ecuador,country,ame,1996,11683480,7781,50.5,41.6
egy,Egypt,country,afr,1996,63595629,6774,30.1,60.4
eri,Eritrea,country,afr,1996,3202598,1542,47.5,110.8
esp,Spain,country,eur,1996,39878881,26270,31.7,7.7
est,Estonia,country,eur,1996,1417786,11245,36.6,14.8
eth,Ethiopia,country,afr,1996,59076414,630,37.5,168.3
fin,Finland,country,eur,1996,5126021,28210,22.4,4.9
fji,Fiji,country,asi,1996,784479,6291,45.6,25.8
fra,France,country,eur,1996,58443318,31141,27.7,6.1
gab,Gabon,country,afr,1996,1114879,19933,48.3,87
gbr,United Kingdom,country,eur,1996,58079322,28998,33.8,7
geo,Georgia,country,eur,1996,4989723,2621,37.1,43
gha,Ghana,country,afr,1996,17169214,2110,41.1,111.6
gin,Guinea,country,afr,1996,8124799,1061,38.6,199
gmb,Gambia,country,afr,1996,1095839,1439,49.5,137.4
gnb,Guinea-Bissau,country,afr,1996,1207006,1781,40.9,200.1
gnq,Equatorial Guinea,country,afr,1996,463844,2907,50.5,167.6
grc,Greece,country,eur,1996,10725634,21905,34.9,9.7
gtm,Guatemala,country,ame,1996,10612300,5873,57.4,60.4
guy,Guyana,country,ame,1996,730193,4872,44,51.4
hnd,Honduras,country,ame,1996,5724587,3385,55.7,44.4
hti,Haiti,country,ame,1996,7965548,1710,55.4,120.7
hun,Hungary,country,eur,1996,10334876,15126,29.4,13.1
idn,Indonesia,country,asi,1996,199926615,6478,31.3,63.6
ind,India,country,asi,1996,979290432,2186,47.8,105.3
irl,Ireland,country,eur,1996,3673553,29695,35.6,7.3
irn,Iran,country,asi,1996,61306632,11043,46.5,43.2
irq,Iraq,country,asi,1996,20855408,6834,39.4,48.2
isr,Israel,country,asi,1996,5486219,23240,34.7,8.2
ita,Italy,country,eur,1996,57091906,33143,33,7
jam,Jamaica,country,ame,1996,2512340,8531,40.5,25.1
jor,Jordan,country,asi,1996,4448113,7443,38.8,30.7
jpn,Japan,country,asi,1996,124794817,31958,32.1,5.5
kaz,Kazakhstan,country,asi,1996,15704673,8243,35.3,51.8
ken,Kenya,country,afr,1996,28116027,2227,46.1,107.4
kgz,Kyrgyz Republic,country,asi,1996,4656894,1790,34.2,58.9
khm,Cambodia,country,asi,1996,11022162,1117,43.6,122.6
kor,South Korea,country,asi,1996,44967346,17835,32.6,5.3
kwt,Kuwait,country,asi,1996,1637906,82811,39.3,14.2
lao,Lao,country,asi,1996,4966303,1993,34.8,135.5
lbn,Lebanon,country,asi,1996,3070974,12726,44.4,24.6
lbr,Liberia,country,afr,1996,2197801,151,39.5,227.7
lby,Libya,country,afr,1996,4970391,23533,38.8,31.9
lka,Sri Lanka,country,asi,1996,18373530,4184,37.5,19.5
lso,Lesotho,country,afr,1996,1779201,1520,66.5,93
ltu,Lithuania,country,eur,1996,3602164,10606,32.3,14.8
lux,Luxembourg,country,eur,1996,414000,64660,25.9,6
lva,Latvia,country,eur,1996,2458305,8408,31.7,22.9
mar,Morocco,country,afr,1996,27556892,4325,39.5,60.3
mda,Moldova,country,eur,1996,4314693,2466,41.1,38.5
mdg,Madagascar,country,afr,1996,13882646,1388,42,133.4
mex,Mexico,country,ame,1996,96181710,12979,48.5,33
mkd,"Macedonia, FYR",country,eur,1996,1958303,7759,32.4,21.8
mli,Mali,country,afr,1996,9901045,1132,46.9,237.9
mmr,Myanmar,country,asi,1996,45290888,1895,44.3,92.7
mne,Montenegro,country,eur,1996,619696,9559,31.7,15
mng,Mongolia,country,asi,1996,2316571,4304,32.2,80.3
moz,Mozambique,country,afr,1996,16410777,485,44.5,203.4
mrt,Mauritania,country,afr,1996,2403779,2916,37.6,113.9
mus,Mauritius,country,afr,1996,1141949,9471,42.2,22.7
mwi,Malawi,country,afr,1996,10006767,625,50.9,198.2
mys,Malaysia,country,asi,1996,21260881,15051,48.8,12.9
nam,Namibia,country,afr,1996,1705349,5906,69.9,66
ner,Niger,country,afr,1996,9701730,809,49,267.1
nga,Nigeria,country,afr,1996,111164651,2805,46.5,205.1
nic,Nicaragua,country,ame,1996,4700777,3057,46.7,50
nld,Netherlands,country,eur,1996,15546647,36152,27,6.7
